Time,Attacker,Victim,Attack Type,2,4,1,3
171000,4,2,T,-1.0,1.0,0.0,0.0
192000,4,2,T,-1.0,1.0,0.0,0.0
194000,4,2,T,-1.0,1.0,0.0,0.0
196000,4,1,T,-1.0,2.0,-1.0,0.0
205000,1,4,T,-1.5,1.0,0.5,0.0
206000,1,4,T,-1.6666666666666665,0.6666666666666665,0.9999999999999999,0.0
226000,4,3,T,-1.6666666666666665,1.6666666666666665,1.6666666666666665,-1.6666666666666665
243000,4,3,T,-1.6666666666666665,1.6666666666666665,1.6666666666666665,-1.6666666666666665
356000,1,2,T,-3.0,1.9999999999999996,2.666666666666666,-1.6666666666666665
358000,1,2,C,-3.0,1.9999999999999996,2.666666666666666,-1.6666666666666665
361000,1,2,T,-3.0,1.9999999999999996,2.666666666666666,-1.6666666666666665
395000,1,4,T,-3.0,1.75,3.0,-1.75
413000,3,2,T,-5.0,2.75,3.0,-0.75
445000,1,2,T,-5.0,2.75,3.0,-0.75
446000,1,2,T,-5.0,2.75,3.0,-0.75
448000,1,3,T,-6.0,3.0,5.0,-2.0
455000,1,2,C,-6.0,3.0,5.0,-2.0
479000,1,4,T,-6.0,2.8,5.2,-2.0
502000,1,2,T,-6.0,2.8,5.2,-2.0
519000,1,2,T,-6.0,2.8,5.2,-2.0
525000,4,3,T,-6.0,2.8,5.2,-2.0
536000,1,3,T,-6.0,2.8,5.2,-2.0
545000,1,2,T,-6.0,2.8,5.2,-2.0
587000,1,4,T,-6.0,2.666666666666667,5.333333333333333,-2.0
597000,1,3,T,-6.0,2.666666666666667,5.333333333333333,-2.0
605000,1,3,T,-6.0,2.666666666666667,5.333333333333333,-2.0
645000,1,2,T,-6.0,2.666666666666667,5.333333333333333,-2.0
687000,1,2,T,-6.0,2.666666666666667,5.333333333333333,-2.0
699000,1,3,T,-6.0,2.666666666666667,5.333333333333333,-2.0
705000,1,3,C,-6.0,2.666666666666667,5.333333333333333,-2.0
713000,1,3,C,-6.0,2.666666666666667,5.333333333333333,-2.0
717000,1,3,C,-6.0,2.666666666666667,5.333333333333333,-2.0
722000,1,2,C,-6.0,2.666666666666667,5.333333333333333,-2.0
729000,1,2,T,-6.0,2.666666666666667,5.333333333333333,-2.0
731000,1,2,T,-6.0,2.666666666666667,5.333333333333333,-2.0
734000,1,3,T,-6.0,2.666666666666667,5.333333333333333,-2.0
735000,1,3,T,-6.0,2.666666666666667,5.333333333333333,-2.0
737000,1,3,T,-6.0,2.666666666666667,5.333333333333333,-2.0
