Time,Attacker,Victim,Attack Type,1,3,4,2
73000,3,1,T,-1.0,1.0,0.0,0.0
123000,2,4,T,-1.0,1.0,-1.0,1.0
125000,1,3,T,0.0,0.0,-1.0,1.0
128000,2,1,T,-1.0,-0.5,-1.0,2.5
133000,4,1,T,-3.0,-1.0,0.5,3.5
136000,4,3,T,-3.5,-3.0,2.0,4.5
151000,1,3,T,-2.9999999999999996,-3.666666666666666,2.0,4.666666666666666
183000,1,3,T,-2.75,-4.0,2.0,4.75
196000,4,1,T,-2.75,-4.0,2.0,4.75
207000,1,2,T,-1.25,-3.5,2.0,2.75
227000,1,2,C,-0.7500000000000002,-3.3333333333333335,2.0,2.0833333333333335
232000,1,3,T,-0.5999999999999996,-3.533333333333333,2.0000000000000004,2.1333333333333333
233000,1,3,C,-0.5,-3.666666666666667,2.0000000000000004,2.1666666666666665
239000,2,3,T,-2.220446049250313e-16,-5.333333333333334,2.0000000000000004,3.333333333333333
248000,1,2,T,0.3333333333333335,-5.333333333333333,2.0,3.0
249000,1,2,T,0.5333333333333334,-5.333333333333334,1.9999999999999998,2.8
253000,2,1,T,-2.220446049250313e-16,-5.333333333333334,2.0000000000000004,3.333333333333333
256000,1,2,T,0.1904761904761909,-5.333333333333334,2.0,3.142857142857143
257000,1,3,C,0.2857142857142856,-5.428571428571429,2.0,3.1428571428571423
259000,1,2,T,0.4285714285714288,-5.428571428571429,2.0,3.0000000000000004
264000,1,2,T,0.5396825396825395,-5.428571428571429,2.0,2.8888888888888893
315000,3,2,T,0.5396825396825398,-3.428571428571429,2.0,0.8888888888888888
324000,1,2,T,0.6285714285714281,-3.428571428571429,1.9999999999999998,0.8000000000000003
375000,2,1,T,0.33766233766233755,-3.4285714285714284,1.9999999999999993,1.0909090909090908
395000,2,1,T,0.09523809523809512,-3.428571428571429,1.9999999999999996,1.3333333333333326
403000,1,2,T,0.19780219780219777,-3.428571428571429,1.9999999999999993,1.23076923076923
421000,4,3,T,0.19780219780219777,-3.428571428571429,1.9999999999999993,1.23076923076923
430000,2,1,T,2.220446049250313e-16,-3.4285714285714284,1.9999999999999996,1.4285714285714284
1872000,4,1,T,2.220446049250313e-16,-3.4285714285714284,1.9999999999999996,1.4285714285714284
2783000,2,4,T,2.220446049250313e-16,-3.4285714285714284,1.9999999999999996,1.4285714285714284
3090000,3,1,T,-0.4285714285714288,-3.0,1.9999999999999996,1.428571428571428
3092000,3,1,T,-0.7619047619047616,-2.6666666666666665,1.9999999999999996,1.4285714285714288
3269000,3,1,T,-1.0285714285714285,-2.4,1.9999999999999996,1.4285714285714284
4096000,3,1,T,-1.2467532467532467,-2.1818181818181817,1.9999999999999996,1.4285714285714284
4345000,4,1,T,-1.2467532467532467,-2.1818181818181817,1.9999999999999996,1.4285714285714284
4474000,4,1,T,-1.2467532467532467,-2.1818181818181817,1.9999999999999996,1.4285714285714284
4639000,4,2,T,-1.2467532467532467,-2.1818181818181817,3.333333333333333,0.0952380952380949
4643000,2,4,T,-1.2467532467532472,-2.1818181818181817,3.0000000000000004,0.4285714285714284
4651000,4,2,B,-1.2467532467532467,-2.1818181818181817,3.600000000000001,-0.1714285714285717
5394000,2,3,T,-1.2467532467532467,-2.8484848484848486,3.5999999999999996,0.49523809523809526
5459000,3,1,T,-1.4285714285714288,-2.666666666666667,3.5999999999999996,0.4952380952380957
5460000,3,1,T,-1.5824175824175821,-2.5128205128205128,3.6000000000000005,0.4952380952380948
5624000,3,1,T,-1.7142857142857142,-2.380952380952381,3.5999999999999996,0.4952380952380957
5626000,3,1,T,-1.828571428571428,-2.2666666666666666,3.6000000000000005,0.4952380952380957
5628000,3,1,T,-1.9285714285714284,-2.166666666666667,3.5999999999999996,0.4952380952380957
5629000,3,1,T,-2.0168067226890756,-2.0784313725490193,3.6000000000000005,0.4952380952380957
5899000,1,3,T,-1.873015873015873,-2.222222222222222,3.6000000000000005,0.4952380952380948
6152000,4,1,T,-1.873015873015873,-2.222222222222222,3.6000000000000005,0.4952380952380948
6299000,4,1,T,-1.873015873015873,-2.222222222222222,3.6000000000000005,0.4952380952380948
6770000,3,1,T,-1.9548872180451131,-2.1403508771929824,3.5999999999999996,0.49523809523809437
6942000,3,1,T,-2.0285714285714285,-2.066666666666667,3.6000000000000005,0.4952380952380948
6944000,3,1,T,-2.0952380952380953,-1.9999999999999996,3.6000000000000005,0.4952380952380957
7164000,3,1,T,-2.1558441558441555,-1.9393939393939394,3.6000000000000005,0.4952380952380948
7324000,3,1,C,-2.211180124223602,-1.8840579710144927,3.5999999999999996,0.4952380952380957
7325000,3,1,C,-2.2619047619047623,-1.8333333333333337,3.6000000000000005,0.4952380952380948
7326000,3,1,T,-2.3085714285714287,-1.786666666666667,3.6000000000000005,0.49523809523809437
7336000,1,3,T,-2.1978021978021975,-1.8974358974358974,3.6000000000000005,0.4952380952380957
7628000,3,1,T,-2.2433862433862433,-1.8518518518518516,3.5999999999999996,0.4952380952380948
7976000,3,1,T,-2.2857142857142856,-1.8095238095238095,3.6000000000000005,0.4952380952380948
7980000,3,1,T,-2.3251231527093594,-1.770114942528736,3.6000000000000005,0.4952380952380948
8046000,3,1,T,-2.361904761904761,-1.7333333333333332,3.6000000000000005,0.4952380952380957
8047000,3,1,T,-2.3963133640552994,-1.698924731182796,3.6000000000000005,0.49523809523809526
8120000,3,1,C,-2.4285714285714284,-1.6666666666666665,3.5999999999999996,0.4952380952380957
8122000,3,1,T,-2.4588744588744587,-1.6363636363636362,3.6000000000000005,0.4952380952380948
8179000,3,4,T,-2.4588744588744587,-0.3030303030303032,2.2666666666666666,0.4952380952380948
