start,end,count,Attacker,Victim,1,2,3,4
64000,76000,3,2,4,0.0,1.0,0.0,-1.0
77000,77000,1,1,3,1.0,1.0,-1.0,-1.0
87000,87000,1,2,4,1.0,1.0,-1.0,-1.0
99000,100000,2,3,4,2.0,1.0,0.0,-3.0
110000,124000,2,2,4,2.0,1.0,0.0,-3.0
125000,125000,1,3,4,2.0,1.0,0.0,-3.0
128000,128000,1,3,2,3.0,-1.0,2.0,-4.0
140000,153000,3,3,4,3.0,-1.0,2.0,-4.0
157000,157000,1,2,4,3.0,-1.0,2.0,-4.0
159000,160000,2,3,2,3.0,-1.0,2.0,-4.0
162000,162000,1,3,4,3.0,-1.0,2.0,-4.0
172000,177000,2,2,3,2.6,0.6,0.8,-4.0
182000,182000,1,2,4,2.6,0.6,0.8,-4.0
208000,208000,1,3,1,0.6000000000000001,1.1,1.8,-3.5
212000,214000,2,2,4,0.6000000000000001,1.1,1.8,-3.5
215000,215000,1,3,1,-0.06666666666666676,1.2666666666666666,2.1333333333333333,-3.3333333333333335
217000,217000,1,3,4,-0.06666666666666676,1.2666666666666666,2.1333333333333333,-3.3333333333333335
223000,223000,1,3,1,-0.4,1.3499999999999996,2.3,-3.25
227000,227000,1,2,4,-0.4,1.3499999999999996,2.3,-3.25
229000,229000,1,3,4,-0.4,1.3499999999999996,2.3,-3.25
231000,239000,3,3,1,-0.8285714285714285,1.4571428571428573,2.5142857142857142,-3.142857142857143
241000,267000,3,3,4,-0.8285714285714285,1.4571428571428573,2.5142857142857142,-3.142857142857143
280000,280000,1,1,4,0.17142857142857137,1.4571428571428573,3.371428571428572,-5.0
283000,283000,1,3,1,0.09999999999999992,1.475,3.425,-5.0
299000,300000,2,2,1,-1.5,3.6000000000000005,3.8999999999999995,-6.0
302000,302000,1,2,4,-1.5,3.6000000000000005,3.8999999999999995,-6.0
303000,303000,1,3,1,-1.5555555555555554,3.6,3.955555555555556,-6.0
332000,332000,1,2,4,-1.5555555555555554,3.6,3.955555555555556,-6.0
357000,357000,1,1,4,-1.5555555555555554,3.6,3.955555555555556,-6.0
361000,361000,1,2,1,-1.5555555555555554,3.6,3.955555555555556,-6.0
362000,366000,3,2,4,-1.5555555555555554,3.6,3.955555555555556,-6.0
377000,377000,1,2,1,-1.5555555555555554,3.6,3.955555555555556,-6.0
378000,378000,1,2,4,-1.5555555555555554,3.6,3.955555555555556,-6.0
381000,381000,1,2,3,-1.5555555555555556,4.0,3.5555555555555554,-6.0
406000,406000,1,2,4,-1.5555555555555556,4.0,3.5555555555555554,-6.0
407000,407000,1,3,1,-1.5999999999999999,4.0,3.600000000000001,-6.0
407000,411000,2,2,4,-1.5999999999999999,4.0,3.600000000000001,-6.0
414000,414000,1,3,4,-1.5999999999999999,4.0,3.600000000000001,-6.0
440000,440000,1,2,3,-1.5999999999999996,4.285714285714285,3.314285714285714,-6.0
441000,441000,1,2,1,-1.5999999999999996,4.285714285714285,3.314285714285714,-6.0
447000,460000,2,2,3,-1.5999999999999996,4.666666666666667,2.933333333333333,-6.0
476000,476000,1,2,4,-1.5999999999999996,4.666666666666667,2.933333333333333,-6.0
477000,478000,2,2,1,-1.5999999999999996,4.666666666666667,2.933333333333333,-6.0
479000,479000,1,2,3,-1.5999999999999999,4.8,2.8000000000000003,-6.0
480000,480000,1,2,1,-1.5999999999999999,4.8,2.8000000000000003,-6.0
482000,482000,1,2,3,-1.5999999999999996,4.909090909090909,2.6909090909090914,-6.0
483000,483000,1,2,4,-1.5999999999999996,4.909090909090909,2.6909090909090914,-6.0
484000,484000,1,2,3,-1.5999999999999999,5.0,2.6,-6.0
486000,486000,1,2,4,-1.5999999999999999,5.0,2.6,-6.0
488000,488000,1,2,1,-1.5999999999999999,5.0,2.6,-6.0
491000,493000,2,2,3,-1.5999999999999996,5.142857142857143,2.4571428571428573,-6.0
496000,496000,1,3,1,-1.6363636363636365,5.142857142857142,2.4935064935064934,-6.0
497000,505000,2,2,1,-1.6363636363636365,5.142857142857142,2.4935064935064934,-6.0
531000,531000,1,2,4,-1.6363636363636365,5.142857142857142,2.4935064935064934,-6.0
