Time,Attacker,Victim,Attack Type,3,1,2,4
1413000.0,1,3,S,-1.0,1.0,0.0,0.0
1416000.0,1,3,S,-1.0,1.0,0.0,0.0
1432000.0,1,3,S,-1.0,1.0,0.0,0.0
1437000.0,1,3,F,-1.0,1.0,0.0,0.0
1441000.0,1,3,F,-1.0,1.0,0.0,0.0
1442000.0,4,2,F,-1.0,1.0,-1.0,1.0
1444000.0,3,1,M,-0.6666666666666667,0.6666666666666667,-1.0,1.0
1445000.0,3,1,C,-0.4285714285714286,0.4285714285714286,-1.0,1.0
1450000.0,3,1,M,-0.25,0.25,-1.0,1.0
1492000.0,2,1,F,-0.875,-1.75,0.625,2.0
1497000.0,2,1,F,-0.875,-1.75,0.625,2.0
2247000.0,3,1,C,-0.6666666666666667,-1.8888888888888888,0.5555555555555556,2.0
2249000.0,3,1,M,-0.5,-2.0,0.5,2.0
2252000.0,3,1,C,-0.3636363636363637,-2.090909090909091,0.4545454545454546,2.0
2270000.0,1,3,F,-0.5,-2.0,0.5,2.0
2273000.0,1,3,F,-0.6153846153846153,-1.9230769230769231,0.5384615384615383,2.0
2770000.0,3,1,F,-0.5,-2.0,0.5,2.0
3007000.0,3,1,F,-0.4,-2.0666666666666664,0.4666666666666668,2.0
3816000.0,2,3,C,-2.4000000000000004,-2.6,2.0,3.0
3830000.0,3,1,F,-2.3125,-2.6875,2.0,3.0
3843000.0,1,3,S,-2.4117647058823533,-2.588235294117647,2.0,3.0
7050000.0,3,2,M,-0.4117647058823528,-2.588235294117647,0.5,2.5
7059000.0,3,2,C,0.25490196078431393,-2.5882352941176467,3.3306690738754696e-16,2.333333333333333
7065000.0,3,1,F,0.3333333333333335,-2.666666666666667,2.220446049250313e-16,2.333333333333333
7305000.0,2,3,S,-0.33333333333333326,-2.666666666666667,0.5000000000000001,2.5
7311000.0,2,4,F,0.16666666666666674,-2.166666666666667,1.5,0.5
7316000.0,2,4,F,0.33333333333333326,-2.0,1.8333333333333333,-0.16666666666666674
7322000.0,2,4,S,0.41666666666666674,-1.916666666666667,2.0,-0.5
7326000.0,2,4,S,0.46666666666666656,-1.8666666666666667,2.0999999999999996,-0.7000000000000001
7331000.0,2,3,L,0.0666666666666671,-1.8666666666666667,2.4000000000000004,-0.6
8217000.0,4,2,C,-0.06666666666666643,-2.0,2.1333333333333337,-0.06666666666666676
8221000.0,2,4,S,-0.019047619047618536,-1.9523809523809523,2.2285714285714286,-0.2571428571428571
8224000.0,2,4,F,0.01666666666666705,-1.9166666666666665,2.3000000000000003,-0.4
8230000.0,2,4,F,0.04444444444444495,-1.8888888888888888,2.3555555555555556,-0.5111111111111112
8238000.0,2,4,F,0.0666666666666671,-1.8666666666666667,2.4000000000000004,-0.6
8244000.0,2,4,S,0.0848484848484854,-1.8484848484848484,2.436363636363637,-0.6727272727272726
8248000.0,2,4,F,0.10000000000000053,-1.8333333333333333,2.466666666666667,-0.7333333333333334
8256000.0,2,3,M,-0.16666666666666674,-1.8333333333333335,2.666666666666666,-0.6666666666666667
8260000.0,2,3,F,-0.357142857142857,-1.8333333333333333,2.80952380952381,-0.6190476190476191
8266000.0,2,3,F,-0.4999999999999998,-1.8333333333333333,2.916666666666667,-0.5833333333333334
8277000.0,2,4,S,-0.487179487179487,-1.8205128205128205,2.942307692307693,-0.6346153846153846
8955000.0,1,2,S,-0.487179487179487,-0.48717948717948745,1.9423076923076923,-0.9679487179487178
8998000.0,2,3,M,-0.5982905982905984,-0.48717948717948745,2.025641025641025,-0.9401709401709402
9013000.0,2,1,M,-0.5982905982905984,-0.8205128205128209,2.2756410256410255,-0.8568376068376069
9122000.0,3,2,F,-0.28717948717948705,-0.8205128205128205,2.042307692307692,-0.9346153846153846
9126000.0,2,3,F,-0.3962703962703964,-0.8205128205128207,2.124125874125874,-0.9073426573426573
9130000.0,2,3,F,-0.487179487179487,-0.8205128205128207,2.1923076923076925,-0.8846153846153847
9134000.0,2,3,F,-0.5641025641025641,-0.8205128205128207,2.25,-0.8653846153846152
9140000.0,2,3,F,-0.63003663003663,-0.8205128205128207,2.2994505494505493,-0.848901098901099
9143000.0,2,1,F,-0.6300366300366298,-1.0205128205128204,2.44945054945055,-0.7989010989010987
9145000.0,2,1,F,-0.63003663003663,-1.1538461538461542,2.5494505494505493,-0.7655677655677654
9151000.0,2,1,F,-0.63003663003663,-1.249084249084249,2.6208791208791204,-0.7417582417582416
9176000.0,1,2,F,-0.63003663003663,-0.8205128205128207,2.2994505494505493,-0.848901098901099
9180000.0,1,2,F,-0.6300366300366302,-0.48717948717948767,2.0494505494505493,-0.9322344322344321
9185000.0,1,2,S,-0.63003663003663,-0.2205128205128204,1.849450549450549,-0.9989010989010989
9652000.0,1,2,S,-0.63003663003663,-0.002331002331002141,1.6858141858141855,-1.0534465534465534
