count,intransitive,stateMatch,start,end,states,idxs
3,[],1,34575300,34593100,['12'],"[1, 2, 3]"
1,[],2,34675000,34675000,"['12', '13']",[4]
2,[],3,34677700,34680800,"['12', '31']",[5]
1,[],2,34684400,34684400,"['12', '13']",[6]
11,[],14,34708300,36293700,"['12', '13', '24']","[7, 8, 9]"
126,[],16,36295800,51804800,"['12', '13', '14', '43']",[10]
116,[],28,51973700,123139700,"['12', '13', '14', '42', '43']",[11]
212,[],38,123144200,141735500,"['12', '13', '14', '23', '24', '43']",[12]
