start,end,count,Attacker,Victim,1,2,3,4
16000.0,16000.0,1,4,2,0.0,-1.0,0.0,1.0
17000.0,17000.0,1,2,4,0.0,0.0,0.0,0.0
31000.0,35000.0,2,2,3,0.0,1.0,-1.5,0.5
36000.0,36000.0,1,3,2,0.0,0.33333333333333337,-0.5,0.16666666666666663
38000.0,38000.0,1,2,3,0.0,0.5,-0.75,0.25
41000.0,41000.0,1,2,4,0.0,0.8333333333333334,-0.5833333333333333,-0.25
42000.0,42000.0,1,3,2,0.0,0.5333333333333331,-0.13333333333333325,-0.4
43000.0,51000.0,4,2,3,0.0,0.8888888888888888,-0.6666666666666667,-0.2222222222222222
53000.0,53000.0,1,3,2,0.0,0.7333333333333335,-0.4333333333333333,-0.29999999999999993
57000.0,71000.0,5,2,3,0.0,0.9333333333333333,-0.7333333333333334,-0.19999999999999996
72000.0,72000.0,1,3,2,0.0,0.8333333333333334,-0.5833333333333333,-0.25
74000.0,79000.0,3,3,4,0.0,1.25,0.75,-2.0
82000.0,84000.0,2,2,3,0.0,1.3333333333333337,0.6666666666666666,-2.0
88000.0,88000.0,1,3,2,0.0,1.2105263157894737,0.7894736842105263,-1.9999999999999998
90000.0,94000.0,3,2,4,0.0,1.7105263157894737,0.7894736842105264,-2.5
96000.0,96000.0,1,3,4,0.0,1.7105263157894737,0.7894736842105264,-2.5
98000.0,98000.0,1,2,4,0.0,1.781954887218045,0.7894736842105263,-2.571428571428571
110000.0,116000.0,2,2,3,0.0,1.8571428571428568,0.7142857142857144,-2.571428571428571
118000.0,118000.0,1,3,2,0.0,1.7532467532467533,0.8181818181818179,-2.571428571428571
120000.0,122000.0,2,2,3,0.0,1.8214285714285716,0.75,-2.571428571428571
126000.0,132000.0,3,2,4,0.0,1.9500000000000002,0.75,-2.6999999999999997
137000.0,137000.0,1,4,2,0.0,1.7045454545454548,0.7500000000000001,-2.4545454545454546
152000.0,152000.0,1,2,3,0.0,1.7345454545454544,0.7199999999999999,-2.454545454545455
153000.0,153000.0,1,3,2,0.0,1.6468531468531467,0.8076923076923075,-2.4545454545454546
154000.0,154000.0,1,2,3,0.0,1.6767676767676765,0.7777777777777779,-2.4545454545454546
159000.0,159000.0,1,3,4,0.0,1.6767676767676765,0.7777777777777779,-2.4545454545454546
172000.0,181000.0,2,2,4,0.0,1.7606837606837606,0.7777777777777777,-2.5384615384615383
185000.0,185000.0,1,2,3,0.0,1.7884615384615383,0.75,-2.5384615384615383
190000.0,190000.0,1,2,4,0.0,1.8214285714285716,0.75,-2.571428571428571
196000.0,196000.0,1,3,4,0.0,1.8214285714285716,0.75,-2.571428571428571
198000.0,198000.0,1,2,3,0.0,1.847290640394088,0.7241379310344829,-2.571428571428571
200000.0,206000.0,2,3,4,0.0,1.847290640394088,0.7241379310344829,-2.571428571428571
209000.0,209000.0,1,2,4,0.0,1.8758620689655174,0.724137931034483,-2.6
213000.0,213000.0,1,3,4,0.0,1.8758620689655174,0.724137931034483,-2.6
224000.0,224000.0,1,2,3,0.0,1.9000000000000001,0.7,-2.6
226000.0,226000.0,1,4,3,0.0,1.9,0.3999999999999999,-2.3
243000.0,243000.0,1,2,4,0.0,1.9250000000000003,0.39999999999999997,-2.325
246000.0,246000.0,1,3,2,0.0,1.850806451612904,0.4741935483870968,-2.3249999999999997
247000.0,247000.0,1,2,3,0.0,1.8750000000000002,0.45000000000000007,-2.325
251000.0,255000.0,3,2,4,0.0,1.9342105263157896,0.44999999999999996,-2.3842105263157896
256000.0,256000.0,1,4,2,0.0,1.7999999999999998,0.44999999999999984,-2.25
257000.0,265000.0,5,2,4,0.0,1.8899999999999997,0.44999999999999984,-2.34
270000.0,270000.0,1,4,2,0.0,1.7884615384615388,0.44999999999999984,-2.2384615384615385
278000.0,280000.0,2,2,3,0.0,1.832579185520362,0.4058823529411766,-2.2384615384615385
285000.0,285000.0,1,3,2,0.0,1.7670329670329674,0.4714285714285713,-2.2384615384615385
288000.0,288000.0,1,4,2,0.0,1.673015873015873,0.4714285714285712,-2.1444444444444444
291000.0,291000.0,1,2,4,0.0,1.692857142857143,0.4714285714285713,-2.1642857142857146
298000.0,298000.0,1,4,3,0.0,1.6928571428571424,0.22597402597402594,-1.9188311688311688
299000.0,299000.0,1,3,4,0.0,1.6928571428571428,0.27142857142857146,-1.964285714285714
305000.0,305000.0,1,2,4,0.0,1.7113300492610835,0.2714285714285716,-1.982758620689655
306000.0,306000.0,1,4,2,0.0,1.628571428571429,0.2714285714285717,-1.9
307000.0,309000.0,2,2,4,0.0,1.6660714285714286,0.27142857142857146,-1.9375
325000.0,333000.0,2,2,3,0.0,1.7077702702702702,0.22972972972972971,-1.9375000000000004
336000.0,336000.0,1,1,2,2.569256756756757,0.7077702702702704,-0.5270270270270271,-2.7500000000000004
338000.0,338000.0,1,2,4,2.574938574938575,0.724815724815725,-0.5270270270270271,-2.7727272727272725
339000.0,341000.0,2,4,2,2.5281853281853284,0.584555984555985,-0.5270270270270269,-2.585714285714286
