count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
15,32,32,[],38,3,4585000,4651000,"['32', '34', '24', '14', '12', '13']","[13, 0, 2, 0]","[0, 6, 5, 4]","[2, 0, 0, 4, 4, 5]","[5.530981595092025, -2.722727272727273, 1.5917456776352485, -4.4]"
13,43,43,"[['24', '32', '43']]",39,1,4659000,4763000,"['32', '43', '24', '14', '12', '13']","[12, 0, 0, 1]","[0, 3, 7, 3]","[0, 1, 0, 3, 3, 6]","[5.54772937905468, -2.728148959474261, 1.451387322355064, -4.270967741935484]"
4,23,23,[],38,2,4811000,4831000,"['23', '43', '24', '14', '12', '13']","[2, 1, 0, 1]","[0, 0, 4, 0]","[1, 1, 0, 0, 0, 2]","[5.551328119495526, -2.6318922749822815, 1.2305641554867561, -4.1499999999999995]"
13,42,42,[],38,4,4838000,4914000,"['23', '43', '42', '14', '12', '13']","[8, 0, 0, 5]","[0, 3, 5, 5]","[0, 2, 3, 5, 0, 3]","[5.556571112034344, -3.0318922749822823, 1.0047329276538197, -3.5294117647058822]"
58,24,24,[],38,2,4919000,5499000,"['23', '43', '24', '14', '12', '13']","[56, 1, 0, 1]","[0, 8, 26, 24]","[0, 1, 1, 23, 8, 25]","[5.606825335468552, -2.9393392984724254, 0.8663485494700393, -3.5338345864661656]"
6,32,32,"[['24', '32', '43']]",39,1,5501000,5529000,"['32', '43', '24', '14', '12', '13']","[5, 0, 1, 0]","[0, 2, 1, 3]","[1, 0, 0, 3, 1, 1]","[5.609565217391304, -2.964302059496567, 0.8885714285714281, -3.5338345864661656]"
6,23,23,[],38,2,5548000,5607000,"['23', '43', '24', '14', '12', '13']","[5, 1, 0, 0]","[0, 1, 3, 2]","[1, 0, 0, 2, 1, 2]","[5.613541999361227, -2.876815695151858, 0.7971082822567972, -3.5338345864661656]"
14,32,32,"[['24', '32', '43']]",39,1,5613000,5685000,"['32', '43', '24', '14', '12', '13']","[11, 0, 2, 1]","[0, 3, 9, 2]","[2, 1, 0, 2, 1, 8]","[5.624721377912867, -2.924972004479283, 0.7388471177944862, -3.43859649122807]"
1,42,42,[],38,6,5689000,5689000,"['32', '43', '42', '14', '12', '13']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.624721377912867, -3.0302351623740202, 0.7388471177944864, -3.3333333333333335]"
22,24,24,"[['24', '32', '43']]",39,1,5689000,5826000,"['32', '43', '24', '14', '12', '13']","[19, 1, 0, 2]","[0, 5, 8, 9]","[0, 2, 1, 8, 5, 6]","[5.6380471380471375, -2.9414445203918884, 0.5565302144249518, -3.2531328320802007]"
85,42,42,[],38,6,5828000,6316000,"['32', '43', '42', '14', '12', '13']","[79, 0, 0, 6]","[0, 32, 24, 29]","[0, 2, 4, 29, 28, 22]","[5.68702441606564, -3.3034065478657273, 0.3763821318000886, -2.76]"
11,23,23,[],38,4,6320000,6359000,"['23', '43', '42', '14', '12', '13']","[10, 1, 0, 0]","[0, 1, 4, 6]","[1, 0, 0, 6, 1, 3]","[5.690482365145228, -3.223173076923077, 0.292690711777849, -2.7600000000000002]"
20,32,32,[],38,6,6360000,6465000,"['32', '43', '42', '14', '12', '13']","[18, 0, 2, 0]","[0, 7, 6, 7]","[2, 0, 0, 7, 5, 6]","[5.699248120300752, -3.2717256556024212, 0.3324775353016691, -2.76]"
21,23,23,[],38,4,6465000,6570000,"['23', '43', '42', '14', '12', '13']","[19, 1, 0, 1]","[0, 3, 10, 8]","[1, 1, 0, 8, 3, 8]","[5.707843137254901, -3.199383753501401, 0.17836988453918146, -2.6868292682926826]"
32,34,34,"[['23', '34', '42']]",39,2,6573000,6722000,"['23', '34', '42', '14', '12', '13']","[26, 0, 6, 0]","[0, 5, 6, 21]","[0, 6, 0, 15, 5, 6]","[5.71565990054618, -3.2025126646403246, 0.3106825513281859, -2.8238297872340428]"
40,32,32,[],38,5,6723000,6873000,"['32', '34', '42', '14', '12', '13']","[36, 0, 3, 1]","[0, 19, 10, 11]","[3, 0, 1, 11, 15, 10]","[5.731195004257734, -3.3418803418803416, 0.36682281716434195, -2.756137479541735]"
20,24,24,[],38,3,6876000,6964000,"['32', '34', '24', '14', '12', '13']","[17, 1, 2, 0]","[0, 2, 5, 13]","[0, 2, 1, 10, 2, 5]","[5.735644835809944, -3.257383966244726, 0.4015577245390911, -2.879818594104308]"
16,23,23,[],38,1,6973000,7076000,"['23', '34', '24', '14', '12', '13']","[14, 1, 1, 0]","[0, 8, 5, 3]","[1, 1, 0, 2, 8, 4]","[5.741996557659208, -3.193411326465281, 0.34919254658385124, -2.897777777777778]"
50,32,32,[],38,3,7092000,7352000,"['32', '34', '24', '14', '12', '13']","[40, 4, 6, 0]","[0, 17, 12, 21]","[2, 4, 4, 13, 15, 12]","[5.755619465677743, -2.952518861759639, 0.44660071029934056, -3.249701314217443]"
4,23,23,[],38,1,7358000,7361000,"['23', '34', '24', '14', '12', '13']","[1, 3, 0, 0]","[0, 0, 3, 1]","[2, 0, 1, 0, 0, 1]","[5.756227254728189, -2.7687016574585632, 0.3226595879155607, -3.310185185185185]"
1,31,31,"[['12', '23', '31']]",40,2,7364000,7364000,"['23', '34', '24', '14', '12', '31']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[5.7432254669823735, -2.7687016574585632, 0.3356613756613762, -3.310185185185185]"
22,13,13,[],38,1,7365000,7433000,"['23', '34', '24', '14', '12', '13']","[18, 3, 1, 0]","[0, 8, 8, 6]","[1, 1, 2, 3, 8, 7]","[5.750461424880029, -2.603174603174603, 0.28800729594163266, -3.435294117647059]"
28,32,32,[],38,3,7436000,7557000,"['32', '34', '24', '14', '12', '13']","[20, 4, 4, 0]","[0, 14, 4, 10]","[2, 2, 4, 4, 12, 4]","[5.756691950085638, -2.4626421022988336, 0.3550729592307398, -3.649122807017543]"
11,23,23,[],38,1,7558000,7586000,"['23', '34', '24', '14', '12', '13']","[5, 6, 0, 0]","[0, 2, 3, 6]","[1, 0, 5, 1, 2, 2]","[5.75847627605462, -2.22512442560558, 0.29936948778025463, -3.832721338229294]"
1,21,21,[],38,7,7587000,7587000,"['23', '34', '24', '14', '21', '13']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[5.739158203998212, -2.205806353549171, 0.29936948778025463, -3.832721338229294]"
9,12,12,[],38,1,7588000,7620000,"['23', '34', '24', '14', '12', '13']","[7, 1, 1, 0]","[0, 1, 4, 4]","[1, 1, 0, 3, 1, 3]","[5.7413060582218725, -2.153663693085133, 0.25838810799878686, -3.8460304731355253]"
1,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,20,7627000,7627000,"['23', '34', '24', '41', '12', '13']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.729073642319732, -2.1536636930851336, 0.2583881079987864, -3.8337980572333845]"
3,14,14,[],38,1,7628000,7632000,"['23', '34', '24', '14', '12', '13']","[2, 1, 0, 0]","[0, 1, 0, 2]","[0, 0, 1, 1, 1, 0]","[5.729489813845837, -2.1223300970873784, 0.25838810799878686, -3.865547824757244]"
32,43,43,[],38,2,7632000,7752000,"['23', '43', '24', '14', '12', '13']","[25, 6, 0, 1]","[0, 10, 8, 14]","[3, 1, 3, 11, 10, 4]","[5.735782566851842, -1.89217684302057, 0.05443979942448074, -3.898045523255752]"
1,32,32,"[['24', '32', '43']]",39,1,7756000,7756000,"['32', '43', '24', '14', '12', '13']","[0, 0, 1, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.735782566851841, -1.914386077386438, 0.07664903379034804, -3.8980455232557523]"
11,34,34,[],38,3,7758000,7784000,"['32', '34', '24', '14', '12', '13']","[9, 0, 2, 0]","[0, 1, 7, 3]","[0, 2, 0, 1, 1, 7]","[5.740047746563201, -1.9147274325665027, 0.09943398953845795, -3.9247543035351566]"
31,23,23,[],38,1,7786000,7943000,"['23', '34', '24', '14', '12', '13']","[20, 10, 1, 0]","[0, 5, 12, 14]","[4, 1, 6, 7, 5, 8]","[5.746187784448868, -1.5996859393085803, -0.06429824274711038, -4.082203602393176]"
4,43,43,[],38,2,7951000,7963000,"['23', '43', '24', '14', '12', '13']","[3, 0, 0, 1]","[0, 1, 2, 1]","[0, 1, 0, 1, 1, 1]","[5.747059898505699, -1.6000091324568857, -0.11601731601731591, -4.031033450031497]"
5,34,34,[],38,1,7982000,7998000,"['23', '34', '24', '14', '12', '13']","[4, 0, 1, 0]","[0, 0, 3, 2]","[0, 1, 0, 1, 0, 3]","[5.748621634856489, -1.6000091324568857, -0.10464929214929164, -4.043963210250311]"
11,32,32,[],38,3,8003000,8077000,"['32', '34', '24', '14', '12', '13']","[9, 1, 1, 0]","[0, 6, 1, 4]","[1, 0, 1, 3, 5, 1]","[5.750796254381189, -1.6034356725146197, -0.0823353293413176, -4.065025252525253]"
20,23,23,[],38,1,8077000,8191000,"['23', '34', '24', '14', '12', '13']","[17, 3, 0, 0]","[0, 8, 5, 7]","[1, 0, 2, 5, 8, 4]","[5.755318434665011, -1.5267088843360028, -0.12374260355029598, -4.104866946778712]"
6,43,43,[],38,2,8195000,8228000,"['23', '43', '24', '14', '12', '13']","[3, 1, 0, 2]","[0, 1, 2, 3]","[0, 2, 1, 2, 1, 0]","[5.755666916822675, -1.508197953501085, -0.22033351264120493, -4.027135450680386]"
5,34,34,[],38,1,8233000,8264000,"['23', '34', '24', '14', '12', '13']","[3, 0, 2, 0]","[0, 1, 2, 2]","[0, 2, 0, 0, 1, 2]","[5.75692516560942, -1.508481611267989, -0.19457013574660675, -4.053873418594824]"
12,43,43,[],38,2,8266000,8342000,"['23', '43', '24', '14', '12', '13']","[10, 1, 0, 1]","[0, 1, 4, 7]","[1, 1, 0, 7, 1, 2]","[5.758382741498326, -1.4705344571012922, -0.2789450569770937, -4.008903227419939]"
11,32,32,"[['24', '32', '43']]",39,1,8346000,8415000,"['32', '43', '24', '14', '12', '13']","[10, 0, 1, 0]","[0, 4, 3, 4]","[1, 0, 0, 4, 3, 3]","[5.760754646130141, -1.4939785630351938, -0.25775470473718354, -4.009021378357762]"
22,23,23,[],38,2,8431000,8566000,"['23', '43', '24', '14', '12', '13']","[18, 4, 0, 0]","[0, 2, 10, 10]","[3, 0, 1, 9, 2, 7]","[5.764781230707524, -1.3689089881288863, -0.36844532279314923, -4.027426919785489]"
7,32,32,"[['24', '32', '43']]",39,1,8575000,8632000,"['32', '43', '24', '14', '12', '13']","[6, 0, 1, 0]","[0, 3, 2, 2]","[1, 0, 0, 2, 2, 2]","[5.766268571533974, -1.391977319481791, -0.34680893022097203, -4.02748232183121]"
41,23,23,[],38,2,8633000,8933000,"['23', '43', '24', '14', '12', '13']","[30, 11, 0, 0]","[0, 10, 17, 14]","[5, 0, 6, 8, 10, 12]","[5.774211759169511, -1.1381578947368425, -0.5113728726663413, -4.124680991766327]"
27,34,34,[],38,1,8954000,9170000,"['23', '34', '24', '14', '12', '13']","[22, 4, 1, 0]","[0, 8, 8, 11]","[2, 1, 2, 8, 8, 6]","[5.778780738234707, -1.053613053613054, -0.5586198747489071, -4.166547809872746]"
9,32,32,[],38,3,9180000,10858000,"['32', '34', '24', '14', '12', '13']","[5, 1, 3, 0]","[0, 1, 5, 3]","[1, 2, 1, 0, 0, 5]","[5.780777258584955, -1.0627644287194635, -0.5124996735647098, -4.20551315630078]"
1,23,23,[],38,1,10861000,10861000,"['23', '34', '24', '14', '12', '13']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[5.780777258584956, -1.0349163274536413, -0.5403477748305328, -4.20551315630078]"
2,31,31,"[['12', '23', '31']]",40,2,10865000,11068000,"['23', '34', '24', '14', '12', '31']","[0, 1, 1, 0]","[1, 0, 0, 1]","[0, 0, 1, 0, 0, 1]","[5.770588213913152, -1.0217468805704097, -0.5301587301587298, -4.218682603184011]"
3,21,21,[],38,13,11073000,11082000,"['23', '34', '24', '14', '21', '31']","[0, 3, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0, 3, 0]","[5.726325360661534, -0.9774840273187926, -0.5301587301587305, -4.218682603184011]"
289,13,13,[],38,7,11323000,13621000,"['23', '34', '24', '14', '21', '13']","[132, 156, 1, 0]","[13, 0, 152, 124]","[77, 1, 66, 57, 13, 75]","[5.573024810472662, 0.7169339834041801, -1.6232428893610407, -4.666715904515801]"
77,43,43,[],38,8,13624000,14077000,"['23', '43', '24', '14', '21', '13']","[29, 47, 0, 1]","[2, 0, 32, 43]","[22, 1, 23, 20, 2, 9]","[5.549634313975816, 0.9466509090294241, -1.8058085655851024, -4.690476657420139]"
3,12,12,[],38,2,14087000,14090000,"['23', '43', '24', '14', '12', '13']","[3, 0, 0, 0]","[0, 3, 0, 0]","[0, 0, 0, 0, 3, 0]","[5.552919121739907, 0.9433661012653327, -1.8058085655851022, -4.690476657420139]"
18,21,21,[],38,8,14094000,14181000,"['23', '43', '24', '14', '21', '13']","[5, 13, 0, 0]","[2, 0, 7, 9]","[4, 0, 7, 2, 2, 3]","[5.528069607071782, 1.0068924811027968, -1.8281380269746215, -4.706824061199958]"
49,34,34,[],38,7,14193000,14442000,"['23', '34', '24', '14', '21', '13']","[26, 22, 1, 0]","[0, 0, 21, 28]","[6, 1, 16, 11, 0, 15]","[5.532291674119438, 1.069944508968899, -1.8504497354497356, -4.751786447638604]"
35,43,43,[],38,8,14446000,14680000,"['23', '43', '24', '14', '21', '13']","[17, 17, 0, 1]","[0, 0, 8, 27]","[2, 1, 15, 12, 0, 5]","[5.5337778542105225, 1.1053364972404687, -1.9021911122600585, -4.736923239190933]"
32,34,34,[],38,7,14683000,14849000,"['23', '34', '24', '14', '21', '13']","[15, 16, 1, 0]","[0, 0, 11, 21]","[4, 1, 12, 8, 0, 7]","[5.535664460617557, 1.1420755984912925, -1.9105496129886377, -4.767190446120212]"
31,12,12,[],38,1,14851000,14988000,"['23', '34', '24', '14', '12', '13']","[19, 10, 2, 0]","[0, 1, 12, 18]","[1, 2, 9, 7, 1, 11]","[5.539600271264758, 1.1575963718820859, -1.894148927155229, -4.803047715991616]"
1,31,31,"[['12', '23', '31']]",40,2,14990000,14990000,"['23', '34', '24', '14', '12', '31']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[5.531900438515224, 1.157596371882086, -1.8864490944056946, -4.803047715991616]"
19,13,13,[],38,1,14991000,15072000,"['23', '34', '24', '14', '12', '13']","[13, 6, 0, 0]","[0, 0, 10, 9]","[1, 0, 5, 4, 0, 9]","[5.534188323662008, 1.1684391054352237, -1.8932350545522139, -4.809392374545018]"
110,21,21,[],38,7,15073000,15543000,"['23', '34', '24', '14', '21', '13']","[42, 61, 7, 0]","[4, 0, 32, 74]","[16, 7, 41, 26, 4, 16]","[5.488102428220427, 1.3282629304356237, -1.889935235745889, -4.926430122910162]"
45,12,12,[],38,1,15547000,15853000,"['23', '34', '24', '14', '12', '13']","[34, 11, 0, 0]","[0, 1, 10, 34]","[1, 0, 10, 24, 1, 9]","[5.491746078945218, 1.339234417890789, -1.895820287976834, -4.935160208859173]"
1,32,32,[],38,3,15895000,15895000,"['32', '34', '24', '14', '12', '13']","[0, 0, 1, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.49174607894522, 1.3244550221072635, -1.8810408921933086, -4.935160208859174]"
68,23,23,[],38,1,15900000,16479000,"['23', '34', '24', '14', '12', '13']","[46, 22, 0, 0]","[0, 7, 49, 12]","[22, 0, 0, 12, 7, 27]","[5.5064957786593425, 1.3932514271531393, -1.9644412951563197, -4.935305910656163]"
98,21,21,[],38,7,16483000,17506000,"['23', '34', '24', '14', '21', '13']","[58, 39, 1, 0]","[3, 0, 67, 28]","[32, 1, 4, 23, 3, 35]","[5.477458910070112, 1.5227046383319438, -2.051774558817246, -4.94838898958481]"
26,43,43,[],38,8,17566000,17894000,"['23', '43', '24', '14', '21', '13']","[18, 7, 0, 1]","[0, 0, 13, 13]","[7, 1, 0, 13, 0, 5]","[5.4784804454471425, 1.5396757067011053, -2.1056773266259436, -4.912478825522303]"
74,34,34,[],38,7,17897000,18587000,"['23', '34', '24', '14', '21', '13']","[57, 13, 4, 0]","[0, 0, 33, 41]","[8, 4, 5, 32, 0, 25]","[5.482998934814116, 1.5619149755184025, -2.090696838033029, -4.95421707229949]"
52,12,12,[],38,1,18589000,19186000,"['23', '34', '24', '14', '12', '13']","[36, 13, 3, 0]","[0, 2, 31, 19]","[12, 3, 1, 15, 2, 19]","[5.488796189291425, 1.5856833114942641, -2.0932786407362682, -4.981200860049421]"
1,32,32,[],38,3,19187000,19187000,"['32', '34', '24', '14', '12', '13']","[0, 0, 1, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.488796189291425, 1.5742628000737526, -2.0818581293157568, -4.98120086004942]"
590,23,23,[],38,1,19189000,25932000,"['23', '34', '24', '14', '12', '13']","[411, 154, 25, 0]","[0, 2, 376, 212]","[137, 25, 17, 170, 2, 239]","[5.519217212371347, 1.779276764826651, -2.137298127620708, -5.16119584957729]"
377,21,21,[],38,7,25934000,30130000,"['23', '34', '24', '14', '21', '13']","[201, 145, 31, 0]","[1, 0, 212, 164]","[114, 31, 30, 103, 1, 98]","[5.515233358032547, 1.897447171558058, -2.1026361128109476, -5.310044416779657]"
2,32,32,"[['13', '21', '32']]",40,5,30132000,30135000,"['32', '34', '24', '14', '21', '13']","[0, 0, 2, 0]","[0, 1, 0, 1]","[1, 1, 0, 0, 0, 0]","[5.515233358032546, 1.8907727934585277, -2.0926504764332714, -5.313355675057803]"
469,23,23,[],38,7,30139000,34014000,"['23', '34', '24', '14', '21', '13']","[230, 203, 36, 0]","[1, 0, 290, 178]","[172, 36, 30, 112, 1, 118]","[5.5110277255946984, 1.999304587021276, -2.085535344878097, -5.424796967737878]"
1,31,31,[],38,13,34017000,34017000,"['23', '34', '24', '14', '21', '31']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[5.507460278548991, 1.9993045870212756, -2.0819678978323886, -5.424796967737878]"
102,13,13,[],38,7,34022000,34827000,"['23', '34', '24', '14', '21', '13']","[54, 45, 3, 0]","[0, 0, 62, 40]","[40, 3, 5, 32, 0, 22]","[5.508774651927279, 2.015305937189509, -2.0905252168179596, -5.433555372298828]"
6,41,41,"[['13', '34', '41']]",39,4,86437000,86454000,"['23', '34', '24', '41', '21', '13']","[0, 0, 0, 6]","[6, 0, 0, 0]","[0, 0, 0, 6, 0, 0]","[5.486695666864869, 2.015305937189509, -2.0905252168179596, -5.4114763872364176]"
3,31,31,[],38,19,86470000,86517000,"['23', '34', '24', '41', '21', '31']","[0, 2, 1, 0]","[2, 0, 0, 1]","[0, 0, 1, 0, 1, 1]","[5.471677846580489, 2.027282751780775, -2.0870326079335175, -5.411927990427746]"
2,32,32,[],38,21,86537000,86543000,"['32', '34', '24', '41', '21', '31']","[0, 0, 2, 0]","[1, 1, 0, 0]","[1, 0, 0, 0, 0, 1]","[5.468191424779988, 2.022357611838511, -2.078621046190752, -5.411927990427747]"
5,14,14,[],38,15,86548000,86552000,"['32', '34', '24', '14', '21', '31']","[2, 0, 3, 0]","[0, 0, 0, 5]","[0, 3, 0, 2, 0, 0]","[5.468238819428454, 2.022357611838511, -2.0724678643480363, -5.41812856691893]"
4,13,13,"[['13', '21', '32']]",40,5,86554000,86557000,"['32', '34', '24', '14', '21', '13']","[4, 0, 0, 0]","[0, 0, 2, 2]","[0, 0, 0, 2, 0, 2]","[5.4684050785407035, 2.022357611838511, -2.0725869027371338, -5.418175787642081]"
39,12,12,[],38,3,86558000,86644000,"['32', '34', '24', '14', '12', '13']","[37, 1, 1, 0]","[0, 7, 17, 15]","[0, 1, 1, 13, 7, 17]","[5.47939051460542, 2.0131191518524116, -2.0715729952142476, -5.420936671243583]"
82,23,23,[],38,1,86647000,87082000,"['23', '34', '24', '14', '12', '13']","[75, 6, 1, 0]","[0, 0, 47, 35]","[3, 1, 3, 31, 0, 44]","[5.482528170694636, 2.015440063845805, -2.0730163206222088, -5.424951913918232]"
11,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,20,87222000,87573000,"['23', '34', '24', '41', '12', '13']","[2, 6, 0, 3]","[3, 0, 7, 1]","[5, 0, 1, 3, 0, 2]","[5.472146027658749, 2.017509270506116, -2.074752861400385, -5.41490243676448]"
13,43,43,"[['12', '24', '41']]",40,1,87576000,87972000,"['23', '43', '24', '41', '12', '13']","[2, 4, 0, 7]","[0, 0, 12, 1]","[3, 7, 1, 0, 0, 2]","[5.472252468446857, 2.018914090959485, -2.200387196760291, -5.290779362646052]"
28,14,14,[],38,2,87974000,88159000,"['23', '43', '24', '14', '12', '13']","[12, 13, 0, 3]","[0, 0, 14, 14]","[6, 3, 7, 7, 0, 5]","[5.472732283515622, 2.0238220901693853, -2.253356363496705, -5.243198010188301]"
1,41,41,"[['12', '24', '41']]",40,1,88182000,88182000,"['23', '43', '24', '41', '12', '13']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.469269370882404, 2.023822090169385, -2.253356363496705, -5.239735097555084]"
7,14,14,[],38,2,88186000,88197000,"['23', '43', '24', '14', '12', '13']","[7, 0, 0, 0]","[0, 0, 3, 4]","[0, 0, 0, 4, 0, 3]","[5.469560825550562, 2.023822090169385, -2.2535140394090813, -5.239868876310865]"
33,21,21,[],38,8,88199000,88794000,"['23', '43', '24', '14', '21', '13']","[11, 18, 0, 4]","[1, 0, 20, 12]","[11, 4, 6, 6, 1, 5]","[5.458791320264235, 2.0409635976435, -2.322671584574402, -5.177083333333333]"
2,34,34,[],38,7,88809000,88810000,"['23', '34', '24', '14', '21', '13']","[0, 1, 1, 0]","[0, 0, 0, 2]","[0, 1, 1, 0, 0, 0]","[5.458791320264236, 2.0413694417993433, -2.3196925730645845, -5.180468188998995]"
67,43,43,[],38,8,88852000,89453000,"['23', '43', '24', '14', '21', '13']","[35, 31, 0, 1]","[0, 0, 41, 26]","[19, 1, 12, 14, 0, 21]","[5.460320802087889, 2.0517880339847796, -2.3423907789932663, -5.169718057079402]"
78,34,34,[],38,7,89504000,91024000,"['23', '34', '24', '14', '21', '13']","[58, 10, 10, 0]","[0, 0, 45, 33]","[8, 10, 2, 21, 0, 37]","[5.462789423076643, 2.0548695125263796, -2.3176222779812248, -5.200036657621798]"
