count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
4,42,42,[],12,1,38060200,38875600,"['42', '12', '13']","[0, 0, 0, 4]","[0, 4, 0, 0]","[4, 0, 0]","[1.4285714285714288, -0.5714285714285714, -1.2857142857142856, 0.4285714285714287]"
1,14,null,[],16,3,40150500,40150500,"['42', '12', '13', '14']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 1]","[3.1428571428571432, -1.0, -1.2857142857142856, -0.8571428571428569]"
1,41,41,[],17,3,40153600,40153600,"['42', '12', '13', '41']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 1]","[1.6428571428571432, -1.0, -1.7857142857142856, 1.1428571428571432]"
3,14,14,[],16,3,40158500,44058200,"['42', '12', '13', '14']","[3, 0, 0, 0]","[0, 0, 1, 2]","[0, 0, 1, 2]","[2.3928571428571432, -1.0, -1.5357142857142856, 0.1428571428571429]"
5,34,null,[],29,3,44072500,44116700,"['42', '12', '13', '14', '34']","[4, 0, 1, 0]","[0, 4, 0, 1]","[0, 4, 0, 0, 1]","[3.333333333333333, -1.9682539682539686, 0.4920634920634922, -1.857142857142857]"
10,32,null,[],38,5,44311400,46662100,"['42', '12', '13', '14', '34', '32']","[6, 0, 4, 0]","[0, 7, 2, 1]","[0, 4, 2, 0, 1, 3]","[4.272727272727273, -4.12987012987013, 1.9999999999999998, -2.142857142857143]"
8,24,24,[],38,3,46989400,49417100,"['24', '12', '13', '14', '34', '32']","[3, 3, 2, 0]","[0, 4, 1, 3]","[3, 2, 1, 0, 0, 2]","[4.333333333333334, -3.3333333333333335, 2.0, -3.0]"
3,21,21,"[['13', '21', '32']]",40,5,50524200,50539000,"['24', '21', '13', '14', '34', '32']","[0, 3, 0, 0]","[3, 0, 0, 0]","[0, 3, 0, 0, 0, 0]","[3.962962962962963, -2.962962962962963, 2.0, -3.0]"
29,12,12,[],38,3,50609500,53993300,"['24', '12', '13', '14', '34', '32']","[20, 7, 2, 0]","[0, 15, 6, 8]","[7, 13, 6, 1, 0, 2]","[4.5, -2.4764705882352938, 2.0, -4.023529411764706]"
1,23,23,[],38,1,53997700,53997700,"['24', '12', '13', '14', '34', '23']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[4.5, -1.9764705882352938, 1.4999999999999998, -4.023529411764706]"
2,32,32,[],38,3,54006000,54014900,"['24', '12', '13', '14', '34', '32']","[0, 0, 2, 0]","[0, 2, 0, 0]","[0, 0, 0, 0, 0, 2]","[4.5, -2.076470588235294, 1.5999999999999999, -4.023529411764706]"
5,23,23,[],38,1,54016500,119090100,"['24', '12', '13', '14', '34', '23']","[3, 2, 0, 0]","[0, 3, 1, 1]","[1, 3, 0, 0, 0, 1]","[4.548837209302327, -1.7326755931407096, 1.2727272727272732, -4.088888888888889]"
1,42,42,"[['23', '34', '42']]",39,2,119094000,119094000,"['42', '12', '13', '14', '34', '23']","[0, 0, 0, 1]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.548837209302326, -1.8847223767664403, 1.272727272727273, -3.9368421052631577]"
3,24,24,[],38,1,119143300,119146200,"['24', '12', '13', '14', '34', '23']","[0, 3, 0, 0]","[0, 0, 0, 3]","[3, 0, 0, 0, 0, 0]","[4.5488372093023255, -1.7124735729386895, 1.272727272727273, -4.109090909090909]"
8,42,42,"[['23', '34', '42']]",39,2,119150100,122264800,"['42', '12', '13', '14', '34', '23']","[4, 1, 2, 1]","[0, 5, 1, 2]","[1, 4, 0, 0, 2, 1]","[4.604255319148937, -1.621646623496762, 1.0, -3.982608695652174]"
1,32,32,[],38,5,122267200,122267200,"['42', '12', '13', '14', '34', '32']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[4.604255319148937, -1.6985697004198392, 1.0769230769230769, -3.9826086956521745]"
2,23,23,"[['23', '34', '42']]",39,2,122269400,122358400,"['42', '12', '13', '14', '34', '23']","[0, 2, 0, 0]","[0, 0, 2, 0]","[0, 0, 0, 0, 0, 2]","[4.604255319148936, -1.2883132901634287, 0.6666666666666667, -3.982608695652174]"
50,24,24,[],38,1,122745200,126983800,"['24', '12', '13', '14', '34', '23']","[13, 35, 2, 0]","[0, 9, 13, 28]","[24, 9, 2, 2, 2, 11]","[4.928571428571428, 0.36579378068739765, -0.4615384615384617, -4.832826747720365]"
9,21,21,[],38,7,127062100,127150600,"['24', '21', '13', '14', '34', '23']","[0, 9, 0, 0]","[1, 0, 1, 7]","[7, 1, 0, 0, 0, 1]","[4.867167919799499, 0.5614035087719302, -0.5185185185185188, -4.91005291005291]"
61,12,12,[],38,1,127353900,130587100,"['24', '12', '13', '14', '34', '23']","[10, 51, 0, 0]","[0, 4, 32, 25]","[20, 4, 1, 5, 0, 31]","[5.14207650273224, 1.456556613142255, -1.3103448275862064, -5.288288288288289]"
13,43,43,[],38,2,130603700,131046500,"['24', '12', '13', '14', '43', '23']","[0, 12, 0, 1]","[0, 0, 7, 6]","[6, 0, 0, 0, 1, 6]","[5.14207650273224, 1.549590163934427, -1.946428571428571, -4.745238095238095]"
119,34,34,[],38,1,131214300,141892100,"['24', '12', '13', '14', '34', '23']","[12, 86, 21, 0]","[0, 6, 62, 51]","[29, 6, 5, 1, 21, 57]","[5.2146957520091854, 1.8901526939568587, -1.812278630460449, -5.292569815505596]"
