count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
5,42,42,[],38,11,4377000,4382000,"['12', '32', '42', '31', '14', '34']","[0, 0, 3, 2]","[1, 4, 0, 0]","[0, 2, 2, 1, 0, 0]","[4.315412186379929, -1.2592592592592589, 1.4814814814814818, -4.53763440860215]"
17,24,24,[],38,9,4384000,4469000,"['12', '32', '24', '31', '14', '34']","[1, 1, 15, 0]","[4, 7, 0, 6]","[0, 7, 1, 4, 1, 4]","[3.9416666666666664, -1.221288515406162, 2.011764705882353, -4.732142857142858]"
36,42,42,[],38,11,4491000,4682000,"['12', '32', '42', '31', '14', '34']","[5, 0, 29, 2]","[9, 11, 0, 16]","[0, 9, 2, 9, 5, 11]","[3.3340687626401917, -1.979328165374677, 2.7593735168485996, -4.114114114114114]"
19,13,13,[],38,5,4685000,4716000,"['12', '32', '42', '13', '14', '34']","[18, 0, 1, 0]","[0, 4, 11, 4]","[3, 1, 0, 11, 4, 0]","[3.6431797651309843, -2.0639730639730636, 2.545454545454545, -4.124661246612466]"
16,31,31,[],38,11,4717000,4817000,"['12', '32', '42', '31', '14', '34']","[6, 0, 10, 0]","[3, 10, 0, 3]","[6, 4, 0, 3, 0, 3]","[3.626248548199768, -2.227777777777778, 2.726190476190476, -4.124661246612465]"
27,13,13,[],38,5,4817000,5318000,"['12', '32', '42', '13', '14', '34']","[13, 0, 14, 0]","[0, 17, 4, 6]","[8, 9, 0, 4, 1, 5]","[3.830135039090263, -2.4269005847953213, 2.7237496726891854, -4.1269841269841265]"
7,23,23,"[['23', '34', '42']]",39,2,5318000,5327000,"['12', '23', '42', '13', '14', '34']","[6, 1, 0, 0]","[0, 0, 1, 6]","[0, 1, 0, 0, 6, 0]","[3.8420398009950247, -2.3639846743295014, 2.6608337622233655, -4.138888888888889]"
1,32,32,[],38,5,5351000,5351000,"['12', '32', '42', '13', '14', '34']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[3.8420398009950247, -2.3709981167608287, 2.667847204654692, -4.138888888888889]"
1,23,23,"[['23', '34', '42']]",39,2,5356000,5356000,"['12', '23', '42', '13', '14', '34']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[3.8420398009950247, -2.311111111111111, 2.6079601990049746, -4.138888888888889]"
20,32,32,[],38,5,5359000,5440000,"['12', '32', '42', '13', '14', '34']","[15, 0, 5, 0]","[0, 6, 0, 14]","[1, 5, 0, 0, 14, 0]","[3.8753497589192882, -2.3615013006317356, 2.6438576349024103, -4.157706093189965]"
11,31,31,[],38,11,5441000,5483000,"['12', '32', '42', '31', '14', '34']","[4, 0, 7, 0]","[2, 6, 0, 3]","[2, 4, 0, 2, 2, 1]","[3.8203332312716887, -2.4142341974552624, 2.753623188405797, -4.159722222222221]"
7,43,43,"[['14', '31', '43']]",40,4,5483000,5530000,"['12', '32', '42', '31', '14', '43']","[1, 0, 5, 1]","[1, 5, 1, 0]","[1, 4, 0, 1, 0, 1]","[3.7930555555555543, -2.4497716894977164, 2.7138742536002813, -4.057158119658119]"
63,34,34,[],38,11,5531000,5707000,"['12', '32', '42', '31', '14', '34']","[20, 0, 43, 0]","[4, 24, 0, 35]","[9, 15, 0, 4, 11, 24]","[3.7558091424758087, -2.6200897867564525, 2.96967746967747, -4.105396825396825]"
15,13,13,[],38,5,5711000,5746000,"['12', '32', '42', '13', '14', '34']","[12, 0, 3, 0]","[0, 6, 2, 7]","[4, 2, 0, 2, 6, 1]","[3.834827810266406, -2.6666666666666665, 2.9421783625730993, -4.110339506172839]"
5,43,43,[],38,6,5758000,5767000,"['12', '32', '42', '13', '14', '43']","[0, 0, 0, 5]","[0, 0, 5, 0]","[0, 0, 0, 0, 0, 5]","[3.8348278102664066, -2.666666666666667, 2.656852275616578, -3.825013419216318]"
8,31,31,"[['14', '31', '43']]",40,4,5773000,5808000,"['12', '32', '42', '31', '14', '43']","[0, 0, 3, 5]","[1, 2, 5, 0]","[0, 2, 0, 1, 0, 5]","[3.799967933301267, -2.6734299516908213, 2.4517069299677994, -3.578244911578245]"
19,41,41,[],38,18,5816000,5866000,"['12', '32', '42', '31', '41', '43']","[0, 0, 11, 8]","[14, 4, 1, 0]","[0, 4, 0, 7, 7, 1]","[3.2649350649350644, -2.6861111111111104, 2.6397619047619045, -3.2185858585858584]"
7,13,13,[],38,12,5867000,5876000,"['12', '32', '42', '13', '41', '43']","[7, 0, 0, 0]","[0, 2, 5, 0]","[2, 0, 0, 5, 0, 0]","[3.371608373545607, -2.704501915708812, 2.551479400749063, -3.2185858585858584]"
49,14,14,[],38,6,5894000,5991000,"['12', '32', '42', '13', '14', '43']","[47, 0, 2, 0]","[0, 14, 6, 29]","[12, 2, 0, 6, 29, 0]","[3.650153355416513, -2.8051948051948052, 2.4637593984962405, -3.3087179487179488]"
57,34,34,[],38,5,5991000,6182000,"['12', '32', '42', '13', '14', '34']","[52, 0, 5, 0]","[0, 28, 15, 14]","[25, 3, 0, 15, 12, 2]","[4.003550887721931, -2.952162958231307, 2.2993956538510996, -3.350783583341723]"
2,23,23,"[['23', '34', '42']]",39,2,6183000,6185000,"['12', '23', '42', '13', '14', '34']","[1, 1, 0, 0]","[0, 0, 2, 0]","[0, 1, 0, 1, 0, 0]","[4.014361698532742, -2.9156651908075055, 2.2520870756164877, -3.350783583341723]"
22,32,32,[],38,5,6187000,6255000,"['12', '32', '42', '13', '14', '34']","[20, 0, 2, 0]","[0, 12, 1, 9]","[10, 2, 0, 1, 9, 0]","[4.082081826890392, -2.962622783518306, 2.2475024975024978, -3.3669615408745845]"
6,24,24,[],38,3,6260000,6274000,"['12', '32', '24', '13', '14', '34']","[4, 1, 1, 0]","[0, 2, 2, 2]","[1, 1, 1, 2, 1, 0]","[4.108185732116062, -2.7915343915343915, 2.2297562087035767, -3.5464075492852465]"
3,23,23,[],38,1,6275000,6290000,"['12', '23', '24', '13', '14', '34']","[2, 1, 0, 0]","[0, 0, 3, 0]","[0, 1, 0, 2, 0, 0]","[4.128149434475408, -2.756673654786862, 2.174931769596701, -3.546407549285247]"
23,32,32,[],38,3,6292000,6417000,"['12', '32', '24', '13', '14', '34']","[21, 0, 2, 0]","[0, 6, 15, 2]","[4, 2, 0, 15, 2, 0]","[4.276207424510286, -2.777458033573142, 2.0509236310763024, -3.549673022013448]"
9,43,43,"[['24', '32', '43']]",39,1,6420000,6495000,"['12', '32', '24', '13', '14', '43']","[8, 0, 0, 1]","[0, 3, 6, 0]","[3, 0, 0, 5, 0, 1]","[4.323588170659334, -2.7877934272300475, 1.9705882352941175, -3.5063829787234044]"
68,42,42,[],38,6,6504000,6997000,"['12', '32', '42', '13', '14', '43']","[67, 0, 0, 1]","[0, 23, 31, 14]","[22, 0, 1, 31, 14, 0]","[4.588495079078665, -3.0702143385070215, 1.7904191616766465, -3.3086999022482892]"
1,23,23,[],38,4,6999000,6999000,"['12', '23', '42', '13', '14', '43']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[4.5884950790786645, -3.036575194776135, 1.7567800179457598, -3.3086999022482892]"
48,34,34,"[['23', '34', '42']]",39,2,7001000,7212000,"['12', '23', '42', '13', '14', '34']","[46, 1, 1, 0]","[0, 5, 35, 8]","[5, 1, 0, 34, 7, 1]","[4.743385853986695, -3.015814954276493, 1.598488569809182, -3.3260594695193855]"
3,32,32,[],38,5,7213000,7217000,"['12', '32', '42', '13', '14', '34']","[2, 0, 1, 0]","[0, 2, 1, 0]","[1, 1, 0, 1, 0, 0]","[4.7490037892678165, -3.021785421785422, 1.5988411020369913, -3.3260594695193855]"
9,23,23,"[['23', '34', '42']]",39,2,7219000,7257000,"['12', '23', '42', '13', '14', '34']","[8, 1, 0, 0]","[0, 2, 4, 3]","[2, 1, 0, 3, 3, 0]","[4.766809329826914, -2.9942615524010874, 1.557103162351696, -3.329650939777522]"
29,24,24,[],38,1,7261000,7366000,"['12', '23', '24', '13', '14', '34']","[28, 1, 0, 0]","[0, 0, 7, 22]","[0, 0, 1, 7, 21, 0]","[4.8099666426040475, -2.8427464008859356, 1.535842232761268, -3.5030624744793792]"
53,32,32,[],38,3,7369000,7597000,"['12', '32', '24', '13', '14', '34']","[51, 0, 2, 0]","[0, 17, 14, 22]","[15, 2, 0, 14, 22, 0]","[4.898446686057306, -2.881977671451356, 1.5047903167799637, -3.5212593313859135]"
70,23,23,[],38,1,7598000,8617000,"['12', '23', '24', '13', '14', '34']","[68, 1, 1, 0]","[0, 24, 21, 25]","[24, 1, 0, 20, 24, 1]","[5.003208718146995, -2.8922178721066008, 1.4344114528101803, -3.545402298850575]"
34,42,42,"[['23', '34', '42']]",39,2,8679000,9124000,"['12', '23', '42', '13', '14', '34']","[30, 0, 0, 4]","[0, 8, 14, 12]","[4, 0, 4, 14, 12, 0]","[5.044881081556643, -3.48154701718908, 1.405518394648829, -2.968852459016393]"
31,43,43,[],38,4,9127000,9305000,"['12', '23', '42', '13', '14', '43']","[30, 0, 0, 1]","[0, 14, 7, 10]","[14, 0, 0, 6, 10, 1]","[5.080831915086688, -3.500882855515474, 1.3527086637689227, -2.9326577233401383]"
15,32,32,[],38,6,9306000,9465000,"['12', '32', '42', '13', '14', '43']","[13, 0, 2, 0]","[0, 3, 7, 5]","[1, 2, 0, 7, 5, 0]","[5.09727921901835, -3.5099033816425123, 1.347714014380681, -2.9350898517565183]"
50,34,34,[],38,5,9468000,9810000,"['12', '32', '42', '13', '14', '34']","[45, 0, 5, 0]","[0, 15, 19, 16]","[12, 3, 0, 19, 14, 2]","[5.149737352726145, -3.5356749311294777, 1.3440226660064916, -2.9580850876031604]"
3,24,24,[],38,3,9817000,9844000,"['12', '32', '24', '13', '14', '34']","[2, 1, 0, 0]","[0, 1, 0, 2]","[1, 0, 1, 0, 1, 0]","[5.151321493365067, -3.404478334543694, 1.3440226660064918, -3.0908658248278646]"
4,42,42,[],38,5,9857000,9873000,"['12', '32', '42', '13', '14', '34']","[3, 0, 0, 1]","[0, 3, 1, 0]","[2, 0, 1, 1, 0, 0]","[5.155148713031462, -3.5113378684807257, 1.3424798168784355, -2.9862906614291718]"
57,43,43,[],38,6,9884000,10419000,"['12', '32', '42', '13', '14', '43']","[49, 0, 6, 2]","[0, 25, 13, 19]","[18, 6, 1, 12, 19, 1]","[5.199442964609403, -3.64453592790595, 1.305802758261775, -2.8607097949652283]"
27,34,34,[],38,5,10425000,10643000,"['12', '32', '42', '13', '14', '34']","[21, 0, 5, 1]","[0, 10, 7, 10]","[8, 1, 1, 7, 6, 4]","[5.218977156326748, -3.73962867187727, 1.3318099223611033, -2.811158406810581]"
1,31,31,[],38,11,10645000,10645000,"['12', '32', '42', '31', '14', '34']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.2075492870714015, -3.73962867187727, 1.343237791616449, -2.811158406810581]"
34,13,13,[],38,5,10647000,11063000,"['12', '32', '42', '13', '14', '34']","[30, 0, 4, 0]","[0, 12, 9, 13]","[10, 2, 0, 9, 11, 2]","[5.232421062538904, -3.754906342243924, 1.35259280658674, -2.830107526881721]"
91,43,43,[],38,6,11068000,11993000,"['12', '32', '42', '13', '14', '43']","[88, 0, 0, 3]","[0, 35, 27, 29]","[33, 0, 2, 26, 29, 1]","[5.298239612508722, -3.925793260706607, 1.284407119210648, -2.656853471012763]"
124,34,34,[],38,5,11995000,13150000,"['12', '32', '42', '13', '14', '34']","[109, 0, 15, 0]","[0, 41, 44, 39]","[35, 6, 0, 44, 30, 9]","[5.371497950404333, -3.9654269533925692, 1.3217535903250188, -2.7278245873367823]"
3,41,41,"[['13', '34', '41']]",40,3,13155000,13189000,"['12', '32', '42', '13', '41', '34']","[1, 0, 1, 1]","[1, 1, 0, 1]","[1, 0, 0, 0, 1, 1]","[5.361478212906784, -3.9659836459836457, 1.3280902239883854, -2.7235847909115236]"
4,14,14,[],38,5,13241000,13271000,"['12', '32', '42', '13', '14', '34']","[4, 0, 0, 0]","[0, 2, 0, 2]","[2, 0, 0, 0, 2, 0]","[5.36310521275959, -3.9670875420875413, 1.328090223988385, -2.724107894660434]"
66,24,24,[],38,3,13276000,14097000,"['12', '32', '24', '13', '14', '34']","[62, 2, 2, 0]","[0, 23, 14, 29]","[22, 1, 2, 14, 26, 1]","[5.392754187417157, -3.7691622103386804, 1.325171447889501, -2.9487634249679773]"
9,23,23,[],38,1,14163000,14294000,"['12', '23', '24', '13', '14', '34']","[8, 1, 0, 0]","[0, 2, 5, 2]","[2, 1, 0, 4, 2, 0]","[5.397441619097043, -3.7437231454159554, 1.295497212593423, -2.9492156862745094]"
50,32,32,[],38,3,14310000,14968000,"['12', '32', '24', '13', '14', '34']","[46, 2, 2, 0]","[0, 21, 12, 17]","[19, 2, 2, 12, 15, 0]","[5.418826231797427, -3.57881655727025, 1.2919462032827038, -3.131955877809882]"
3,23,23,[],38,1,14985000,15033000,"['12', '23', '24', '13', '14', '34']","[2, 1, 0, 0]","[0, 1, 2, 0]","[1, 1, 0, 1, 0, 0]","[5.420022837966955, -3.553557553557554, 1.2654905934004808, -3.1319558778098826]"
37,42,42,"[['23', '34', '42']]",39,2,15045000,15497000,"['12', '23', '42', '13', '14', '34']","[36, 0, 0, 1]","[0, 14, 9, 14]","[13, 0, 1, 9, 14, 0]","[5.435009932564945, -3.627391624946637, 1.2587924058512296, -3.066410713469537]"
9,43,43,[],38,4,15534000,15571000,"['12', '23', '42', '13', '14', '43']","[8, 0, 0, 1]","[0, 1, 4, 4]","[1, 0, 0, 3, 4, 1]","[5.438361785704343, -3.627797135114208, 1.2238780748322093, -3.034442725422343]"
2,32,32,[],38,6,15575000,15590000,"['12', '32', '42', '13', '14', '43']","[1, 0, 1, 0]","[0, 1, 0, 1]","[0, 1, 0, 0, 1, 0]","[5.438553354546735, -3.63083664879202, 1.2269175885100214, -3.0346342942647357]"
37,34,34,[],38,5,15597000,15971000,"['12', '32', '42', '13', '14', '34']","[33, 0, 4, 0]","[0, 6, 7, 24]","[6, 0, 0, 7, 20, 4]","[5.449550999661132, -3.633228768867067, 1.2466463741071014, -3.062968604901167]"
8,43,43,[],38,6,15976000,16018000,"['12', '32', '42', '13', '14', '43']","[6, 0, 0, 2]","[0, 1, 2, 5]","[1, 0, 0, 0, 5, 2]","[5.450806775394164, -3.633620762964097, 1.1849126863766721, -3.0020986988067397]"
6,34,34,[],38,5,16057000,16096000,"['12', '32', '42', '13', '14', '34']","[2, 0, 2, 2]","[0, 3, 1, 2]","[1, 0, 2, 1, 0, 2]","[5.451891458950002, -3.756616245475959, 1.1967811430853548, -2.892056356559399]"
34,43,43,[],38,6,16103000,16418000,"['12', '32', '42', '13', '14', '43']","[26, 0, 6, 2]","[0, 10, 14, 10]","[3, 6, 1, 13, 10, 1]","[5.463475134107471, -3.830316544670124, 1.1757966344432509, -2.808955223880597]"
27,34,34,[],38,5,16421000,16638000,"['12', '32', '42', '13', '14', '34']","[25, 0, 2, 0]","[0, 8, 5, 14]","[7, 1, 0, 5, 13, 1]","[5.4714218526596206, -3.8357160899216978, 1.181640838811668, -2.8173466015495907]"
19,23,23,"[['23', '34', '42']]",39,2,16641000,16861000,"['12', '23', '42', '13', '14', '34']","[18, 1, 0, 0]","[0, 5, 10, 4]","[5, 1, 0, 9, 4, 0]","[5.479520343890645, -3.813425918750097, 1.1518668990154664, -2.8179613241560144]"
47,32,32,[],38,5,16866000,17190000,"['12', '32', '42', '13', '14', '34']","[40, 0, 6, 1]","[0, 15, 13, 19]","[10, 4, 1, 13, 17, 2]","[5.493357053162613, -3.8798133782992066, 1.1676206714569888, -2.7811643463203946]"
8,43,43,[],38,6,17201000,17280000,"['12', '32', '42', '13', '14', '43']","[5, 0, 2, 1]","[0, 3, 3, 2]","[1, 2, 0, 2, 2, 1]","[5.495147346999954, -3.8855565242662022, 1.1433712142930863, -2.75296203702684]"
20,34,34,[],38,5,17296000,17464000,"['12', '32', '42', '13', '14', '34']","[7, 0, 12, 1]","[0, 10, 1, 9]","[1, 8, 1, 1, 5, 4]","[5.496767384995335, -3.95455297442614, 1.187197354136686, -2.7294117647058824]"
12,43,43,[],38,6,17465000,17548000,"['12', '32', '42', '13', '14', '43']","[7, 0, 2, 3]","[0, 4, 2, 6]","[0, 2, 2, 1, 6, 1]","[5.498162789088016, -4.047547517474815, 1.164109265135959, -2.614724536749161]"
2,34,34,[],38,5,17565000,17575000,"['12', '32', '42', '13', '14', '34']","[0, 0, 2, 0]","[0, 1, 0, 1]","[0, 1, 0, 0, 0, 1]","[5.498162789088017, -4.049884136678903, 1.1724071362029393, -2.620685788612052]"
3,43,43,[],38,6,17609000,17613000,"['12', '32', '42', '13', '14', '43']","[2, 0, 0, 1]","[0, 0, 2, 1]","[0, 0, 0, 1, 1, 1]","[5.498869991481381, -4.049884136678903, 1.1451788762406683, -2.5941647310431466]"
7,34,34,[],38,5,17614000,17700000,"['12', '32', '42', '13', '14', '34']","[5, 0, 2, 0]","[0, 3, 2, 2]","[2, 1, 0, 2, 1, 1]","[5.5008256304517085, -4.052876481541458, 1.1523820036030639, -2.6003311525133155]"
3,24,24,[],38,3,17776000,17813000,"['12', '32', '24', '13', '14', '34']","[2, 1, 0, 0]","[0, 0, 2, 1]","[0, 0, 1, 2, 0, 0]","[5.50195388663223, -3.9789269017095243, 1.1512537474225428, -2.674280732345249]"
7,43,43,"[['24', '32', '43']]",39,1,17877000,18001000,"['12', '32', '24', '13', '14', '43']","[6, 0, 0, 1]","[0, 1, 2, 4]","[1, 0, 0, 1, 4, 1]","[5.50338669950739, -3.9792664670658677, 1.1246285360313857, -2.648748768472906]"
13,34,34,[],38,3,18006000,18146000,"['12', '32', '24', '13', '14', '34']","[10, 0, 3, 0]","[0, 5, 3, 5]","[5, 0, 0, 3, 2, 3]","[5.506993786260629, -3.9809418060756445, 1.1409600154529649, -2.66701199563795]"
40,23,23,[],38,1,18150000,18640000,"['12', '23', '24', '13', '14', '34']","[37, 1, 2, 0]","[0, 10, 10, 20]","[10, 1, 0, 9, 18, 2]","[5.517404154560332, -3.9626555589838532, 1.1260834874696257, -2.680832083046105]"
3,32,32,[],38,3,18723000,18761000,"['12', '32', '24', '13', '14', '34']","[2, 0, 1, 0]","[0, 1, 1, 1]","[0, 1, 0, 1, 1, 0]","[5.5180587033612944, -3.965050599840432, 1.1279463011904483, -2.680954404711311]"
1,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,23,18788000,18788000,"['12', '32', '24', '13', '41', '34']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[5.510827634138025, -3.965050599840432, 1.1279463011904483, -2.673723335488041]"
10,14,14,[],38,3,18789000,18939000,"['12', '32', '24', '13', '14', '34']","[8, 1, 1, 0]","[0, 5, 2, 3]","[4, 1, 1, 2, 2, 0]","[5.513413112934265, -3.898834166071854, 1.1292549969715324, -2.7438339438339443]"
12,42,42,[],38,5,18996000,19250000,"['12', '32', '42', '13', '14', '34']","[9, 0, 1, 2]","[0, 4, 1, 7]","[2, 0, 2, 1, 6, 1]","[5.515356323120272, -3.9813264504544943, 1.134366142263681, -2.6683960149294577]"
11,24,24,[],38,3,19285000,19407000,"['12', '32', '24', '13', '14', '34']","[9, 1, 1, 0]","[0, 4, 3, 4]","[3, 1, 1, 3, 3, 0]","[5.518235131317758, -3.9198098462148416, 1.1351397538056336, -2.73356503890855]"
3,43,43,"[['24', '32', '43']]",39,1,19421000,19438000,"['12', '32', '24', '13', '14', '43']","[2, 0, 0, 1]","[0, 0, 1, 2]","[0, 0, 0, 0, 2, 1]","[5.5184939179320205, -3.9198098462148416, 1.1103884237107917, -2.7090724954279715]"
8,23,23,[],38,2,19464000,19526000,"['12', '23', '24', '13', '14', '43']","[7, 1, 0, 0]","[0, 0, 2, 6]","[0, 1, 0, 1, 6, 0]","[5.519777033542971, -3.8988660137655016, 1.0889268037370852, -2.7098378235145555]"
2,34,34,[],38,1,19542000,19571000,"['12', '23', '24', '13', '14', '34']","[1, 0, 1, 0]","[0, 0, 0, 2]","[0, 0, 0, 0, 1, 1]","[5.519903005098595, -3.8988660137655016, 1.0946228620647225, -2.7156598533978156]"
1,32,32,[],38,3,19583000,19583000,"['12', '32', '24', '13', '14', '34']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[5.519903005098595, -3.901285693830026, 1.0970425421292476, -2.715659853397815]"
9,42,42,[],38,5,19591000,19668000,"['12', '32', '42', '13', '14', '34']","[6, 0, 2, 1]","[0, 2, 1, 6]","[1, 0, 1, 1, 4, 2]","[5.521222811569361, -3.9400518153710786, 1.1076657278497093, -2.6888367240479916]"
16,43,43,[],38,6,19671000,19882000,"['12', '32', '42', '13', '14', '43']","[12, 0, 0, 4]","[0, 7, 5, 4]","[4, 0, 3, 4, 4, 1]","[5.5249640155300535, -4.045908539700818, 1.0816574090970552, -2.560712884926291]"
3,24,24,"[['24', '32', '43']]",39,1,19906000,19930000,"['12', '32', '24', '13', '14', '43']","[1, 1, 0, 1]","[0, 0, 1, 2]","[0, 0, 1, 0, 1, 1]","[5.525086057536912, -3.9867119223646657, 1.0580421235667852, -2.596416258739032]"
4,42,42,[],38,6,19945000,19986000,"['12', '32', '42', '13', '14', '43']","[1, 0, 0, 3]","[0, 2, 2, 0]","[0, 0, 2, 1, 0, 1]","[5.525591930875155, -4.049953029084033, 1.0342632152132027, -2.5099021170043248]"
7,34,34,[],38,5,19991000,20197000,"['12', '32', '42', '13', '14', '34']","[3, 0, 2, 2]","[0, 4, 0, 3]","[2, 0, 2, 0, 1, 2]","[5.5263087779282545, -4.108519273856501, 1.0458574181117535, -2.4636469221835076]"
23,43,43,[],38,6,20208000,20763000,"['12', '32', '42', '13', '14', '43']","[19, 0, 1, 3]","[0, 6, 11, 6]","[4, 1, 1, 9, 6, 2]","[5.5326719757004605, -4.139297698089731, 0.9987122315922704, -2.392086509203001]"
13,34,34,[],38,5,20771000,21192000,"['12', '32', '42', '13', '14', '34']","[12, 0, 1, 0]","[0, 3, 5, 5]","[3, 0, 0, 5, 4, 1]","[5.536429679170148, -4.140166752098882, 1.0022055320625547, -2.398468459133821]"
34,24,24,[],38,3,21196000,21688000,"['12', '32', '24', '13', '14', '34']","[31, 2, 1, 0]","[0, 7, 15, 12]","[7, 0, 2, 15, 9, 1]","[5.5464401574031115, -4.036511156186613, 1.0010487457001425, -2.5109777469166414]"
52,43,43,"[['24', '32', '43']]",39,1,21694000,22421000,"['12', '32', '24', '13', '14', '43']","[49, 2, 0, 1]","[0, 11, 15, 26]","[11, 0, 2, 14, 24, 1]","[5.558256660799097, -3.9418522993669383, 0.9730273653208983, -2.5894317267530575]"
4,42,42,[],38,6,22430000,22514000,"['12', '32', '42', '13', '14', '43']","[3, 0, 0, 1]","[0, 2, 2, 0]","[1, 0, 1, 2, 0, 0]","[5.559381961162426, -3.9700719497237085, 0.9721692345316705, -2.5614792459703883]"
2,23,23,[],38,4,22549000,22555000,"['12', '23', '42', '13', '14', '43']","[1, 1, 0, 0]","[0, 0, 1, 1]","[0, 1, 0, 0, 1, 0]","[5.559486863786564, -3.9495793388862697, 0.951676623694232, -2.5615841485945268]"
4,32,32,[],38,6,22556000,22559000,"['12', '32', '42', '13', '14', '43']","[0, 0, 3, 1]","[0, 4, 0, 0]","[0, 3, 1, 0, 0, 0]","[5.559486863786564, -3.983834787973179, 0.958996045845115, -2.5346481216584995]"
39,34,34,[],38,5,22574000,23525000,"['12', '32', '42', '13', '14', '34']","[32, 0, 7, 0]","[0, 14, 11, 14]","[13, 1, 0, 11, 8, 6]","[5.568306366017159, -3.989599408593822, 0.99074868056371, -2.5694556379870477]"
