Time,Attacker,Victim,Attack Type,2,4,3,1
16000.0,4,2,I,-1.0,1.0,0.0,0.0
17000.0,2,4,I,0.0,0.0,0.0,0.0
31000.0,2,3,I,1.0,0.5,-1.5,0.0
35000.0,2,3,I,1.0,0.5,-1.5,0.0
36000.0,3,2,I,0.33333333333333337,0.16666666666666663,-0.5,0.0
38000.0,2,3,I,0.5,0.25,-0.75,0.0
41000.0,2,4,I,0.8333333333333334,-0.25,-0.5833333333333333,0.0
42000.0,3,2,I,0.5333333333333331,-0.4,-0.13333333333333325,0.0
43000.0,2,3,I,0.6666666666666667,-0.33333333333333337,-0.33333333333333337,0.0
45000.0,2,3,I,0.7619047619047618,-0.2857142857142857,-0.4761904761904763,0.0
47000.0,2,3,I,0.8333333333333334,-0.25,-0.5833333333333333,0.0
51000.0,2,3,I,0.8888888888888888,-0.2222222222222222,-0.6666666666666667,0.0
53000.0,3,2,I,0.7333333333333335,-0.29999999999999993,-0.4333333333333333,0.0
57000.0,2,3,I,0.787878787878788,-0.2727272727272726,-0.5151515151515151,0.0
59000.0,2,3,I,0.8333333333333334,-0.25,-0.5833333333333333,0.0
63000.0,2,3,I,0.8717948717948717,-0.23076923076923073,-0.6410256410256411,0.0
65000.0,2,3,I,0.9047619047619047,-0.2142857142857142,-0.6904761904761905,0.0
71000.0,2,3,I,0.9333333333333333,-0.19999999999999996,-0.7333333333333334,0.0
72000.0,3,2,I,0.8333333333333334,-0.25,-0.5833333333333333,0.0
74000.0,3,4,I,1.25,-2.0,0.75,0.0
76000.0,3,4,I,1.25,-2.0,0.75,0.0
79000.0,3,4,I,1.25,-2.0,0.75,0.0
82000.0,2,3,I,1.2941176470588234,-2.0,0.7058823529411765,0.0
84000.0,2,3,I,1.3333333333333337,-2.0,0.6666666666666666,0.0
88000.0,3,2,I,1.2105263157894737,-1.9999999999999998,0.7894736842105263,0.0
90000.0,2,4,I,1.460526315789474,-2.25,0.7894736842105264,0.0
92000.0,2,4,I,1.6105263157894731,-2.4,0.7894736842105261,0.0
94000.0,2,4,I,1.7105263157894737,-2.5,0.7894736842105264,0.0
96000.0,3,4,I,1.7105263157894737,-2.5,0.7894736842105264,0.0
98000.0,2,4,I,1.781954887218045,-2.571428571428571,0.7894736842105263,0.0
110000.0,2,3,I,1.8214285714285716,-2.571428571428571,0.75,0.0
116000.0,2,3,I,1.8571428571428568,-2.571428571428571,0.7142857142857144,0.0
118000.0,3,2,I,1.7532467532467533,-2.571428571428571,0.8181818181818179,0.0
120000.0,2,3,I,1.788819875776397,-2.571428571428571,0.7826086956521741,0.0
122000.0,2,3,I,1.8214285714285716,-2.571428571428571,0.75,0.0
126000.0,2,4,I,1.875,-2.625,0.75,0.0
130000.0,2,4,I,1.9166666666666665,-2.666666666666667,0.75,0.0
132000.0,2,4,I,1.9500000000000002,-2.6999999999999997,0.75,0.0
137000.0,4,2,I,1.7045454545454548,-2.4545454545454546,0.7500000000000001,0.0
152000.0,2,3,I,1.7345454545454544,-2.454545454545455,0.7199999999999999,0.0
153000.0,3,2,I,1.6468531468531467,-2.4545454545454546,0.8076923076923075,0.0
154000.0,2,3,I,1.6767676767676765,-2.4545454545454546,0.7777777777777779,0.0
159000.0,3,4,I,1.6767676767676765,-2.4545454545454546,0.7777777777777779,0.0
172000.0,2,4,I,1.7222222222222219,-2.5,0.7777777777777777,0.0
181000.0,2,4,I,1.7606837606837606,-2.5384615384615383,0.7777777777777777,0.0
185000.0,2,3,I,1.7884615384615383,-2.5384615384615383,0.75,0.0
190000.0,2,4,I,1.8214285714285716,-2.571428571428571,0.75,0.0
196000.0,3,4,I,1.8214285714285716,-2.571428571428571,0.75,0.0
198000.0,2,3,I,1.847290640394088,-2.571428571428571,0.7241379310344829,0.0
200000.0,3,4,I,1.847290640394088,-2.571428571428571,0.7241379310344829,0.0
206000.0,3,4,I,1.847290640394088,-2.571428571428571,0.7241379310344829,0.0
209000.0,2,4,I,1.8758620689655174,-2.6,0.724137931034483,0.0
213000.0,3,4,I,1.8758620689655174,-2.6,0.724137931034483,0.0
224000.0,2,3,I,1.9000000000000001,-2.6,0.7,0.0
226000.0,4,3,I,1.9,-2.3,0.3999999999999999,0.0
243000.0,2,4,I,1.9250000000000003,-2.325,0.39999999999999997,0.0
246000.0,3,2,I,1.850806451612904,-2.3249999999999997,0.4741935483870968,0.0
247000.0,2,3,I,1.8750000000000002,-2.325,0.45000000000000007,0.0
251000.0,2,4,I,1.897058823529412,-2.3470588235294114,0.44999999999999996,0.0
253000.0,2,4,I,1.9166666666666665,-2.3666666666666663,0.45,0.0
255000.0,2,4,I,1.9342105263157896,-2.3842105263157896,0.44999999999999996,0.0
256000.0,4,2,I,1.7999999999999998,-2.25,0.44999999999999984,0.0
257000.0,2,4,I,1.8214285714285712,-2.2714285714285714,0.4499999999999999,0.0
259000.0,2,4,I,1.840909090909091,-2.290909090909091,0.44999999999999996,0.0
261000.0,2,4,I,1.8586956521739126,-2.3086956521739133,0.44999999999999984,0.0
263000.0,2,4,I,1.8750000000000002,-2.325,0.45000000000000007,0.0
265000.0,2,4,I,1.8899999999999997,-2.34,0.44999999999999984,0.0
270000.0,4,2,I,1.7884615384615388,-2.2384615384615385,0.44999999999999984,0.0
278000.0,2,3,I,1.811188811188811,-2.2384615384615385,0.42727272727272736,0.0
280000.0,2,3,I,1.832579185520362,-2.2384615384615385,0.4058823529411766,0.0
285000.0,3,2,I,1.7670329670329674,-2.2384615384615385,0.4714285714285713,0.0
288000.0,4,2,I,1.673015873015873,-2.1444444444444444,0.4714285714285712,0.0
291000.0,2,4,I,1.692857142857143,-2.1642857142857146,0.4714285714285713,0.0
298000.0,4,3,I,1.6928571428571424,-1.9188311688311688,0.22597402597402594,0.0
299000.0,3,4,I,1.6928571428571428,-1.964285714285714,0.27142857142857146,0.0
305000.0,2,4,I,1.7113300492610835,-1.982758620689655,0.2714285714285716,0.0
306000.0,4,2,I,1.628571428571429,-1.9,0.2714285714285717,0.0
307000.0,2,4,I,1.6479262672811064,-1.919354838709677,0.2714285714285717,0.0
309000.0,2,4,I,1.6660714285714286,-1.9375,0.27142857142857146,0.0
325000.0,2,3,I,1.6875000000000004,-1.9375,0.2500000000000001,0.0
333000.0,2,3,I,1.7077702702702702,-1.9375000000000004,0.22972972972972971,0.0
336000.0,1,2,I,0.7077702702702704,-2.7500000000000004,-0.5270270270270271,2.569256756756757
338000.0,2,4,I,0.724815724815725,-2.7727272727272725,-0.5270270270270271,2.574938574938575
339000.0,4,2,I,0.6526232114467413,-2.676470588235294,-0.5270270270270269,2.5508744038155804
341000.0,4,2,I,0.584555984555985,-2.585714285714286,-0.5270270270270269,2.5281853281853284
