start,end,count,Attacker,Victim,1,2,3,4
1287000,1287000,1,3,4,0.0,0.0,1.0,-1.0
1298000,1299000,2,1,4,1.0,0.0,1.0,-2.0
1311000,1311000,1,1,3,3.0,0.0,0.0,-3.0
1372000,1372000,1,3,4,3.0,0.0,0.0,-3.0
1412000,1412000,1,3,1,1.5,0.0,1.5,-3.0
1418000,1418000,1,4,1,0.5000000000000001,0.0,1.5,-1.9999999999999998
1616000,1616000,1,3,1,0.0,0.0,1.9999999999999998,-2.0
1966000,2102000,3,1,3,1.0000000000000004,0.0,0.9999999999999998,-2.0
2112000,2112000,1,1,4,1.25,0.0,1.0,-2.25
2113000,2113000,1,1,3,1.392857142857143,0.0,0.8571428571428568,-2.25
2118000,2118000,1,3,1,1.125,0.0,1.125,-2.25
2279000,2279000,1,4,1,0.6749999999999998,0.0,1.125,-1.7999999999999998
2752000,2752000,1,1,3,0.7999999999999995,0.0,1.0,-1.8
2755000,2776000,2,1,4,1.1428571428571426,0.0,0.9999999999999999,-2.1428571428571432
2785000,2785000,1,1,2,2.1428571428571423,-1.619047619047619,1.3333333333333335,-1.8571428571428574
2974000,3211000,2,3,4,2.1428571428571423,-1.619047619047619,1.3333333333333335,-1.8571428571428574
3216000,3270000,3,1,2,2.1428571428571423,-1.619047619047619,1.3333333333333335,-1.8571428571428574
3271000,3271000,1,3,2,2.8095238095238093,-3.2857142857142856,2.333333333333333,-1.8571428571428574
3338000,3339000,2,3,4,2.8095238095238093,-3.2857142857142856,2.333333333333333,-1.8571428571428574
3390000,3390000,1,4,2,3.5238095238095237,-6.0,3.333333333333333,-0.8571428571428577
3391000,3392000,2,3,4,3.5238095238095237,-6.0,3.333333333333333,-0.8571428571428577
3396000,3396000,1,3,2,3.5238095238095237,-6.0,3.333333333333333,-0.8571428571428577
3398000,3398000,1,4,3,3.5238095238095246,-6.0,2.888888888888889,-0.41269841269841256
3409000,3409000,1,1,2,3.5238095238095246,-6.0,2.888888888888889,-0.41269841269841256
3475000,3475000,1,3,2,3.5238095238095246,-6.0,2.888888888888889,-0.41269841269841256
3477000,3477000,1,3,4,3.5238095238095237,-6.0,2.9333333333333336,-0.4571428571428571
3479000,3504000,2,1,4,3.7777777777777777,-6.0,2.933333333333334,-0.711111111111111
3508000,3517000,4,2,4,3.7777777777777772,-2.8,2.933333333333334,-3.9111111111111114
3561000,3568000,2,2,3,3.7777777777777786,-1.1999999999999997,1.333333333333333,-3.9111111111111114
3585000,3585000,1,3,4,3.7777777777777777,-1.2000000000000002,1.3696969696969696,-3.9474747474747476
3638000,3641000,2,2,3,3.7777777777777777,-0.514285714285714,0.6839826839826837,-3.9474747474747485
3643000,3643000,1,3,2,3.7777777777777777,-0.8000000000000003,0.9696969696969697,-3.9474747474747476
3648000,3653000,2,2,3,3.7777777777777777,-0.40000000000000013,0.5696969696969698,-3.947474747474747
3657000,3657000,1,2,4,3.7777777777777772,-0.2666666666666666,0.56969696969697,-4.080808080808081
3692000,3692000,1,3,2,3.7777777777777777,-0.48484848484848486,0.7878787878787876,-4.080808080808081
3697000,3697000,1,2,3,3.7777777777777772,-0.3333333333333335,0.6363636363636362,-4.080808080808081
3730000,3730000,1,4,1,3.466666666666667,-0.33333333333333304,0.636363636363636,-3.7696969696969695
3731000,3747000,3,1,4,3.7435897435897427,-0.33333333333333326,0.6363636363636365,-4.046620046620047
3765000,3765000,1,2,4,3.7435897435897427,-0.23809523809523836,0.6363636363636362,-4.141858141858142
3818000,3818000,1,2,3,3.7435897435897436,-0.10989010989010994,0.508158508158508,-4.141858141858142
3824000,3826000,2,3,4,3.7435897435897427,-0.10989010989010972,0.5641025641025639,-4.197802197802197
3903000,3903000,1,1,4,3.8095238095238098,-0.1098901098901095,0.5641025641025639,-4.263736263736264
3910000,3910000,1,3,2,3.8095238095238098,-0.2857142857142858,0.73992673992674,-4.263736263736264
3911000,3912000,2,2,3,3.8095238095238093,-0.07142857142857117,0.5256410256410264,-4.263736263736263
3926000,3926000,1,3,4,3.8095238095238093,-0.07142857142857117,0.5476190476190474,-4.285714285714286
3933000,3933000,1,1,4,3.8666666666666676,-0.0714285714285714,0.5476190476190477,-4.3428571428571425
3934000,3934000,1,1,2,3.8666666666666676,-0.0714285714285714,0.5476190476190477,-4.3428571428571425
3951000,3951000,1,2,4,3.866666666666667,0.0,0.5476190476190477,-4.414285714285715
3966000,3966000,1,1,4,3.916666666666666,2.220446049250313e-16,0.5476190476190479,-4.464285714285714
3969000,3969000,1,2,4,3.9166666666666674,0.0555555555555558,0.5476190476190479,-4.519841269841269
3970000,3972000,2,2,3,3.916666666666666,0.22222222222222254,0.38095238095238093,-4.519841269841269
3975000,3975000,1,1,4,3.9607843137254894,0.2222222222222221,0.38095238095238093,-4.563958916900093
3976000,3976000,1,3,4,3.9607843137254894,0.22222222222222188,0.40000000000000013,-4.583006535947712
3988000,3988000,1,2,4,3.9607843137254903,0.26666666666666683,0.40000000000000013,-4.627450980392157
4006000,4006000,1,2,3,3.9607843137254894,0.3368421052631576,0.3298245614035087,-4.627450980392157
4015000,4015000,1,3,4,3.9607843137254903,0.3368421052631576,0.3464912280701751,-4.644117647058824
4019000,4025000,2,2,1,2.9607843137254903,1.336842105263158,0.3464912280701755,-4.644117647058824
4028000,4028000,1,2,4,2.9607843137254912,1.3732057416267944,0.3464912280701753,-4.680481283422459
4049000,4049000,1,2,1,2.627450980392157,1.7065390749601272,0.3464912280701753,-4.680481283422459
4115000,4115000,1,3,4,2.6274509803921573,1.7065390749601286,0.36119711042311664,-4.6951871657754
4119000,4119000,1,1,4,2.6666666666666674,1.7065390749601277,0.3611971104231164,-4.734402852049911
4134000,4134000,1,2,3,2.6666666666666665,1.7696969696969695,0.29803921568627456,-4.734402852049911
