Time,Attacker,Victim,Attack Type,4,1,2,3
1545000,1,4,M,-1.0,1.0,0.0,0.0
1560000,1,2,M,-1.0,2.0,-1.0,0.0
1566000,4,1,M,0.5,1.0,-1.5,0.0
1575000,4,1,F,0.9999999999999999,0.6666666666666665,-1.6666666666666665,0.0
1576000,1,2,F,0.9999999999999999,0.6666666666666665,-1.6666666666666665,0.0
1600000,1,3,F,1.666666666666667,1.666666666666667,-1.6666666666666665,-1.6666666666666665
1611000,1,3,M,1.666666666666667,1.666666666666667,-1.6666666666666665,-1.6666666666666665
2921000,1,2,M,1.666666666666667,1.666666666666667,-1.6666666666666665,-1.6666666666666665
2931000,1,2,M,1.666666666666667,1.666666666666667,-1.6666666666666665,-1.6666666666666665
2938000,1,2,M,1.666666666666667,1.666666666666667,-1.6666666666666665,-1.6666666666666665
3215000,2,1,C,1.5000000000000002,1.3333333333333337,-1.0,-1.8333333333333333
4471000,1,2,M,1.523809523809524,1.380952380952381,-1.0952380952380951,-1.8095238095238095
6260000,1,4,S,0.8571428571428572,1.7142857142857146,-0.9285714285714285,-1.6428571428571428
6265000,1,4,M,0.4571428571428573,1.9142857142857146,-0.8285714285714285,-1.542857142857143
6269000,1,4,S,0.19047619047619035,2.0476190476190474,-0.7619047619047619,-1.4761904761904763
6806000,1,4,S,0.0,2.1428571428571432,-0.7142857142857142,-1.4285714285714286
7106000,4,1,M,0.35714285714285715,1.9642857142857146,-0.8035714285714285,-1.5178571428571428
7116000,1,3,F,0.35714285714285715,1.9642857142857146,-0.8035714285714285,-1.5178571428571428
7126000,4,1,M,0.6349206349206351,1.825396825396826,-0.8730158730158728,-1.5873015873015872
7133000,1,3,S,0.6349206349206351,1.825396825396826,-0.8730158730158728,-1.5873015873015872
7135000,1,4,F,0.4571428571428573,1.9142857142857146,-0.8285714285714285,-1.542857142857143
8443000,2,3,M,0.4571428571428573,2.7714285714285714,0.17142857142857137,-3.4
8663000,2,4,C,-1.4,3.2285714285714286,1.5714285714285714,-3.4
8858000,1,4,F,-1.5454545454545454,3.3376623376623376,1.5714285714285714,-3.3636363636363638
9608000,1,4,R,-1.6666666666666665,3.4285714285714284,1.5714285714285712,-3.333333333333333
11337000,1,4,F,-1.7692307692307692,3.505494505494505,1.5714285714285712,-3.3076923076923075
11343000,1,4,M,-1.8571428571428572,3.5714285714285703,1.5714285714285716,-3.2857142857142856
12630000,1,4,M,-1.9333333333333331,3.628571428571428,1.5714285714285714,-3.2666666666666666
12635000,1,4,F,-2.0,3.6785714285714284,1.5714285714285714,-3.25
12641000,2,1,M,-2.0,3.25,2.0,-3.25
12649000,1,4,M,-2.0588235294117645,3.2941176470588234,2.0000000000000004,-3.235294117647059
12652000,2,1,M,-2.0588235294117645,2.9607843137254903,2.333333333333333,-3.235294117647059
12658000,1,2,F,-2.0588235294117645,3.094117647058823,2.1999999999999997,-3.235294117647059
12660000,1,3,M,-2.0588235294117645,3.094117647058823,2.1999999999999997,-3.235294117647059
12664000,1,3,F,-2.0588235294117645,3.094117647058823,2.1999999999999997,-3.235294117647059
12665000,1,4,S,-2.1111111111111107,3.1333333333333337,2.1999999999999997,-3.2222222222222223
12667000,1,2,S,-2.1111111111111107,3.242424242424242,2.0909090909090904,-3.2222222222222223
12670000,1,2,F,-2.111111111111111,3.333333333333333,2.0,-3.2222222222222223
12687000,2,1,C,-2.111111111111111,3.102564102564102,2.2307692307692304,-3.2222222222222223
12690000,1,2,F,-2.111111111111111,3.1904761904761907,2.1428571428571423,-3.2222222222222223
12699000,1,2,S,-2.111111111111111,3.266666666666666,2.0666666666666664,-3.2222222222222223
12707000,1,2,S,-2.111111111111111,3.333333333333333,2.0,-3.2222222222222223
12717000,1,2,S,-2.111111111111111,3.3921568627450975,1.9411764705882355,-3.2222222222222223
12721000,1,2,F,-2.111111111111111,3.4444444444444438,1.888888888888889,-3.2222222222222223
12728000,1,4,M,-2.1578947368421053,3.4795321637426904,1.8888888888888888,-3.2105263157894735
12732000,1,4,S,-2.2,3.511111111111111,1.888888888888889,-3.2
16703000,1,2,M,-2.2,3.557894736842105,1.842105263157894,-3.2
16717000,1,4,M,-2.238095238095238,3.586466165413534,1.8421052631578942,-3.1904761904761907
16720000,1,4,F,-2.272727272727273,3.6124401913875603,1.8421052631578945,-3.1818181818181817
16725000,1,4,M,-2.3043478260869565,3.6361556064073226,1.842105263157894,-3.1739130434782608
16732000,1,4,F,-2.333333333333334,3.6578947368421053,1.8421052631578942,-3.1666666666666665
16734000,2,1,M,-2.3333333333333335,3.5,2.0,-3.1666666666666665
16738000,1,4,F,-2.36,3.52,2.0,-3.16
16740000,1,4,F,-2.3846153846153846,3.538461538461538,2.0,-3.1538461538461537
16741000,2,1,M,-2.3846153846153846,3.3956043956043955,2.142857142857143,-3.1538461538461537
16743000,1,4,F,-2.4074074074074074,3.4126984126984126,2.142857142857143,-3.148148148148148
16746000,2,1,M,-2.4074074074074074,3.2828282828282833,2.272727272727273,-3.148148148148148
16755000,2,1,F,-2.4074074074074074,3.1642512077294684,2.391304347826087,-3.148148148148148
16758000,2,3,F,-2.4074074074074074,3.1642512077294684,2.391304347826087,-3.148148148148148
16762000,2,1,C,-2.4074074074074074,3.0555555555555562,2.5,-3.148148148148148
16769000,1,2,F,-2.4074074074074074,3.115555555555556,2.44,-3.148148148148148
16801000,1,2,S,-2.4074074074074074,3.1709401709401708,2.3846153846153846,-3.148148148148148
17288000,1,2,M,-2.4074074074074074,3.2222222222222223,2.333333333333333,-3.148148148148148
17308000,1,2,S,-2.4074074074074074,3.2698412698412698,2.2857142857142856,-3.148148148148148
18103000,1,2,M,-2.4074074074074074,3.3141762452107275,2.2413793103448274,-3.148148148148148
18108000,1,2,M,-2.4074074074074074,3.355555555555555,2.2,-3.148148148148148
18116000,1,2,S,-2.4074074074074074,3.394265232974911,2.1612903225806446,-3.148148148148148
18124000,1,2,M,-2.4074074074074074,3.4305555555555562,2.125,-3.148148148148148
19213000,1,2,S,-2.4074074074074074,3.4646464646464645,2.0909090909090904,-3.148148148148148
19217000,1,2,S,-2.4074074074074074,3.4967320261437917,2.0588235294117645,-3.148148148148148
19229000,1,2,S,-2.4074074074074074,3.5269841269841278,2.0285714285714285,-3.148148148148148
19234000,1,2,F,-2.4074074074074074,3.5555555555555562,2.0,-3.148148148148148
19239000,1,2,F,-2.4074074074074074,3.5825825825825826,1.9729729729729728,-3.148148148148148
19274000,1,2,C,-2.4074074074074074,3.6081871345029235,1.9473684210526314,-3.148148148148148
19275000,1,2,F,-2.4074074074074074,3.632478632478633,1.9230769230769234,-3.148148148148148
19278000,1,2,F,-2.4074074074074074,3.6555555555555546,1.9000000000000001,-3.148148148148148
19293000,1,2,F,-2.4074074074074074,3.677506775067751,1.878048780487805,-3.148148148148148
20193000,1,2,C,-2.4074074074074074,3.6984126984126986,1.8571428571428574,-3.148148148148148
20196000,1,2,M,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20881000,2,4,M,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20888000,2,4,M,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20890000,2,4,M,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20895000,2,4,F,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20896000,2,4,F,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20901000,2,4,F,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20904000,2,4,F,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20911000,2,4,F,-2.4074074074074074,3.718346253229974,1.837209302325581,-3.148148148148148
20919000,2,1,F,-2.4074074074074074,3.646464646464647,1.9090909090909094,-3.148148148148148
20926000,2,1,M,-2.4074074074074074,3.577777777777778,1.9777777777777779,-3.148148148148148
20927000,1,3,M,-2.4074074074074074,3.577777777777778,1.9777777777777779,-3.148148148148148
20934000,1,4,F,-2.4285714285714284,3.5936507936507938,1.9777777777777779,-3.142857142857143
20935000,1,4,F,-2.4482758620689653,3.6084291187739455,1.9777777777777779,-3.1379310344827585
20938000,1,4,S,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21356000,2,4,S,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21359000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21364000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21368000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21372000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21376000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21385000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21389000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21401000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21402000,2,4,F,-2.466666666666667,3.622222222222222,1.9777777777777779,-3.1333333333333333
21417000,1,2,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21632000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21636000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21639000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21647000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21652000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21665000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21669000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21673000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21677000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
21682000,2,4,F,-2.466666666666667,3.643478260869565,1.9565217391304344,-3.1333333333333333
