start,end,count,Attacker,Victim,1,2,3,4
34575300,34575300,1,1,2,1.0,-1.0,0.0,0.0
34582100,34582100,1,2,1,0.0,0.0,0.0,0.0
34593100,34593100,1,1,2,0.33333333333333337,-0.33333333333333326,0.0,0.0
34675000,34675000,1,1,3,1.3333333333333335,0.0,-1.3333333333333333,0.0
34677700,34680800,2,3,1,0.0,-0.6666666666666666,0.6666666666666667,0.0
34684400,34684400,1,1,3,0.33333333333333337,-0.5,0.16666666666666663,0.0
34708300,34877700,5,2,4,0.9999999999999999,0.4999999999999999,0.16666666666666663,-1.6666666666666665
35118200,35120300,2,1,3,1.3333333333333337,0.6666666666666667,-0.33333333333333337,-1.6666666666666665
35411200,35411200,1,2,4,1.3333333333333337,0.6666666666666667,-0.33333333333333337,-1.6666666666666665
35453700,35453700,1,2,1,0.8333333333333334,1.1666666666666665,-0.5,-1.5
35455500,35455500,1,1,2,1.1333333333333333,0.8666666666666667,-0.4,-1.6
36293700,36293700,1,1,3,1.2285714285714289,0.9142857142857141,-0.5428571428571429,-1.6
36295800,36295800,1,1,4,2.2285714285714286,1.314285714285714,-0.25714285714285723,-3.2857142857142856
36381500,36478800,4,2,4,2.2285714285714286,1.314285714285714,-0.25714285714285723,-3.2857142857142856
36909400,36909400,1,1,4,2.2285714285714286,1.314285714285714,-0.25714285714285723,-3.2857142857142856
38778200,38784800,2,1,2,2.5714285714285716,0.8571428571428568,-0.1428571428571429,-3.2857142857142856
38921000,38921000,1,2,4,2.5714285714285716,0.8571428571428568,-0.1428571428571429,-3.2857142857142856
39043500,39432900,3,1,3,2.742857142857143,0.9428571428571424,-0.48571428571428577,-3.2
39662200,39662200,1,1,2,2.8499999999999996,0.7999999999999999,-0.4500000000000001,-3.2
39889200,39889200,1,1,3,2.8863636363636367,0.8181818181818182,-0.5227272727272727,-3.1818181818181817
39906400,39914500,3,2,4,2.8863636363636367,0.8181818181818182,-0.5227272727272727,-3.1818181818181817
39918200,40029400,4,1,4,2.8863636363636367,0.8181818181818182,-0.5227272727272727,-3.1818181818181817
41014600,41014600,1,2,4,2.8863636363636367,0.8181818181818182,-0.5227272727272727,-3.1818181818181817
43333000,43333000,1,1,4,2.8863636363636367,0.8181818181818182,-0.5227272727272727,-3.1818181818181817
43583800,43583800,1,1,2,2.96969696969697,0.7070707070707071,-0.4949494949494949,-3.1818181818181817
43739200,44202500,2,1,3,3.0256410256410255,0.735042735042735,-0.6068376068376068,-3.1538461538461537
45430600,45430600,1,2,4,3.0256410256410255,0.735042735042735,-0.6068376068376068,-3.1538461538461537
45465200,45465200,1,1,2,3.092307692307692,0.646153846153846,-0.5846153846153845,-3.153846153846154
46180800,46765600,4,1,3,3.164705882352942,0.6823529411764704,-0.7294117647058823,-3.1176470588235294
47427200,47427200,1,1,4,3.164705882352942,0.6823529411764704,-0.7294117647058823,-3.1176470588235294
47631200,47642300,5,1,2,3.364705882352941,0.41568627450980394,-0.6627450980392157,-3.1176470588235294
47645900,47645900,1,1,4,3.364705882352941,0.41568627450980394,-0.6627450980392157,-3.1176470588235294
47845600,47845600,1,1,3,3.3777777777777778,0.42222222222222217,-0.6888888888888889,-3.111111111111111
48300100,48360900,3,2,4,3.3777777777777778,0.42222222222222217,-0.6888888888888889,-3.111111111111111
48801600,48804600,2,1,2,3.42483660130719,0.3594771241830065,-0.6732026143790849,-3.111111111111111
48887400,48887400,1,1,3,3.4365325077399387,0.3653250773993808,-0.6965944272445821,-3.1052631578947367
49208200,49208200,1,1,2,3.456140350877193,0.3391812865497077,-0.6900584795321638,-3.1052631578947367
49455700,49642900,10,2,4,3.456140350877193,0.3391812865497077,-0.6900584795321638,-3.1052631578947367
49675400,49675400,1,1,2,3.473684210526316,0.3157894736842105,-0.6842105263157894,-3.1052631578947367
49713200,50004600,34,1,4,3.473684210526316,0.3157894736842105,-0.6842105263157894,-3.1052631578947367
50022100,50024600,2,1,2,3.5037593984962405,0.27568922305764415,-0.6741854636591479,-3.1052631578947367
50029200,50030900,2,1,4,3.5037593984962405,0.27568922305764415,-0.6741854636591479,-3.1052631578947367
50157300,50267700,7,1,2,3.5751879699248117,0.18045112781954872,-0.650375939849624,-3.105263157894737
50272800,50272800,1,1,4,3.5751879699248117,0.18045112781954872,-0.650375939849624,-3.105263157894737
50390700,51339800,11,1,2,3.635627530364372,0.09986504723346831,-0.630229419703104,-3.1052631578947367
51476800,51491300,3,2,4,3.635627530364372,0.09986504723346831,-0.630229419703104,-3.1052631578947367
51567500,51568800,2,1,2,3.6431322207958923,0.08985879332477545,-0.6277278562259306,-3.1052631578947367
51602200,51602200,1,1,3,3.6536585365853655,0.09512195121951234,-0.6487804878048781,-3.1
51635900,51804800,5,1,4,3.6536585365853655,0.09512195121951234,-0.6487804878048781,-3.1
51973700,51973700,2,2,3,4.504878048780489,1.1951219512195121,-2.5999999999999996,-3.1
52050200,52089600,16,2,4,4.504878048780489,1.1951219512195121,-2.5999999999999996,-3.1
52237800,52237800,1,2,3,4.504878048780489,1.1951219512195121,-2.5999999999999996,-3.1
52370800,52370800,1,1,4,4.504878048780489,1.1951219512195121,-2.5999999999999996,-3.1
52383500,52383500,1,2,4,4.504878048780489,1.1951219512195121,-2.5999999999999996,-3.1
52391900,52397700,2,1,4,4.504878048780489,1.1951219512195121,-2.5999999999999996,-3.1
52996800,53430500,4,1,2,4.522222222222222,1.1777777777777776,-2.6,-3.1
53597600,53597600,1,1,3,4.536507936507936,1.1777777777777774,-2.619047619047619,-3.0952380952380953
53797700,53901200,13,1,4,4.536507936507936,1.1777777777777774,-2.619047619047619,-3.0952380952380953
54076300,54094200,2,1,3,4.56135265700483,1.1777777777777774,-2.6521739130434785,-3.0869565217391304
54097700,54097700,1,1,2,4.565217391304349,1.1739130434782608,-2.6521739130434785,-3.0869565217391304
54223500,54224500,2,1,3,4.58608695652174,1.1739130434782612,-2.6799999999999997,-3.08
54325700,55151700,4,1,2,4.6,1.16,-2.6799999999999997,-3.08
55523800,55540200,6,2,4,4.6,1.16,-2.6799999999999997,-3.08
55541900,55541900,1,1,4,4.6,1.16,-2.6799999999999997,-3.08
55553800,55553800,1,2,4,4.6,1.16,-2.6799999999999997,-3.08
55626500,55626500,1,1,3,4.609230769230769,1.1600000000000001,-2.6923076923076925,-3.0769230769230766
55628400,55628400,1,1,2,4.61236802413273,1.156862745098039,-2.6923076923076925,-3.0769230769230766
55941800,55999200,2,1,3,4.628851540616246,1.156862745098039,-2.7142857142857144,-3.071428571428571
