start,end,count,Attacker,Victim,1,2,3,4
8391000,8391000,1,1,3,1.0,0.0,-1.0,0.0
9183000,9198000,5,1,4,2.0,0.0,-1.0,-1.0
9241000,9250000,3,1,2,3.0,-1.0,-1.0,-1.0
9275000,9291000,3,1,4,3.0,-1.0,-1.0,-1.0
9310000,9384000,4,1,3,3.0,-1.0,-1.0,-1.0
9514000,10403000,8,1,4,3.0,-1.0,-1.0,-1.0
10407000,10426000,6,1,3,3.0,-1.0,-1.0,-1.0
10433000,10433000,1,1,4,3.0,-1.0,-1.0,-1.0
10436000,10445000,3,1,3,3.0,-1.0,-1.0,-1.0
10454000,10459000,2,1,4,3.0,-1.0,-1.0,-1.0
10471000,10471000,1,1,2,3.0,-1.0,-1.0,-1.0
10486000,10498000,2,1,4,3.0,-1.0,-1.0,-1.0
10892000,10892000,1,2,4,4.0,0.0,-1.0,-3.0
11085000,11125000,9,1,4,4.0,0.0,-1.0,-3.0
11130000,11130000,1,1,2,4.0,0.0,-1.0,-3.0
11138000,11146000,2,1,4,4.0,0.0,-1.0,-3.0
11147000,11147000,1,2,1,3.5000000000000004,0.6666666666666665,-1.1666666666666667,-3.0
11148000,11148000,1,1,2,3.571428571428571,0.5714285714285714,-1.1428571428571428,-3.0
11349000,11353000,2,1,4,3.571428571428571,0.5714285714285714,-1.1428571428571428,-3.0
11360000,11360000,1,1,2,3.625,0.5,-1.125,-3.0
11364000,11364000,1,1,4,3.625,0.5,-1.125,-3.0
11372000,11372000,1,1,2,3.6666666666666665,0.44444444444444464,-1.1111111111111112,-3.0
11375000,11375000,1,2,1,3.3999999999999995,0.7999999999999997,-1.2,-3.0
11376000,11376000,1,1,2,3.454545454545455,0.7272727272727273,-1.1818181818181819,-3.0
11379000,11379000,1,2,1,3.25,1.0,-1.25,-3.0
11382000,11382000,1,1,4,3.25,1.0,-1.25,-3.0
11392000,11392000,1,1,2,3.3076923076923075,0.9230769230769234,-1.2307692307692308,-3.0
11412000,11412000,1,2,4,3.3076923076923075,0.9230769230769234,-1.2307692307692308,-3.0
11416000,11416000,1,1,4,3.3076923076923075,0.9230769230769234,-1.2307692307692308,-3.0
11487000,11487000,1,2,4,3.3076923076923075,0.9230769230769234,-1.2307692307692308,-3.0
12848000,12848000,1,1,4,3.3076923076923075,0.9230769230769234,-1.2307692307692308,-3.0
16052000,17158000,3,2,3,4.076923076923077,1.9230769230769234,-3.0,-3.0
17378000,17378000,1,3,4,5.076923076923077,2.9230769230769234,-2.0,-6.0
20503000,20505000,2,2,4,5.076923076923077,2.9230769230769234,-2.0,-6.0
20506000,20506000,1,3,4,5.076923076923077,2.9230769230769234,-2.0,-6.0
