start,end,count,Attacker,Victim,1,2,3,4
1028000,1041000,6,2,4,0.0,1.0,0.0,-1.0
1044000,1047000,2,2,3,0.0,2.0,-1.0,-1.0
1071000,1075000,2,1,4,1.0,2.0,-1.0,-2.0
1085000,1100000,3,2,4,1.0,2.0,-1.0,-2.0
1111000,1111000,1,2,3,1.0,2.0,-1.0,-2.0
1275000,1277000,2,2,4,1.0,2.0,-1.0,-2.0
1282000,1282000,1,2,3,1.0,2.0,-1.0,-2.0
1287000,1294000,4,2,4,1.0,2.0,-1.0,-2.0
1297000,1297000,1,2,3,1.0,2.0,-1.0,-2.0
1303000,1303000,1,2,4,1.0,2.0,-1.0,-2.0
1306000,1306000,1,2,1,0.0,4.0,-1.0,-3.0
1313000,1313000,1,2,3,0.0,4.0,-1.0,-3.0
1320000,2981000,2,1,4,0.0,4.0,-1.0,-3.0
3316000,3316000,1,2,4,0.0,4.0,-1.0,-3.0
3604000,5219000,6,1,4,0.0,4.0,-1.0,-3.0
5224000,5224000,1,1,2,2.0,2.5,-1.5,-3.0
5237000,5242000,2,2,4,2.0,2.5,-1.5,-3.0
5244000,5244000,1,2,1,1.3333333333333335,2.9999999999999996,-1.3333333333333333,-3.0
5257000,5257000,1,1,2,2.0,2.5,-1.5,-3.0
5268000,5271000,2,2,4,2.0,2.5,-1.5,-3.0
5273000,5273000,1,2,1,1.5999999999999999,2.8,-1.4,-3.0
5276000,5276000,1,2,3,1.5999999999999999,2.8,-1.4,-3.0
5283000,5283000,1,1,4,1.5999999999999999,2.8,-1.4,-3.0
5295000,5299000,2,2,1,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
5925000,6766000,2,1,4,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6768000,6771000,2,2,4,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6773000,6773000,1,2,3,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6776000,6776000,1,2,4,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6780000,6780000,1,2,3,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6784000,6784000,1,2,4,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6788000,6792000,2,2,3,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
6793000,6793000,1,1,4,1.1428571428571426,3.1428571428571432,-1.2857142857142856,-3.0
