Time,Attacker,Victim,Attack Type,2,1,3,4
60000,1,2,T,-1.0,1.0,0.0,0.0
64000,1,3,T,-1.0,2.0,-1.0,0.0
83000,1,4,T,-1.0,3.0,-1.0,-1.0
85000,1,2,T,-1.0,3.0,-1.0,-1.0
88000,1,4,T,-1.0,3.0,-1.0,-1.0
91000,1,2,T,-1.0,3.0,-1.0,-1.0
100000,1,4,T,-1.0,3.0,-1.0,-1.0
102000,1,3,T,-1.0,3.0,-1.0,-1.0
104000,3,4,T,-1.0,4.0,0.0,-3.0
112000,1,3,T,-1.0,4.0,0.0,-3.0
116000,1,3,T,-1.0,4.0,0.0,-3.0
120000,1,4,T,-1.0,4.0,0.0,-3.0
134000,1,4,T,-1.0,4.0,0.0,-3.0
137000,3,1,T,-1.2,3.3999999999999995,0.7999999999999997,-3.0
145000,2,4,T,-0.2,4.3999999999999995,0.7999999999999997,-5.0
160000,1,3,C,-0.16666666666666666,4.499999999999999,0.6666666666666665,-5.0
164000,1,3,T,-0.14285714285714285,4.571428571428571,0.5714285714285714,-5.0
166000,1,4,T,-0.14285714285714285,4.571428571428571,0.5714285714285714,-5.0
168000,1,4,T,-0.14285714285714285,4.571428571428571,0.5714285714285714,-5.0
170000,1,2,C,-0.14285714285714285,4.571428571428571,0.5714285714285714,-5.0
174000,1,3,T,-0.125,4.625,0.5,-5.0
175000,1,3,T,-0.1111111111111111,4.666666666666666,0.44444444444444464,-5.0
178000,1,4,T,-0.1111111111111111,4.666666666666666,0.44444444444444464,-5.0
179000,1,2,T,-0.1111111111111111,4.666666666666666,0.44444444444444464,-5.0
179000,3,4,T,-0.1111111111111111,4.666666666666666,0.44444444444444464,-5.0
182000,1,2,T,-0.1111111111111111,4.666666666666666,0.44444444444444464,-5.0
184000,1,4,T,-0.1111111111111111,4.666666666666666,0.44444444444444464,-5.0
185000,3,2,C,-2.0,5.555555555555555,2.4444444444444446,-6.0
192000,3,4,T,-2.0,5.555555555555555,2.4444444444444446,-6.0
193000,1,4,T,-2.0,5.555555555555555,2.4444444444444446,-6.0
204000,1,3,T,-2.0,5.6000000000000005,2.4000000000000004,-6.0
204000,1,3,T,-2.0,5.636363636363637,2.3636363636363633,-6.0
207000,1,2,T,-2.0,5.636363636363637,2.3636363636363633,-6.0
213000,1,3,T,-2.0,5.666666666666666,2.333333333333333,-6.0
216000,1,3,T,-2.0,5.6923076923076925,2.307692307692307,-6.0
222000,1,3,T,-2.0,5.714285714285714,2.2857142857142856,-6.0
226000,1,3,T,-2.0,5.733333333333333,2.2666666666666666,-6.0
231000,1,4,T,-2.0,5.733333333333333,2.2666666666666666,-6.0
233000,1,3,T,-2.0,5.75,2.25,-6.0
240000,1,3,T,-2.0,5.764705882352941,2.235294117647059,-6.0
242000,1,2,T,-2.0,5.764705882352941,2.235294117647059,-6.0
256000,2,4,T,-2.0,5.764705882352941,2.235294117647059,-6.0
276000,1,2,T,-2.0,5.764705882352941,2.235294117647059,-6.0
280000,1,2,T,-2.0,5.764705882352941,2.235294117647059,-6.0
289000,1,2,T,-2.0,5.764705882352941,2.235294117647059,-6.0
293000,1,3,T,-2.0,5.777777777777778,2.2222222222222223,-6.0
295000,1,2,T,-2.0,5.777777777777778,2.2222222222222223,-6.0
296000,2,3,T,-1.1102230246251565e-16,5.777777777777779,0.22222222222222254,-6.0
298000,2,4,T,-1.1102230246251565e-16,5.777777777777779,0.22222222222222254,-6.0
301000,2,3,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
374000,1,2,C,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
377000,1,2,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
379000,1,2,C,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
380000,1,2,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
381000,1,2,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
385000,1,2,C,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1571000,1,2,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1609000,1,4,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1610000,1,4,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1612000,1,4,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1613000,1,4,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1614000,1,4,T,0.6666666666666667,5.777777777777778,-0.44444444444444464,-6.0
1618000,3,2,T,-1.1102230246251565e-16,5.777777777777779,0.22222222222222254,-6.0
1623000,1,2,T,-1.1102230246251565e-16,5.777777777777779,0.22222222222222254,-6.0
1646000,3,2,T,-0.40000000000000024,5.777777777777778,0.6222222222222218,-6.0
1647000,1,2,T,-0.40000000000000024,5.777777777777778,0.6222222222222218,-6.0
1713000,1,3,C,-0.3999999999999999,5.789473684210526,0.6105263157894736,-6.0
