count,intransitive,stateMatch,start,end,states,idxs
1,"[['13', '34', '41'], ['12', '24', '41']]",41,22165000,22165000,"['12', '13', '24', '32', '41', '43']",[130]
53,[],38,22165000,22463000,"['12', '13', '14', '23', '24', '43']","[131, 132]"
3,"[['24', '32', '43']]",39,22492000,22496000,"['12', '13', '14', '24', '32', '43']",[133]
161,[],38,22498000,23772000,"['12', '13', '14', '23', '24', '43']","[134, 135, 136, 137, 138, 139]"
5,"[['23', '34', '42']]",39,23791000,23849000,"['12', '13', '14', '24', '32', '43']",[140]
8,[],38,23864000,23910000,"['12', '13', '14', '23', '24', '43']",[141]
3,"[['23', '34', '42']]",39,23913000,23920000,"['12', '13', '14', '24', '32', '43']",[142]
5,[],38,23938000,23999000,"['12', '13', '14', '23', '24', '43']","[143, 144]"
2,"[['24', '32', '43']]",39,24001000,24022000,"['12', '13', '14', '24', '32', '43']",[145]
222,[],38,24035000,25795000,"['12', '13', '14', '23', '24', '43']","[146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159]"
4,"[['23', '34', '42']]",39,25808000,25837000,"['12', '13', '14', '24', '32', '43']",[160]
20,[],38,25839000,25993000,"['12', '13', '14', '23', '24', '43']","[161, 162, 163]"
2,"[['23', '34', '42']]",39,26009000,26010000,"['12', '13', '14', '24', '32', '43']",[164]
1,[],38,26014000,26014000,"['12', '13', '14', '23', '24', '43']",[165]
18,"[['23', '34', '42']]",39,26022000,26203000,"['12', '13', '14', '24', '32', '43']",[166]
8,[],38,26207000,26287000,"['12', '13', '14', '23', '24', '43']",[167]
8,"[['23', '34', '42']]",39,26292000,26312000,"['12', '13', '14', '24', '32', '43']",[168]
14,[],38,26324000,26589000,"['12', '13', '14', '23', '24', '43']","[169, 170, 171, 172]"
7,"[['24', '32', '43']]",39,26616000,26708000,"['12', '13', '14', '24', '32', '43']",[173]
1,[],38,26735000,26735000,"['12', '13', '14', '23', '24', '43']",[174]
7,"[['24', '32', '43']]",39,26819000,26881000,"['12', '13', '14', '24', '32', '43']",[175]
3,[],38,26886000,26919000,"['12', '13', '14', '23', '24', '43']",[176]
3,"[['24', '32', '43']]",39,26921000,26945000,"['12', '13', '14', '24', '32', '43']",[177]
7,[],38,26977000,27046000,"['12', '13', '14', '23', '24', '43']","[178, 179]"
1,"[['23', '34', '42']]",39,27048000,27048000,"['12', '13', '14', '24', '32', '43']",[180]
50,[],38,27055000,27739000,"['12', '13', '14', '23', '24', '43']","[181, 182, 183, 184, 185]"
4,"[['23', '34', '42']]",39,27758000,27826000,"['12', '13', '14', '24', '32', '43']",[186]
51,[],38,27844000,28568000,"['12', '13', '14', '23', '24', '43']","[187, 188, 189, 190]"
2,"[['24', '32', '43']]",39,28585000,28593000,"['12', '13', '14', '24', '32', '43']",[191]
30,[],38,28596000,28814000,"['12', '13', '14', '23', '24', '43']","[192, 193, 194, 195, 196]"
2,"[['24', '32', '43']]",39,28836000,28847000,"['12', '13', '14', '24', '32', '43']",[197]
19,[],38,28850000,28981000,"['12', '13', '14', '23', '24', '43']","[198, 199, 200]"
2,"[['24', '32', '43']]",39,28991000,29013000,"['12', '13', '14', '24', '32', '43']",[201]
44,[],38,29015000,29371000,"['12', '13', '14', '23', '24', '43']","[202, 203, 204, 205, 206, 207, 208]"
1,"[['13', '21', '32']]",40,29372000,29372000,"['12', '13', '23', '24', '41', '43']",[209]
26,[],38,29374000,29595000,"['12', '13', '14', '23', '24', '43']","[210, 211, 212]"
13,"[['24', '32', '43']]",39,29614000,29679000,"['12', '13', '14', '24', '32', '43']",[213]
53,[],38,29697000,29981000,"['12', '13', '14', '23', '24', '43']","[214, 215, 216, 217]"
3,"[['23', '34', '42']]",39,30001000,30015000,"['12', '13', '14', '24', '32', '43']",[218]
87,[],38,30017000,30634000,"['12', '13', '14', '23', '24', '43']","[219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230]"
5,"[['24', '32', '43']]",39,30640000,30693000,"['12', '13', '14', '24', '32', '43']",[231]
4,[],38,30697000,30710000,"['12', '13', '14', '23', '24', '43']","[232, 233]"
1,"[['23', '34', '42']]",39,30713000,30713000,"['12', '13', '14', '24', '32', '43']",[234]
1,"[['23', '34', '42'], ['14', '21', '42']]",41,30715000,30715000,"['12', '13', '24', '32', '41', '43']",[235]
6,"[['23', '34', '42']]",39,30716000,30762000,"['12', '13', '14', '24', '32', '43']",[236]
23,[],38,30763000,30890000,"['12', '13', '14', '23', '24', '43']","[237, 238, 239, 240, 241, 242, 243, 244, 245, 246]"
1,"[['24', '32', '43']]",39,30892000,30892000,"['12', '13', '14', '24', '32', '43']",[247]
2,[],38,30896000,30910000,"['12', '13', '14', '23', '24', '43']",[248]
8,"[['24', '32', '43']]",39,30913000,30923000,"['12', '13', '14', '24', '32', '43']",[249]
124,[],38,30923000,31730000,"['12', '13', '14', '23', '24', '43']","[250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263]"
5,"[['23', '34', '42']]",39,31731000,31763000,"['12', '13', '14', '24', '32', '43']",[264]
14,[],38,31764000,31827000,"['12', '13', '14', '23', '24', '43']","[265, 266, 267]"
5,"[['23', '34', '42']]",39,31854000,31891000,"['12', '13', '14', '24', '32', '43']",[268]
143,[],38,31909000,33610000,"['12', '13', '14', '23', '24', '43']","[269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280]"
1,"[['13', '21', '32']]",40,33622000,33622000,"['12', '13', '23', '24', '41', '43']",[281]
142,[],38,33623000,34955000,"['12', '13', '14', '23', '24', '43']","[282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294]"
6,"[['24', '32', '43']]",39,34960000,34979000,"['12', '13', '14', '24', '32', '43']",[295]
16,[],38,34982000,35089000,"['12', '13', '14', '23', '24', '43']",[296]
1,"[['24', '32', '43']]",39,35094000,35094000,"['12', '13', '14', '24', '32', '43']",[297]
13,[],38,35104000,35178000,"['12', '13', '14', '23', '24', '43']","[298, 299]"
1,"[['23', '34', '42']]",39,35198000,35198000,"['12', '13', '14', '24', '32', '43']",[300]
32,[],38,35201000,35387000,"['12', '13', '14', '23', '24', '43']","[301, 302, 303, 304]"
14,"[['24', '32', '43']]",39,35390000,35477000,"['12', '13', '14', '24', '32', '43']",[305]
81,[],38,35485000,36062000,"['12', '13', '14', '23', '24', '43']","[306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316]"
2,"[['24', '32', '43']]",39,36067000,36069000,"['12', '13', '14', '24', '32', '43']",[317]
141,[],38,36074000,37337000,"['12', '13', '14', '23', '24', '43']","[318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338]"
1,"[['13', '21', '32']]",40,37372000,37372000,"['12', '13', '23', '24', '41', '43']",[339]
95,[],38,37376000,38271000,"['12', '13', '14', '23', '24', '43']","[340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354]"
12,"[['24', '32', '43']]",39,38285000,38356000,"['12', '13', '14', '24', '32', '43']",[355]
256,[],38,38358000,40998000,"['12', '13', '14', '23', '24', '43']","[356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373]"
3,"[['23', '34', '42']]",39,41001000,41006000,"['12', '13', '14', '24', '32', '43']",[374]
27,[],38,41009000,41195000,"['12', '13', '14', '23', '24', '43']","[375, 376, 377, 378]"
1,"[['13', '21', '32']]",40,41208000,41208000,"['12', '13', '23', '24', '41', '43']",[379]
44,[],38,41212000,41553000,"['12', '13', '14', '23', '24', '43']","[380, 381, 382, 383]"
1,"[['23', '34', '42']]",39,41618000,41618000,"['12', '13', '14', '24', '32', '43']",[384]
9,[],38,41642000,41755000,"['12', '13', '14', '23', '24', '43']","[385, 386]"
2,"[['24', '32', '43']]",39,41770000,41852000,"['12', '13', '14', '24', '32', '43']",[387]
40,[],38,41898000,42356000,"['12', '13', '14', '23', '24', '43']","[388, 389, 390, 391, 392]"
3,"[['24', '32', '43']]",39,42361000,42383000,"['12', '13', '14', '24', '32', '43']",[393]
2,[],38,42391000,42401000,"['12', '13', '14', '23', '24', '43']",[394]
2,"[['24', '32', '43']]",39,42402000,42417000,"['12', '13', '14', '24', '32', '43']",[395]
2,[],38,42434000,42451000,"['12', '13', '14', '23', '24', '43']",[396]
3,"[['24', '32', '43']]",39,42451000,42507000,"['12', '13', '14', '24', '32', '43']",[397]
6,[],38,42509000,42577000,"['12', '13', '14', '23', '24', '43']",[398]
1,"[['13', '21', '32']]",40,42598000,42598000,"['12', '13', '23', '24', '41', '43']",[399]
62,[],38,42601000,86656000,"['12', '13', '14', '23', '24', '43']",[400]
11,"[['24', '32', '43']]",39,86658000,86744000,"['12', '13', '14', '24', '32', '43']",[401]
2,[],38,86746000,86747000,"['12', '13', '14', '23', '24', '43']",[402]
3,"[['24', '32', '43']]",39,86757000,86762000,"['12', '13', '14', '24', '32', '43']",[403]
190,[],38,86775000,88278000,"['12', '13', '14', '23', '24', '43']","[404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414]"
1,"[['24', '32', '43']]",39,88285000,88285000,"['12', '13', '14', '24', '32', '43']",[415]
22,[],38,88325000,88490000,"['12', '13', '14', '23', '24', '43']",[416]
15,"[['24', '32', '43']]",39,88496000,88676000,"['12', '13', '14', '24', '32', '43']",[417]
44,[],38,88705000,89133000,"['12', '13', '14', '23', '24', '43']","[418, 419, 420, 421, 422]"
7,"[['24', '32', '43']]",39,89151000,89278000,"['12', '13', '14', '24', '32', '43']",[423]
44,[],38,89299000,89701000,"['12', '13', '14', '23', '24', '43']","[424, 425, 426, 427]"
6,"[['23', '34', '42']]",39,89723000,89819000,"['12', '13', '14', '24', '32', '43']",[428]
276,[],38,89828000,92618000,"['12', '13', '14', '23', '24', '43']","[429, 430, 431, 432, 433, 434, 435, 436]"
3,"[['24', '32', '43']]",39,92620000,92627000,"['12', '13', '14', '24', '32', '43']",[437]
12,[],38,92630000,92662000,"['12', '13', '14', '23', '24', '43']",[438]
1,"[['12', '23', '31'], ['14', '31', '43']]",41,92663000,92663000,"['12', '13', '24', '32', '41', '43']",[439]
121,[],38,92664000,93003000,"['12', '13', '14', '23', '24', '43']","[440, 441, 442, 443, 444, 445, 446]"
11,"[['24', '32', '43']]",39,93007000,93071000,"['12', '13', '14', '24', '32', '43']",[447]
22,[],38,93071000,93156000,"['12', '13', '14', '23', '24', '43']","[448, 449, 450]"
1,"[['24', '32', '43']]",39,93161000,93161000,"['12', '13', '14', '24', '32', '43']",[451]
1,"[['12', '24', '41'], ['24', '32', '43']]",41,93161000,93161000,"['12', '13', '24', '32', '41', '43']",[452]
15,"[['24', '32', '43']]",39,93164000,93227000,"['12', '13', '14', '24', '32', '43']",[453]
7,[],38,93240000,93269000,"['12', '13', '14', '23', '24', '43']","[454, 455]"
3,"[['23', '34', '42']]",39,93289000,93297000,"['12', '13', '14', '24', '32', '43']",[456]
6,[],38,93311000,93334000,"['12', '13', '14', '23', '24', '43']",[457]
8,"[['23', '34', '42']]",39,93337000,93359000,"['12', '13', '14', '24', '32', '43']",[458]
12,[],38,93395000,93470000,"['12', '13', '14', '23', '24', '43']","[459, 460]"
2,"[['24', '32', '43']]",39,93472000,93503000,"['12', '13', '14', '24', '32', '43']",[461]
17,[],38,93559000,93643000,"['12', '13', '14', '23', '24', '43']","[462, 463, 464]"
1,"[['24', '32', '43']]",39,93650000,93650000,"['12', '13', '14', '24', '32', '43']",[465]
5,[],38,93661000,93671000,"['12', '13', '14', '23', '24', '43']",[466]
5,"[['24', '32', '43']]",39,93676000,93701000,"['12', '13', '14', '24', '32', '43']",[467]
9,[],38,93703000,93725000,"['12', '13', '14', '23', '24', '43']","[468, 469, 470, 471, 472]"
7,"[['24', '32', '43']]",39,93726000,93758000,"['12', '13', '14', '24', '32', '43']",[473]
2,[],38,93761000,93762000,"['12', '13', '14', '23', '24', '43']",[474]
2,"[['24', '32', '43']]",39,93796000,93797000,"['12', '13', '14', '24', '32', '43']",[475]
11,[],38,93799000,93864000,"['12', '13', '14', '23', '24', '43']",[476]
11,"[['24', '32', '43']]",39,93864000,93938000,"['12', '13', '14', '24', '32', '43']",[477]
18,[],38,93942000,94089000,"['12', '13', '14', '23', '24', '43']","[478, 479]"
1,"[['23', '34', '42']]",39,94093000,94093000,"['12', '13', '14', '24', '32', '43']",[480]
3,[],38,94103000,94114000,"['12', '13', '14', '23', '24', '43']","[481, 482]"
1,"[['14', '31', '43']]",40,94116000,94116000,"['12', '13', '23', '24', '41', '43']",[483]
9,[],38,94117000,94195000,"['12', '13', '14', '23', '24', '43']","[484, 485]"
13,"[['23', '34', '42']]",39,94221000,94258000,"['12', '13', '14', '24', '32', '43']",[486]
13,[],38,94260000,94315000,"['12', '13', '14', '23', '24', '43']",[487]
5,"[['23', '34', '42']]",39,94347000,94357000,"['12', '13', '14', '24', '32', '43']",[488]
7,[],38,94366000,94411000,"['12', '13', '14', '23', '24', '43']","[489, 490]"
1,"[['24', '32', '43']]",39,94416000,94416000,"['12', '13', '14', '24', '32', '43']",[491]
1,[],38,94417000,94417000,"['12', '13', '14', '23', '24', '43']",[492]
2,"[['24', '32', '43']]",39,94420000,94422000,"['12', '13', '14', '24', '32', '43']",[493]
4,[],38,94422000,94451000,"['12', '13', '14', '23', '24', '43']",[494]
1,"[['24', '32', '43']]",39,94465000,94465000,"['12', '13', '14', '24', '32', '43']",[495]
107,[],38,94468000,95164000,"['12', '13', '14', '23', '24', '43']","[496, 497, 498, 499, 500, 501, 502, 503, 504, 505, 506, 507, 508]"
1,"[['24', '32', '43']]",39,95168000,95168000,"['12', '13', '14', '24', '32', '43']",[509]
50,[],38,95188000,95405000,"['12', '13', '14', '23', '24', '43']","[510, 511, 512, 513]"
1,"[['23', '34', '42']]",39,95409000,95409000,"['12', '13', '14', '24', '32', '43']",[514]
79,[],38,95419000,95634000,"['12', '13', '14', '23', '24', '43']","[515, 516, 517, 518, 519, 520, 521, 522]"
3,"[['24', '32', '43']]",39,95635000,95640000,"['12', '13', '14', '24', '32', '43']",[523]
5,[],38,95642000,95662000,"['12', '13', '14', '23', '24', '43']","[524, 525]"
23,"[['23', '34', '42']]",39,95664000,95744000,"['12', '13', '14', '24', '32', '43']",[526]
52,[],38,95747000,95870000,"['12', '13', '14', '23', '24', '43']","[527, 528, 529, 530, 531, 532, 533, 534, 535, 536]"
5,"[['24', '32', '43']]",39,95870000,95875000,"['12', '13', '14', '24', '32', '43']",[537]
15,[],38,95881000,95940000,"['12', '13', '14', '23', '24', '43']",[538]
5,"[['24', '32', '43']]",39,95947000,96002000,"['12', '13', '14', '24', '32', '43']",[539]
32,[],38,96003000,96091000,"['12', '13', '14', '23', '24', '43']","[540, 541, 542, 543]"
2,"[['23', '34', '42']]",39,96092000,96098000,"['12', '13', '14', '24', '32', '43']",[544]
54,[],38,96098000,96318000,"['12', '13', '14', '23', '24', '43']","[545, 546, 547, 548, 549, 550, 551, 552]"
7,"[['24', '32', '43']]",39,96319000,96329000,"['12', '13', '14', '24', '32', '43']",[553]
3,[],38,96333000,96346000,"['12', '13', '14', '23', '24', '43']",[554]
10,"[['24', '32', '43']]",39,96350000,96382000,"['12', '13', '14', '24', '32', '43']",[555]
18,[],38,96383000,96424000,"['12', '13', '14', '23', '24', '43']","[556, 557]"
3,"[['23', '34', '42']]",39,96425000,96428000,"['12', '13', '14', '24', '32', '43']",[558]
3,[],38,96430000,96432000,"['12', '13', '14', '23', '24', '43']","[559, 560]"
1,"[['12', '24', '41']]",40,96433000,96433000,"['12', '13', '23', '24', '41', '43']",[561]
12,[],38,96435000,96462000,"['12', '13', '14', '23', '24', '43']",[562]
1,"[['24', '32', '43']]",39,96465000,96465000,"['12', '13', '14', '24', '32', '43']",[563]
8,[],38,96483000,96510000,"['12', '13', '14', '23', '24', '43']",[564]
3,"[['24', '32', '43']]",39,96529000,96533000,"['12', '13', '14', '24', '32', '43']",[565]
39,[],38,96546000,96757000,"['12', '13', '14', '23', '24', '43']","[566, 567, 568, 569, 570]"
8,"[['24', '32', '43']]",39,96762000,96811000,"['12', '13', '14', '24', '32', '43']",[571]
21,[],38,96813000,96923000,"['12', '13', '14', '23', '24', '43']",[572]
6,"[['24', '32', '43']]",39,96927000,96948000,"['12', '13', '14', '24', '32', '43']",[573]
3,[],38,96958000,96987000,"['12', '13', '14', '23', '24', '43']","[574, 575, 576]"
1,"[['24', '32', '43']]",39,96991000,96991000,"['12', '13', '14', '24', '32', '43']",[577]
2,[],38,96992000,96997000,"['12', '13', '14', '23', '24', '43']",[578]
13,"[['24', '32', '43']]",39,97001000,97087000,"['12', '13', '14', '24', '32', '43']",[579]
10,[],38,97102000,97175000,"['12', '13', '14', '23', '24', '43']",[580]
10,"[['24', '32', '43']]",39,97207000,97230000,"['12', '13', '14', '24', '32', '43']",[581]
60,[],38,97240000,97580000,"['12', '13', '14', '23', '24', '43']","[582, 583, 584, 585, 586, 587, 588, 589]"
1,"[['23', '34', '42']]",39,97585000,97585000,"['12', '13', '14', '24', '32', '43']",[590]
38,[],38,97587000,97801000,"['12', '13', '14', '23', '24', '43']","[591, 592, 593, 594, 595, 596, 597, 598, 599, 600]"
1,"[['24', '32', '43']]",39,97809000,97809000,"['12', '13', '14', '24', '32', '43']",[601]
10,[],38,97813000,97868000,"['12', '13', '14', '23', '24', '43']","[602, 603, 604]"
3,"[['24', '32', '43']]",39,97871000,97878000,"['12', '13', '14', '24', '32', '43']",[605]
48,[],38,97883000,98454000,"['12', '13', '14', '23', '24', '43']","[606, 607, 608, 609, 610, 611, 612, 613, 614, 615, 616, 617]"
1,"[['23', '34', '42']]",39,98459000,98459000,"['12', '13', '14', '24', '32', '43']",[618]
4,[],38,98463000,98469000,"['12', '13', '14', '23', '24', '43']",[619]
1,"[['23', '34', '42']]",39,98476000,98476000,"['12', '13', '14', '24', '32', '43']",[620]
159,[],38,98481000,99613000,"['12', '13', '14', '23', '24', '43']","[621, 622, 623, 624, 625, 626, 627, 628, 629, 630, 631, 632, 633, 634, 635, 636]"
46,"[['24', '32', '43']]",39,99620000,99872000,"['12', '13', '14', '24', '32', '43']",[637]
97,[],38,99877000,100606000,"['12', '13', '14', '23', '24', '43']","[638, 639, 640, 641]"
1,"[['23', '34', '42']]",39,100616000,100616000,"['12', '13', '14', '24', '32', '43']",[642]
38,[],38,100617000,100990000,"['12', '13', '14', '23', '24', '43']","[643, 644, 645]"
7,"[['23', '34', '42']]",39,100998000,101081000,"['12', '13', '14', '24', '32', '43']",[646]
9,[],38,101090000,101220000,"['12', '13', '14', '23', '24', '43']",[647]
3,"[['23', '34', '42']]",39,101280000,101299000,"['12', '13', '14', '24', '32', '43']",[648]
39,[],38,101305000,101594000,"['12', '13', '14', '23', '24', '43']","[649, 650, 651, 652, 653, 654]"
2,"[['24', '32', '43']]",39,101594000,101614000,"['12', '13', '14', '24', '32', '43']",[655]
1,[],38,101616000,101616000,"['12', '13', '14', '23', '24', '43']",[656]
6,"[['24', '32', '43']]",39,101625000,101671000,"['12', '13', '14', '24', '32', '43']",[657]
2,[],38,101673000,101674000,"['12', '13', '14', '23', '24', '43']","[658, 659]"
3,"[['23', '34', '42']]",39,101679000,101688000,"['12', '13', '14', '24', '32', '43']",[660]
17,[],38,101690000,101808000,"['12', '13', '14', '23', '24', '43']","[661, 662, 663, 664, 665]"
1,"[['23', '34', '42']]",39,101825000,101825000,"['12', '13', '14', '24', '32', '43']",[666]
61,[],38,101827000,102049000,"['12', '13', '14', '23', '24', '43']","[667, 668, 669, 670, 671, 672, 673]"
1,"[['23', '34', '42']]",39,102050000,102050000,"['12', '13', '14', '24', '32', '43']",[674]
3,[],38,102065000,102071000,"['12', '13', '14', '23', '24', '43']",[675]
13,"[['23', '34', '42']]",39,102076000,102148000,"['12', '13', '14', '24', '32', '43']",[676]
104,[],38,102149000,102770000,"['12', '13', '14', '23', '24', '43']","[677, 678, 679, 680, 681, 682, 683, 684, 685, 686]"
4,"[['24', '32', '43']]",39,102777000,102808000,"['12', '13', '14', '24', '32', '43']",[687]
27,[],38,102818000,103059000,"['12', '13', '14', '23', '24', '43']","[688, 689, 690, 691, 692, 693, 694]"
1,"[['24', '32', '43']]",39,103063000,103063000,"['12', '13', '14', '24', '32', '43']",[695]
40,[],38,103074000,103362000,"['12', '13', '14', '23', '24', '43']","[696, 697, 698]"
2,"[['24', '32', '43']]",39,103365000,103370000,"['12', '13', '14', '24', '32', '43']",[699]
13,[],38,103373000,103474000,"['12', '13', '14', '23', '24', '43']","[700, 701]"
1,"[['23', '34', '42']]",39,103482000,103482000,"['12', '13', '14', '24', '32', '43']",[702]
27,[],38,103485000,103625000,"['12', '13', '14', '23', '24', '43']","[703, 704]"
12,"[['24', '32', '43']]",39,103626000,103658000,"['12', '13', '14', '24', '32', '43']",[705]
21,[],38,103663000,103760000,"['12', '13', '14', '23', '24', '43']","[706, 707, 708]"
2,"[['24', '32', '43']]",39,103761000,103762000,"['12', '13', '14', '24', '32', '43']",[709]
2,[],38,103766000,103771000,"['12', '13', '14', '23', '24', '43']",[710]
12,"[['24', '32', '43']]",39,103776000,103844000,"['12', '13', '14', '24', '32', '43']",[711]
77,[],38,103844000,104330000,"['12', '13', '14', '23', '24', '43']","[712, 713, 714, 715, 716, 717, 718, 719, 720, 721, 722]"
1,"[['24', '32', '43']]",39,104332000,104332000,"['12', '13', '14', '24', '32', '43']",[723]
1,[],38,104334000,104334000,"['12', '13', '14', '23', '24', '43']",[724]
1,"[['24', '32', '43']]",39,104336000,104336000,"['12', '13', '14', '24', '32', '43']",[725]
23,[],38,104337000,104438000,"['12', '13', '14', '23', '24', '43']","[726, 727, 728, 729, 730, 731, 732]"
1,"[['24', '32', '43']]",39,104439000,104439000,"['12', '13', '14', '24', '32', '43']",[733]
1,[],38,104440000,104440000,"['12', '13', '14', '23', '24', '43']",[734]
2,"[['24', '32', '43']]",39,104442000,104447000,"['12', '13', '14', '24', '32', '43']",[735]
4,[],38,104448000,104460000,"['12', '13', '14', '23', '24', '43']","[736, 737]"
4,"[['23', '34', '42']]",39,104460000,104470000,"['12', '13', '14', '24', '32', '43']",[738]
5,[],38,104479000,104487000,"['12', '13', '14', '23', '24', '43']","[739, 740]"
2,"[['24', '32', '43']]",39,104511000,104515000,"['12', '13', '14', '24', '32', '43']",[741]
15,[],38,104516000,104590000,"['12', '13', '14', '23', '24', '43']","[742, 743, 744]"
2,"[['24', '32', '43']]",39,104624000,104629000,"['12', '13', '14', '24', '32', '43']",[745]
32,[],38,104630000,104838000,"['12', '13', '14', '23', '24', '43']","[746, 747, 748, 749]"
1,"[['23', '34', '42']]",39,104839000,104839000,"['12', '13', '14', '24', '32', '43']",[750]
8,[],38,104844000,104880000,"['12', '13', '14', '23', '24', '43']","[751, 752]"
3,"[['24', '32', '43']]",39,104883000,104898000,"['12', '13', '14', '24', '32', '43']",[753]
6,[],38,104903000,104941000,"['12', '13', '14', '23', '24', '43']","[754, 755]"
6,"[['23', '34', '42']]",39,104944000,105002000,"['12', '13', '14', '24', '32', '43']",[756]
2,[],38,105006000,105008000,"['12', '13', '14', '23', '24', '43']","[757, 758]"
26,"[['24', '32', '43']]",39,105012000,105102000,"['12', '13', '14', '24', '32', '43']",[759]
20,[],38,105104000,105147000,"['12', '13', '14', '23', '24', '43']","[760, 761]"
2,"[['23', '34', '42']]",39,105162000,105166000,"['12', '13', '14', '24', '32', '43']",[762]
13,[],38,105168000,105192000,"['12', '13', '14', '23', '24', '43']","[763, 764, 765]"
4,"[['23', '34', '42']]",39,105196000,105211000,"['12', '13', '14', '24', '32', '43']",[766]
23,[],38,105214000,105321000,"['12', '13', '14', '23', '24', '43']","[767, 768, 769, 770]"
