count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
5,34,34,[],38,9,3965000,4020000,"['32', '34', '12', '14', '31', '24']","[0, 2, 3, 0]","[0, 1, 0, 4]","[1, 2, 0, 0, 0, 2]","[3.8571428571428577, -1.292414902171, 2.2045028142589116, -4.76923076923077]"
11,42,42,[],38,11,4038000,4153000,"['32', '34', '12', '14', '31', '42']","[0, 0, 10, 1]","[2, 6, 0, 3]","[5, 3, 0, 0, 2, 1]","[3.2571428571428562, -1.5652173913043481, 2.8893553223388295, -4.58128078817734]"
2,13,13,[],38,5,4154000,4234000,"['32', '34', '12', '14', '13', '42']","[1, 0, 1, 0]","[0, 1, 1, 0]","[1, 0, 0, 0, 1, 0]","[3.402597402597403, -1.5744680851063828, 2.7531514706863196, -4.58128078817734]"
4,24,24,[],38,3,4236000,4489000,"['32', '34', '12', '14', '13', '24']","[2, 1, 1, 0]","[0, 1, 0, 3]","[0, 1, 1, 1, 0, 1]","[3.545454545454545, -1.64113475177305, 2.7623468729851703, -4.666666666666667]"
3,23,23,[],38,1,4533000,4634000,"['23', '34', '12', '14', '13', '24']","[0, 2, 1, 0]","[0, 0, 1, 2]","[1, 1, 0, 0, 0, 1]","[3.5454545454545463, -1.4999999999999998, 2.696480938416422, -4.741935483870968]"
1,21,21,[],38,7,4669000,4669000,"['23', '34', '21', '14', '13', '24']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.212121212121212, -1.166666666666667, 2.696480938416422, -4.741935483870968]"
1,31,31,[],38,13,4678000,4678000,"['23', '34', '21', '14', '31', '24']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[3.0, -1.1666666666666665, 2.908602150537635, -4.741935483870968]"
5,32,32,[],38,15,4681000,4694000,"['32', '34', '21', '14', '31', '24']","[0, 0, 5, 0]","[0, 3, 0, 2]","[3, 2, 0, 0, 0, 0]","[3.0, -1.1960784313725492, 2.953654188948306, -4.757575757575758]"
1,43,43,"[['14', '31', '43'], ['24', '32', '43']]",41,14,5056000,5056000,"['32', '43', '21', '14', '31', '24']","[0, 0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[3.0000000000000004, -1.1960784313725492, 2.8431372549019613, -4.647058823529411]"
76,34,34,[],38,15,5058000,7034000,"['32', '34', '21', '14', '31', '24']","[0, 5, 71, 0]","[12, 37, 0, 27]","[37, 23, 1, 0, 11, 4]","[1.617391304347826, -0.9272727272727266, 4.299355107135428, -4.989473684210527]"
1,23,23,[],38,13,7037000,7037000,"['23', '34', '21', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[1.6173913043478263, -0.8853932584269664, 4.257475638289667, -4.989473684210527]"
11,32,32,[],38,15,7041000,7339000,"['32', '34', '21', '14', '31', '24']","[3, 0, 8, 0]","[0, 8, 0, 3]","[8, 0, 0, 3, 0, 0]","[1.6173913043478265, -0.9113402061855669, 4.2834225860482675, -4.989473684210526]"
3,12,12,[],38,9,7358000,7369000,"['32', '34', '12', '14', '31', '24']","[1, 0, 2, 0]","[0, 1, 0, 2]","[0, 2, 1, 0, 0, 0]","[1.7628458498023714, -1.0567947516401126, 4.290559071329266, -4.996610169491525]"
2,42,42,[],38,11,7370000,7372000,"['32', '34', '12', '14', '31', '42']","[0, 0, 1, 1]","[0, 2, 0, 0]","[1, 0, 0, 0, 0, 1]","[1.7628458498023711, -1.2121212121212126, 4.293504579429413, -4.844229217110573]"
1,24,24,[],38,9,7374000,7374000,"['32', '34', '12', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[1.7628458498023711, -1.1688311688311692, 4.293504579429413, -4.887519260400616]"
2,42,42,[],38,11,7385000,7399000,"['32', '34', '12', '14', '31', '42']","[0, 0, 1, 1]","[0, 1, 0, 1]","[0, 1, 0, 0, 0, 1]","[1.7628458498023716, -1.3032185206098255, 4.296894409937888, -4.756521739130435]"
1,24,24,[],38,9,7412000,7412000,"['32', '34', '12', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[1.7628458498023716, -1.25974025974026, 4.296894409937888, -4.800000000000001]"
1,23,23,"[['12', '23', '31']]",40,2,7418000,7418000,"['23', '34', '12', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[1.7628458498023714, -1.2222222222222228, 4.25937637241985, -4.800000000000001]"
13,32,32,[],38,9,7419000,7692000,"['32', '34', '12', '14', '31', '24']","[0, 3, 10, 0]","[1, 8, 0, 4]","[8, 1, 0, 0, 1, 3]","[1.7121212121212115, -1.1352780137826866, 4.337546601297176, -4.914389799635701]"
15,21,21,[],38,15,7696000,8179000,"['32', '34', '21', '14', '31', '24']","[2, 7, 6, 0]","[4, 4, 0, 7]","[4, 2, 4, 2, 0, 3]","[1.0333333333333334, -0.3783783783783783, 4.3545688545688535, -5.0095238095238095]"
1,23,23,[],38,13,8186000,8186000,"['23', '34', '21', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[1.0333333333333332, -0.3452380952380949, 4.321428571428572, -5.0095238095238095]"
11,32,32,[],38,15,8188000,8296000,"['32', '34', '21', '14', '31', '24']","[0, 9, 2, 0]","[4, 1, 0, 6]","[1, 0, 3, 0, 1, 6]","[0.6755555555555552, 0.09636184857423835, 4.3709397387273485, -5.142857142857143]"
16,23,23,[],38,13,8318000,8649000,"['23', '34', '21', '14', '31', '24']","[0, 15, 1, 0]","[9, 0, 2, 5]","[2, 1, 9, 0, 0, 4]","[0.15703703703703709, 0.7455716586151369, 4.3098913043478255, -5.2124999999999995]"
74,32,32,[],38,15,8650000,9435000,"['32', '34', '21', '14', '31', '24']","[2, 38, 34, 0]","[34, 6, 0, 34]","[6, 13, 19, 2, 15, 19]","[-0.6913043478260867, 1.3481610504455013, 4.78051948051948, -5.437376183138895]"
8,23,23,[],38,13,9439000,9492000,"['23', '34', '21', '14', '31', '24']","[0, 2, 6, 0]","[5, 0, 1, 2]","[1, 2, 1, 0, 4, 0]","[-0.7678916827853, 1.390918281082807, 4.818295006508329, -5.441321604805836]"
9,32,32,[],38,15,9527000,9548000,"['32', '34', '21', '14', '31', '24']","[0, 6, 3, 0]","[6, 1, 0, 2]","[1, 1, 5, 0, 1, 1]","[-0.8393162393162399, 1.4517823639774858, 4.837533875338753, -5.45]"
4,23,23,[],38,13,9549000,9593000,"['23', '34', '21', '14', '31', '24']","[0, 3, 1, 0]","[3, 0, 1, 0]","[1, 0, 2, 0, 1, 0]","[-0.8727858293075688, 1.5008363201911585, 4.8219495091164095, -5.449999999999999]"
3,32,32,[],38,15,9608000,9642000,"['32', '34', '21', '14', '31', '24']","[2, 0, 1, 0]","[0, 1, 0, 2]","[1, 0, 0, 2, 0, 0]","[-0.8727858293075683, 1.497481481481481, 4.825304347826086, -5.449999999999999]"
8,13,13,"[['13', '21', '32']]",40,5,9655000,9680000,"['32', '34', '21', '14', '13', '24']","[7, 0, 1, 0]","[0, 0, 5, 3]","[0, 1, 0, 2, 5, 0]","[-0.5403050108932461, 1.4974814814814807, 4.494675381263616, -5.451851851851852]"
14,12,12,[],38,3,9681000,9771000,"['32', '34', '12', '14', '13', '24']","[14, 0, 0, 0]","[0, 6, 7, 1]","[0, 0, 6, 1, 7, 0]","[0.17701149425287355, 1.1493333333333333, 4.125507024265644, -5.451851851851852]"
30,23,23,[],38,1,9785000,10056000,"['23', '34', '12', '14', '13', '24']","[22, 7, 1, 0]","[0, 3, 10, 17]","[3, 1, 3, 12, 7, 4]","[0.6158730158730157, 1.1091269841269842, 3.753658536585365, -5.478658536585366]"
41,32,32,[],38,3,10143000,10596000,"['32', '34', '12', '14', '13', '24']","[29, 11, 1, 0]","[0, 9, 8, 24]","[1, 0, 8, 13, 8, 11]","[1.2151263746864753, 0.8240113549514136, 3.494520806947477, -5.533658536585365]"
10,23,23,[],38,1,10618000,10635000,"['23', '34', '12', '14', '13', '24']","[2, 8, 0, 0]","[0, 1, 5, 4]","[4, 0, 1, 0, 1, 4]","[1.280780780780781, 0.9088174021551774, 3.360262885294977, -5.5498610682309355]"
78,43,43,[],38,2,10643000,10900000,"['23', '43', '12', '14', '13', '24']","[40, 36, 0, 2]","[0, 4, 42, 32]","[14, 2, 4, 10, 26, 22]","[1.966315789473684, 1.1612305161772893, 2.3967346938775513, -5.524280999528525]"
11,34,34,[],38,1,10923000,11017000,"['23', '34', '12', '14', '13', '24']","[8, 2, 1, 0]","[0, 0, 4, 7]","[0, 1, 0, 4, 4, 2]","[2.026315789473685, 1.165844569815663, 2.339535814325731, -5.531696173615077]"
1,32,32,[],38,3,11103000,11103000,"['32', '34', '12', '14', '13', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[2.026315789473685, 1.1595934207073706, 2.3457869634340223, -5.531696173615078]"
12,23,23,[],38,1,11104000,11201000,"['23', '34', '12', '14', '13', '24']","[6, 5, 1, 0]","[0, 0, 5, 7]","[3, 1, 0, 4, 2, 2]","[2.0546176762661363, 1.2252452322860128, 2.2590075233415376, -5.538870431893688]"
1,42,42,"[['23', '34', '42']]",39,2,11204000,11204000,"['23', '34', '12', '14', '13', '42']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[2.0546176762661363, 1.1896657174612155, 2.2590075233415376, -5.50329091706889]"
84,24,24,[],38,1,11205000,12743000,"['23', '34', '12', '14', '13', '24']","[60, 24, 0, 0]","[0, 8, 50, 26]","[8, 0, 8, 10, 42, 16]","[2.7078507078507075, 1.1406625130720398, 1.6894204428210569, -5.5379336637438055]"
32,32,32,[],38,3,12748000,13727000,"['32', '34', '12', '14', '13', '24']","[24, 2, 6, 0]","[0, 3, 13, 16]","[3, 3, 0, 11, 13, 2]","[2.79296066252588, 1.1233998975934465, 1.6331138871441753, -5.549474447263501]"
1,23,23,[],38,1,13728000,13728000,"['23', '34', '12', '14', '13', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[2.7929606625258803, 1.1411231423105557, 1.6153906424270654, -5.549474447263501]"
13,32,32,[],38,3,13730000,13824000,"['32', '34', '12', '14', '13', '24']","[11, 0, 2, 0]","[0, 2, 3, 8]","[2, 0, 0, 8, 3, 0]","[2.810685249709639, 1.1274403016338503, 1.6113488959200115, -5.549474447263501]"
2,42,42,[],38,5,14019000,14020000,"['32', '34', '12', '14', '13', '42']","[1, 0, 0, 1]","[0, 2, 0, 0]","[0, 0, 1, 0, 0, 1]","[2.8370157819225246, 1.0709162210338679, 1.6113488959200115, -5.519280898876405]"
46,24,24,[],38,3,14027000,15818000,"['32', '34', '12', '14', '13', '24']","[43, 2, 1, 0]","[0, 3, 13, 30]","[0, 1, 3, 27, 13, 2]","[2.982280431432974, 0.9995466475781436, 1.5439821948296526, -5.52580927384077]"
17,23,23,[],38,1,15820000,16026000,"['23', '34', '12', '14', '13', '24']","[9, 8, 0, 0]","[0, 0, 3, 14]","[1, 0, 0, 7, 2, 7]","[2.9921279837480954, 1.03008778669631, 1.5167560371841182, -5.538971807628524]"
106,32,32,[],38,3,16480000,21325000,"['32', '34', '12', '14', '13', '24']","[73, 1, 32, 0]","[0, 26, 28, 52]","[12, 20, 14, 31, 28, 1]","[3.403239556692242, 0.6622799931458228, 1.5156252313067164, -5.581144781144781]"
2,43,43,"[['24', '32', '43']]",39,1,21328000,21331000,"['32', '43', '12', '14', '13', '24']","[0, 0, 1, 1]","[0, 1, 1, 0]","[1, 1, 0, 0, 0, 0]","[3.4032395566922418, 0.6563795474738625, 1.4871276425806428, -5.546746746746747]"
1,34,34,[],38,3,21333000,21333000,"['32', '34', '12', '14', '13', '24']","[0, 0, 1, 0]","[0, 0, 0, 1]","[0, 1, 0, 0, 0, 0]","[3.4032395566922418, 0.6563795474738625, 1.489058144511144, -5.548677248677249]"
1,43,43,"[['24', '32', '43']]",39,1,21333000,21333000,"['32', '43', '12', '14', '13', '24']","[0, 0, 0, 1]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[3.403239556692242, 0.6563795474738618, 1.4555562481773896, -5.515175352343494]"
14,34,34,[],38,3,21334000,86405000,"['32', '34', '12', '14', '13', '24']","[7, 0, 7, 0]","[0, 4, 1, 9]","[2, 5, 2, 4, 1, 0]","[3.442307692307693, 0.6093293038044423, 1.4740378312576086, -5.525674827369743]"
2,31,31,[],38,9,86910000,87219000,"['32', '34', '12', '14', '31', '24']","[0, 0, 2, 0]","[2, 0, 0, 0]","[0, 0, 0, 0, 2, 0]","[3.4113553113553117, 0.6093293038044418, 1.5049902122099896, -5.525674827369743]"
1,23,23,"[['12', '23', '31']]",40,2,87923000,87923000,"['23', '34', '12', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[3.4113553113553117, 0.6256003256003255, 1.4887191904141055, -5.525674827369743]"
1,32,32,[],38,9,87923000,87923000,"['32', '34', '12', '14', '31', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[3.4113553113553112, 0.6198355985241233, 1.4944839174903077, -5.525674827369743]"
1,23,23,"[['12', '23', '31']]",40,2,88033000,88033000,"['23', '34', '12', '14', '31', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[3.411355311355311, 0.6358726619596184, 1.4784468540548126, -5.525674827369743]"
2,41,41,"[['12', '23', '31'], ['12', '24', '41']]",41,11,88145000,88406000,"['23', '34', '12', '41', '31', '24']","[1, 0, 0, 1]","[1, 1, 0, 0]","[0, 0, 1, 1, 0, 0]","[3.4047619047619047, 0.6186565447435013, 1.4784468540548128, -5.501865303560219]"
1,13,13,"[['13', '34', '41'], ['12', '24', '41']]",41,20,88430000,88430000,"['23', '34', '12', '41', '13', '24']","[1, 0, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[3.4084631008801622, 0.6186565447435013, 1.474745657936555, -5.501865303560219]"
2,14,14,[],38,1,88433000,88469000,"['23', '34', '12', '14', '13', '24']","[2, 0, 0, 0]","[0, 0, 1, 1]","[0, 0, 0, 1, 1, 0]","[3.4122702648101777, 0.6186565447435013, 1.4710793787628094, -5.502006188316489]"
3,21,21,[],38,7,88754000,89007000,"['23', '34', '21', '14', '13', '24']","[2, 1, 0, 0]","[1, 0, 0, 2]","[0, 0, 1, 2, 0, 0]","[3.391702526757144, 0.6395011089842919, 1.4710793787628091, -5.502283014504246]"
3,31,31,[],38,13,89041000,89086000,"['23', '34', '21', '14', '31', '24']","[0, 1, 2, 0]","[2, 0, 0, 1]","[0, 0, 0, 0, 2, 1]","[3.3615491146605123, 0.64124402837427, 1.501232790859441, -5.504025933894225]"
4,13,13,[],38,7,89296000,89323000,"['23', '34', '21', '14', '13', '24']","[4, 0, 0, 0]","[0, 0, 4, 0]","[0, 0, 0, 0, 4, 0]","[3.376296606729447, 0.6412440283742702, 1.4864852987905053, -5.504025933894225]"
14,12,12,[],38,1,89333000,89538000,"['23', '34', '12', '14', '13', '24']","[12, 1, 1, 0]","[0, 2, 6, 6]","[1, 1, 2, 5, 5, 0]","[3.428194501064456, 0.6235647412117997, 1.4549252497023533, -5.50668449197861]"
2,32,32,[],38,3,89554000,89611000,"['32', '34', '12', '14', '13', '24']","[0, 1, 1, 0]","[0, 1, 0, 1]","[1, 0, 0, 0, 0, 1]","[3.428194501064456, 0.6194699526463121, 1.4607375135791334, -5.5084019672899025]"
1,21,21,"[['13', '21', '32']]",40,5,89636000,89636000,"['32', '34', '21', '14', '13', '24']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.407807141227554, 0.6398573124832136, 1.4607375135791336, -5.5084019672899025]"
2,12,12,[],38,3,89674000,89678000,"['32', '34', '12', '14', '13', '24']","[2, 0, 0, 0]","[0, 2, 0, 0]","[0, 0, 2, 0, 0, 0]","[3.4402065130764683, 0.6074579406342999, 1.460737513579133, -5.5084019672899025]"
13,23,23,[],38,1,89856000,90351000,"['23', '34', '12', '14', '13', '24']","[11, 1, 1, 0]","[0, 2, 7, 4]","[1, 1, 2, 3, 6, 0]","[3.4920486538918643, 0.5918457229096075, 1.4268492788143445, -5.510743655615816]"
1,42,42,"[['23', '34', '42']]",39,2,90443000,90443000,"['23', '34', '12', '14', '13', '42']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[3.4920486538918643, 0.5645528000279825, 1.4268492788143443, -5.483450732734192]"
28,24,24,[],38,1,90444000,91200000,"['23', '34', '12', '14', '13', '24']","[26, 1, 1, 0]","[0, 8, 8, 12]","[0, 1, 8, 10, 8, 1]","[3.633262871467704, 0.45175099589749657, 1.4034243470376961, -5.488438214402897]"
8,32,32,[],38,3,91684000,92284000,"['32', '34', '12', '14', '13', '24']","[7, 0, 1, 0]","[0, 4, 2, 2]","[1, 0, 3, 2, 2, 0]","[3.678747158366187, 0.4067587385136502, 1.403153930310118, -5.488659827189956]"
1,21,21,"[['13', '21', '32']]",40,5,92311000,92311000,"['32', '34', '21', '14', '13', '24']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.65939231965651, 0.42611357722332777, 1.4031539303101175, -5.488659827189955]"
7,12,12,[],38,3,92485000,92569000,"['32', '34', '12', '14', '13', '24']","[7, 0, 0, 0]","[0, 1, 2, 4]","[0, 0, 1, 4, 2, 0]","[3.6784926461275016, 0.4134151645249149, 1.397181604401682, -5.489089415054098]"
7,23,23,[],38,1,92576000,92590000,"['23', '34', '12', '14', '13', '24']","[2, 5, 0, 0]","[0, 0, 4, 3]","[3, 0, 0, 1, 1, 2]","[3.681546447780214, 0.46287249072143744, 1.3484487906191855, -5.492867729120839]"
24,21,21,[],38,7,92592000,92829000,"['23', '34', '21', '14', '13', '24']","[23, 1, 0, 0]","[1, 0, 11, 12]","[0, 0, 1, 12, 11, 0]","[3.6946281209376046, 0.4818701160182759, 1.3175468861994946, -5.494045123155375]"
11,12,12,[],38,1,92840000,92877000,"['23', '34', '12', '14', '13', '24']","[11, 0, 0, 0]","[0, 8, 1, 2]","[0, 0, 8, 2, 1, 0]","[3.792675915510561, 0.38668201453096196, 1.314870343297002, -5.494228273338525]"
1,21,21,[],38,7,92879000,92879000,"['23', '34', '21', '14', '13', '24']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.7743752619157895, 0.4049826681257329, 1.3148703432970024, -5.494228273338525]"
3,12,12,[],38,1,92880000,92886000,"['23', '34', '12', '14', '13', '24']","[1, 2, 0, 0]","[0, 1, 2, 0]","[2, 0, 1, 0, 0, 0]","[3.7855388514391914, 0.42355078790434275, 1.2851386339949915, -5.494228273338525]"
15,21,21,[],38,7,92887000,93074000,"['23', '34', '21', '14', '13', '24']","[7, 8, 0, 0]","[5, 0, 3, 7]","[1, 0, 5, 5, 2, 2]","[3.703886546020308, 0.5291432830274123, 1.2652123093635514, -5.498242138411271]"
24,12,12,[],38,1,93077000,93275000,"['23', '34', '12', '14', '13', '24']","[21, 3, 0, 0]","[0, 4, 3, 17]","[1, 0, 4, 15, 2, 2]","[3.7542981933690696, 0.503111563291063, 1.2455181182453907, -5.502927874905522]"
10,21,21,[],38,7,93278000,93867000,"['23', '34', '21', '14', '13', '24']","[2, 8, 0, 0]","[4, 0, 3, 3]","[3, 0, 4, 2, 0, 1]","[3.689425287356322, 0.612414556524145, 1.202938475665748, -5.504778319546215]"
17,31,31,[],38,13,93883000,94433000,"['23', '34', '21', '14', '31', '24']","[1, 15, 1, 0]","[11, 0, 3, 3]","[3, 0, 10, 1, 1, 2]","[3.5282959384890713, 0.8053885975527761, 1.174499880062974, -5.508184416104822]"
7,43,43,"[['14', '31', '43']]",39,3,94450000,94534000,"['23', '43', '21', '14', '31', '24']","[0, 4, 0, 3]","[4, 0, 3, 0]","[0, 3, 4, 0, 0, 0]","[3.474027645806145, 0.8596568902357036, 1.083324193579369, -5.417008729621218]"
1,42,42,"[['14', '31', '43'], ['14', '21', '42']]",41,7,94587000,94587000,"['23', '43', '21', '14', '31', '42']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[3.474027645806145, 0.8344437576400208, 1.0833241935793687, -5.391795597025534]"
2,24,24,"[['14', '31', '43']]",39,3,94595000,94596000,"['23', '43', '21', '14', '31', '24']","[0, 2, 0, 0]","[0, 0, 0, 2]","[0, 0, 0, 0, 0, 2]","[3.474027645806145, 0.8379994712272913, 1.0833241935793698, -5.395351310612805]"
5,13,13,[],38,8,94605000,94746000,"['23', '43', '21', '14', '13', '24']","[2, 3, 0, 0]","[0, 0, 3, 2]","[2, 0, 0, 1, 1, 1]","[3.476714613299979, 0.8666030087835233, 1.0538498209243483, -5.3971674430078505]"
19,34,34,[],38,7,94783000,95014000,"['23', '34', '21', '14', '13', '24']","[9, 8, 2, 0]","[2, 0, 9, 8]","[5, 2, 2, 5, 4, 1]","[3.4611752449127056, 0.9593683936348716, 0.9838217338217339, -5.404365372369311]"
426,12,12,[],38,1,95018000,96898000,"['23', '34', '12', '14', '13', '24']","[359, 66, 1, 0]","[0, 43, 175, 208]","[36, 1, 43, 177, 139, 30]","[4.079975839101476, 1.009203336209376, 0.3676655751798261, -5.456844750490678]"
4,21,21,[],38,7,96906000,97279000,"['23', '34', '21', '14', '13', '24']","[3, 1, 0, 0]","[1, 0, 1, 2]","[0, 0, 1, 2, 1, 0]","[4.069072771938847, 1.0212334113973456, 0.36658457377943776, -5.456890757115632]"
6,12,12,[],38,1,97294000,97362000,"['23', '34', '12', '14', '13', '24']","[6, 0, 0, 0]","[0, 3, 1, 2]","[0, 0, 3, 2, 1, 0]","[4.091119556847257, 1.000307858077426, 0.36550891065756996, -5.456936325582253]"
1,32,32,[],38,3,97412000,97412000,"['32', '34', '12', '14', '13', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.091119556847257, 0.9931482729318926, 0.3726684958031037, -5.456936325582253]"
115,23,23,[],38,1,97414000,98812000,"['23', '34', '12', '14', '13', '24']","[112, 3, 0, 0]","[0, 20, 37, 58]","[2, 0, 20, 57, 35, 1]","[4.252558461773782, 0.8868466758784077, 0.31985718384392214, -5.459262321496114]"
