count,intransitive,stateMatch,start,end,states,idxs
5,[],1,4794000,4807000,['12'],[1]
1,[],2,4808000,4808000,"['12', '13']",[2]
217,[],6,4812000,27421000,"['12', '13', '14']",[3]
2,[],16,27443000,27804000,"['12', '13', '14', '43']",[4]
52,[],29,27870000,33955000,"['12', '13', '14', '24', '43']",[5]
1,"[['13', '34', '41']]",35,35135000,35135000,"['12', '14', '24', '31', '43']",[6]
57,[],29,35138000,93118000,"['12', '13', '14', '24', '43']",[7]
29,[],38,93155000,132605000,"['12', '13', '14', '23', '24', '43']",[8]
