count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
1,24,24,[],38,9,442000,442000,"['24', '31', '12', '14', '34', '32']","[0, 1, 0, 0]","[0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[4.515837104072397, -3.978021978021978, 1.843137254901961, -2.380952380952381]"
3,43,43,"[['14', '31', '43'], ['24', '32', '43']]",41,4,443000,447000,"['24', '31', '12', '14', '43', '32']","[2, 0, 0, 1]","[0, 1, 1, 1]","[0, 0, 1, 1, 1, 0]","[4.53781512605042, -4.0, 1.176470588235294, -1.7142857142857142]"
1,34,34,[],38,9,452000,452000,"['24', '31', '12', '14', '34', '32']","[0, 0, 1, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 1, 0]","[4.53781512605042, -4.0, 1.576470588235294, -2.114285714285714]"
1,13,13,[],38,3,454000,454000,"['24', '13', '12', '14', '34', '32']","[1, 0, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[4.603174603174604, -4.0, 1.511111111111111, -2.114285714285714]"
1,42,42,[],38,5,455000,455000,"['42', '13', '12', '14', '34', '32']","[0, 0, 0, 1]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.603174603174604, -4.214285714285714, 1.5111111111111106, -1.9]"
2,41,41,"[['13', '34', '41']]",40,3,458000,460000,"['42', '13', '12', '41', '34', '32']","[1, 0, 0, 1]","[1, 0, 1, 0]","[0, 1, 0, 1, 0, 0]","[3.861654135338345, -4.214285714285714, 1.452631578947368, -1.1]"
2,24,24,"[['13', '34', '41'], ['12', '24', '41']]",41,23,463000,466000,"['24', '13', '12', '41', '34', '32']","[0, 2, 0, 0]","[0, 0, 0, 2]","[2, 0, 0, 0, 0, 0]","[3.8616541353383456, -3.7142857142857144, 1.4526315789473683, -1.6]"
2,14,14,[],38,3,476000,477000,"['24', '13', '12', '14', '34', '32']","[2, 0, 0, 0]","[0, 1, 0, 1]","[0, 0, 1, 1, 0, 0]","[4.014035087719299, -3.733333333333334, 1.4526315789473685, -1.7333333333333334]"
2,21,21,"[['13', '21', '32']]",40,5,483000,492000,"['24', '13', '21', '14', '34', '32']","[1, 1, 0, 0]","[1, 0, 0, 1]","[0, 0, 1, 1, 0, 0]","[3.8759398496240607, -3.5, 1.4526315789473683, -1.8285714285714287]"
3,43,43,"[['24', '32', '43'], ['13', '21', '32']]",41,5,493000,508000,"['24', '13', '21', '14', '43', '32']","[2, 0, 0, 1]","[0, 0, 1, 2]","[0, 0, 0, 2, 1, 0]","[4.002923976608187, -3.5, 1.0526315789473684, -1.5555555555555558]"
10,12,12,"[['24', '32', '43']]",39,1,511000,552000,"['24', '13', '12', '14', '43', '32']","[10, 0, 0, 0]","[0, 4, 2, 4]","[0, 2, 4, 4, 0, 0]","[4.339926739926739, -3.5999999999999996, 0.9523809523809521, -1.6923076923076923]"
2,41,41,"[['12', '24', '41'], ['24', '32', '43']]",41,1,554000,555000,"['24', '13', '12', '41', '43', '32']","[1, 0, 0, 1]","[1, 0, 1, 0]","[0, 1, 0, 1, 0, 0]","[4.119480519480518, -3.5999999999999996, 0.909090909090909, -1.4285714285714284]"
45,14,14,"[['24', '32', '43']]",39,1,558000,883000,"['24', '13', '12', '14', '43', '32']","[41, 3, 0, 1]","[0, 9, 16, 20]","[3, 15, 9, 17, 1, 0]","[4.925532874364911, -3.2625994694960214, 0.25482625482625476, -1.9177596596951438]"
3,31,31,"[['14', '31', '43'], ['24', '32', '43']]",41,4,886000,895000,"['24', '31', '12', '14', '43', '32']","[2, 0, 1, 0]","[1, 2, 0, 0]","[0, 1, 2, 0, 0, 0]","[4.852292020373515, -3.2803970223325063, 0.34586466165413543, -1.9177596596951434]"
37,13,13,"[['24', '32', '43']]",39,1,898000,1040000,"['24', '13', '12', '14', '43', '32']","[37, 0, 0, 0]","[0, 19, 13, 5]","[0, 13, 19, 5, 0, 0]","[5.14718954248366, -3.378461538461538, 0.18487394957983216, -1.9536019536019533]"
17,42,42,[],38,6,1040000,1119000,"['42', '13', '12', '14', '43', '32']","[16, 0, 0, 1]","[0, 3, 7, 7]","[1, 7, 2, 7, 0, 0]","[5.246314231077664, -3.5604395604395602, 0.1280788177339902, -1.8139534883720934]"
57,34,34,[],38,5,1124000,1460000,"['42', '13', '12', '14', '34', '32']","[55, 0, 2, 0]","[0, 27, 14, 16]","[0, 14, 27, 14, 2, 0]","[5.425049966688874, -3.613019891500904, 0.5555555555555551, -2.367585630743526]"
17,43,43,[],38,6,1461000,1540000,"['42', '13', '12', '14', '43', '32']","[16, 0, 0, 1]","[0, 9, 4, 4]","[0, 3, 9, 4, 1, 0]","[5.457943368107303, -3.6233766233766236, 0.31999999999999984, -2.1545667447306793]"
1,23,23,[],38,4,1544000,1544000,"['42', '13', '12', '14', '43', '23']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[5.457943368107302, -2.623376623376623, -0.6799999999999997, -2.1545667447306793]"
39,34,34,"[['23', '34', '42']]",39,2,1551000,1817000,"['42', '13', '12', '14', '34', '23']","[37, 0, 1, 1]","[0, 13, 10, 16]","[1, 10, 12, 15, 1, 0]","[5.532383900928792, -2.786666666666667, -0.5358288770053474, -2.2098883572567782]"
13,24,24,[],38,1,1819000,1932000,"['24', '13', '12', '14', '34', '23']","[12, 1, 0, 0]","[0, 6, 4, 3]","[1, 4, 6, 2, 0, 0]","[5.552301277974375, -2.6745283018867925, -0.5485188968335035, -2.329254079254079]"
2,31,31,"[['12', '23', '31']]",40,2,1945000,1955000,"['24', '31', '12', '14', '34', '23']","[1, 0, 1, 0]","[1, 1, 0, 0]","[0, 1, 1, 0, 0, 0]","[5.511558431184599, -2.675233644859813, -0.5070707070707077, -2.329254079254079]"
56,13,13,[],38,1,1958000,2703000,"['24', '13', '12', '14', '34', '23']","[56, 0, 0, 0]","[0, 23, 21, 12]","[0, 21, 23, 12, 0, 0]","[5.597320397320397, -2.6884615384615387, -0.5659295659295664, -2.342929292929293]"
17,32,32,[],38,3,2707000,2871000,"['24', '13', '12', '14', '34', '32']","[14, 2, 1, 0]","[0, 8, 2, 7]","[2, 2, 7, 5, 0, 1]","[5.609607702480799, -2.697161394971614, -0.370394207562349, -2.5420520999468366]"
54,23,23,[],38,1,2876000,3141000,"['24', '13', '12', '14', '34', '23']","[46, 8, 0, 0]","[0, 20, 28, 6]","[3, 23, 20, 3, 0, 5]","[5.66152957998486, -0.8823779193205945, -2.012299465240641, -2.766852195423624]"
8,32,32,[],38,3,3145000,3272000,"['24', '13', '12', '14', '34', '32']","[6, 1, 1, 0]","[0, 3, 4, 1]","[1, 4, 2, 0, 0, 1]","[5.66805288152997, -1.040594625500286, -1.8, -2.8274582560296846]"
3,23,23,[],38,1,3286000,3290000,"['24', '13', '12', '14', '34', '23']","[0, 3, 0, 0]","[0, 0, 2, 1]","[1, 0, 0, 0, 0, 2]","[5.66805288152997, -0.7055383774005595, -2.0797202797202794, -2.8827942244091314]"
29,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,20,3291000,3480000,"['24', '13', '12', '41', '34', '23']","[2, 26, 0, 1]","[1, 0, 17, 11]","[11, 2, 0, 1, 0, 15]","[5.631290314787525, 0.512499339358385, -2.906713005304555, -3.237076648841355]"
4,21,21,"[['13', '34', '41']]",39,4,3482000,3491000,"['24', '13', '21', '41', '34', '23']","[0, 4, 0, 0]","[1, 0, 2, 1]","[1, 0, 1, 0, 0, 2]","[5.60660478019633, 0.6083333333333336, -2.954332052923602, -3.2606060606060607]"
4,31,31,[],38,19,3491000,3505000,"['24', '31', '21', '41', '34', '23']","[0, 3, 1, 0]","[2, 0, 1, 1]","[1, 1, 1, 0, 0, 1]","[5.555632773024078, 0.6764398138872192, -2.9492443040830136, -3.282828282828283]"
2,13,13,"[['13', '34', '41']]",39,4,3508000,3509000,"['24', '13', '21', '41', '34', '23']","[1, 1, 0, 0]","[0, 0, 1, 1]","[1, 1, 0, 0, 0, 0]","[5.557186774578078, 0.6974608349082405, -2.9507983056370155, -3.303849303849304]"
99,14,14,[],38,7,3521000,3860000,"['24', '13', '21', '14', '34', '23']","[28, 71, 0, 0]","[7, 0, 53, 39]","[26, 15, 7, 13, 0, 38]","[5.42969451931716, 1.5276052449965491, -3.3270688840828297, -3.6302308802308803]"
81,12,12,[],38,1,3864000,4290000,"['24', '13', '12', '14', '34', '23']","[46, 35, 0, 0]","[0, 3, 40, 38]","[13, 18, 3, 25, 0, 22]","[5.474307857151643, 1.6691086691086696, -3.417610637949621, -3.72580588831069]"
72,21,21,[],38,7,4293000,4661000,"['24', '13', '21', '14', '34', '23']","[27, 44, 1, 0]","[2, 0, 40, 30]","[14, 12, 2, 15, 1, 28]","[5.4511624275846975, 1.8213996966802135, -3.329287270463741, -3.94327485380117]"
4,31,31,[],38,13,4661000,4679000,"['24', '31', '21', '14', '34', '23']","[0, 3, 1, 0]","[1, 0, 1, 2]","[2, 1, 0, 0, 0, 1]","[5.431000912686341, 1.829563541928458, -3.310526315789473, -3.950038138825324]"
10,13,13,[],38,7,4683000,4702000,"['24', '13', '21', '14', '34', '23']","[6, 4, 0, 0]","[0, 0, 7, 3]","[2, 5, 0, 1, 0, 2]","[5.436375208153515, 1.8387712680270405, -3.3181168558217737, -3.9570296203587816]"
15,12,12,[],38,1,4706000,4784000,"['24', '13', '12', '14', '34', '23']","[5, 10, 0, 0]","[0, 1, 7, 7]","[5, 2, 1, 2, 0, 5]","[5.440988953697378, 1.8585419769237306, -3.3264452349547673, -3.973085695666341]"
12,21,21,[],38,7,4785000,4878000,"['24', '13', '21', '14', '34', '23']","[7, 4, 1, 0]","[1, 0, 5, 6]","[3, 5, 1, 2, 1, 0]","[5.425349057198713, 1.8880098811178014, -3.2027634017187303, -4.110595536597785]"
24,12,12,[],38,1,4878000,4968000,"['24', '13', '12', '14', '34', '23']","[15, 8, 1, 0]","[0, 1, 13, 10]","[1, 6, 1, 8, 1, 7]","[5.436013986013986, 1.8970834266443601, -3.106240774151222, -4.226856638507124]"
1,32,32,[],38,3,4973000,4973000,"['24', '13', '12', '14', '34', '32']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[5.436013986013986, 1.8685593802098655, -3.0777167277167274, -4.226856638507124]"
3,23,23,[],38,1,4975000,4984000,"['24', '13', '12', '14', '34', '23']","[0, 1, 2, 0]","[0, 0, 1, 2]","[0, 0, 0, 0, 2, 1]","[5.436013986013987, 1.8698665697523493, -2.900452488687783, -4.405428067078553]"
16,32,32,[],38,3,4989000,5131000,"['24', '13', '12', '14', '34', '32']","[5, 0, 11, 0]","[0, 12, 0, 4]","[0, 0, 4, 1, 3, 8]","[5.44352280918546, 1.6503775620280474, -2.4906657669815564, -4.60323460423195]"
1,23,23,[],38,1,5203000,5203000,"['24', '13', '12', '14', '34', '23']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[5.443522809185459, 1.6530595543652122, -2.4933477593187217, -4.60323460423195]"
41,32,32,[],38,3,5206000,5334000,"['24', '13', '12', '14', '34', '32']","[14, 0, 27, 0]","[0, 28, 3, 10]","[0, 3, 7, 4, 6, 21]","[5.459330410320096, 1.1842470864716326, -1.7860103922800203, -4.857567104511708]"
1,23,23,[],38,1,5336000,5336000,"['24', '13', '12', '14', '34', '23']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[5.459330410320095, 1.189297227154123, -1.791060532962511, -4.857567104511708]"
8,32,32,[],38,3,5336000,5356000,"['24', '13', '12', '14', '34', '32']","[2, 0, 6, 0]","[0, 6, 0, 2]","[0, 0, 1, 1, 1, 5]","[5.461336107233901, 1.0957951220918227, -1.6683820973471581, -4.888749131978564]"
9,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,23,5377000,5433000,"['24', '13', '12', '41', '34', '32']","[2, 0, 6, 1]","[1, 7, 0, 1]","[0, 0, 2, 1, 1, 5]","[5.441623788336708, 1.0059430293687153, -1.5531754744542923, -4.894391343251131]"
33,14,14,[],38,3,5434000,5600000,"['24', '13', '12', '14', '34', '32']","[24, 0, 9, 0]","[0, 11, 4, 18]","[0, 4, 4, 16, 2, 7]","[5.458791962741728, 0.8863803510115627, -1.3917785293399814, -4.953393784413309]"
65,23,23,[],38,1,5604000,5915000,"['24', '13', '12', '14', '34', '23']","[27, 37, 1, 0]","[0, 2, 42, 21]","[3, 8, 2, 17, 1, 34]","[5.474801956219434, 1.0674349019510865, -1.551103248721219, -4.991133609449303]"
10,21,21,[],38,7,5931000,5958000,"['24', '13', '21', '14', '34', '23']","[4, 6, 0, 0]","[1, 0, 5, 4]","[1, 1, 1, 3, 0, 4]","[5.4577941094438565, 1.1059493479911906, -1.5690154440154438, -4.994728013419602]"
15,31,31,[],38,13,5958000,6014000,"['24', '31', '21', '14', '34', '23']","[2, 8, 5, 0]","[2, 0, 7, 6]","[1, 2, 0, 2, 3, 7]","[5.424550730404016, 1.137012325428081, -1.5030733973424395, -5.058489658489659]"
2,13,13,[],38,7,6015000,6021000,"['24', '13', '21', '14', '34', '23']","[1, 1, 0, 0]","[0, 0, 2, 0]","[0, 1, 0, 0, 0, 1]","[5.425408396771799, 1.1409614425725658, -1.5078801808547064, -5.058489658489659]"
1,31,31,[],38,13,6031000,6031000,"['24', '31', '21', '14', '34', '23']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[5.408714680101269, 1.1409614425725656, -1.4911864641841759, -5.058489658489659]"
67,13,13,[],38,7,6033000,6225000,"['24', '13', '21', '14', '34', '23']","[46, 21, 0, 0]","[1, 0, 35, 31]","[6, 21, 1, 25, 0, 14]","[5.415911486047349, 1.2251592717511617, -1.5608305053298137, -5.0802402524686965]"
1,32,32,"[['13', '21', '32']]",40,5,6225000,6225000,"['24', '13', '21', '14', '34', '32']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[5.415911486047349, 1.2123121656956242, -1.5479833992742769, -5.0802402524686965]"
41,23,23,[],38,7,6225000,6413000,"['24', '13', '21', '14', '34', '23']","[17, 24, 0, 0]","[0, 0, 28, 13]","[3, 7, 0, 10, 0, 21]","[5.423961554318697, 1.2869236027130762, -1.6215681248575986, -5.089317032174176]"
3,31,31,[],38,13,6413000,6416000,"['24', '31', '21', '14', '34', '23']","[0, 2, 1, 0]","[2, 0, 1, 0]","[0, 1, 1, 0, 0, 1]","[5.390650704487258, 1.308384812760624, -1.6097184850737076, -5.089317032174176]"
15,13,13,[],38,7,6417000,6438000,"['24', '13', '21', '14', '34', '23']","[6, 8, 1, 0]","[0, 0, 10, 5]","[2, 4, 0, 2, 1, 6]","[5.394280412876114, 1.3298576485097324, -1.6124448010857746, -5.111693260300071]"
1,12,12,[],38,1,6454000,6454000,"['24', '13', '12', '14', '34', '23']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.395988955589683, 1.3281491057961645, -1.6124448010857748, -5.111693260300072]"
129,21,21,[],38,7,6455000,6893000,"['24', '13', '21', '14', '34', '23']","[56, 67, 6, 0]","[2, 0, 73, 54]","[21, 29, 2, 27, 6, 44]","[5.386057870826096, 1.507467907674048, -1.651919939084086, -5.241605839416058]"
8,12,12,[],38,1,6893000,6939000,"['24', '13', '12', '14', '34', '23']","[6, 2, 0, 0]","[0, 1, 3, 4]","[1, 2, 1, 3, 0, 1]","[5.389771838913991, 1.5091360095028472, -1.6552511415525115, -5.243656706864327]"
83,21,21,[],38,7,6939000,7282000,"['24', '13', '21', '14', '34', '23']","[44, 38, 1, 0]","[5, 0, 29, 49]","[20, 16, 5, 28, 1, 13]","[5.317171353236927, 1.6471420343744, -1.6784903255318113, -5.2858230620795155]"
1,12,12,[],38,1,7291000,7291000,"['24', '13', '12', '14', '34', '23']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.319379671234719, 1.6449337163766087, -1.678490325531811, -5.2858230620795155]"
1,21,21,[],38,7,7293000,7293000,"['24', '13', '21', '14', '34', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.302519338584912, 1.6617940490264147, -1.678490325531811, -5.2858230620795155]"
39,12,12,[],38,1,7299000,7493000,"['24', '13', '12', '14', '34', '23']","[32, 0, 7, 0]","[0, 2, 22, 15]","[0, 22, 2, 8, 7, 0]","[5.319607918354076, 1.657301686043486, -1.6186075254051084, -5.358302078992453]"
3,32,32,[],38,3,7498000,7502000,"['24', '13', '12', '14', '34', '32']","[0, 0, 3, 0]","[0, 1, 0, 2]","[0, 0, 0, 0, 2, 1]","[5.319607918354076, 1.6471826600907322, -1.5918218327856883, -5.37496874565912]"
5,23,23,[],38,1,7505000,7512000,"['24', '13', '12', '14', '34', '23']","[0, 4, 1, 0]","[0, 0, 3, 2]","[1, 0, 0, 0, 1, 3]","[5.319607918354075, 1.6540824876317228, -1.5898049857663554, -5.383885420219443]"
65,32,32,[],38,3,7515000,7761000,"['24', '13', '12', '14', '34', '32']","[34, 0, 31, 0]","[0, 38, 4, 23]","[0, 4, 16, 14, 9, 22]","[5.356785222408877, 1.4142163688087326, -1.3261040943323432, -5.444897496885265]"
33,31,31,[],38,9,7761000,7905000,"['24', '31', '12', '14', '34', '32']","[24, 0, 9, 0]","[1, 4, 0, 28]","[0, 1, 3, 21, 7, 1]","[5.353958376500837, 1.3997257311968667, -1.2710080880513632, -5.482676019646341]"
157,13,13,[],38,3,7911000,8738000,"['24', '13', '12', '14', '34', '32']","[102, 15, 40, 0]","[0, 24, 8, 125]","[15, 8, 19, 75, 35, 5]","[5.398909634775896, 1.3382266423868892, -1.1292318580324694, -5.607904419130316]"
5,31,31,[],38,9,8740000,8748000,"['24', '31', '12', '14', '34', '32']","[2, 0, 3, 0]","[2, 3, 0, 0]","[0, 2, 2, 0, 0, 1]","[5.379842297696136, 1.3265453943420042, -1.0984832729078253, -5.607904419130316]"
21,13,13,[],38,3,8749000,8844000,"['24', '13', '12', '14', '34', '32']","[13, 0, 8, 0]","[0, 0, 4, 17]","[0, 4, 0, 9, 8, 0]","[5.382756477312352, 1.3265453943420047, -1.0863491809050547, -5.622952690749301]"
1,41,41,"[['13', '34', '41'], ['12', '24', '41']]",41,23,8845000,8845000,"['24', '13', '12', '41', '34', '32']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.373604137905971, 1.3265453943420045, -1.0863491809050547, -5.61380035134292]"
7,14,14,[],38,3,8848000,8907000,"['24', '13', '12', '14', '34', '32']","[5, 0, 2, 0]","[0, 0, 0, 7]","[0, 0, 0, 5, 2, 0]","[5.374131413892767, 1.3265453943420045, -1.0831024276583017, -5.617574380576471]"
1,31,31,[],38,9,8910000,8910000,"['24', '31', '12', '14', '34', '32']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[5.363226788432268, 1.3265453943420042, -1.0721978021978023, -5.617574380576471]"
33,13,13,[],38,3,8910000,9162000,"['24', '13', '12', '14', '34', '32']","[16, 0, 17, 0]","[0, 3, 6, 24]","[0, 6, 1, 9, 15, 2]","[5.368989117742409, 1.308103077966687, -1.037507330371694, -5.639584865337403]"
12,23,23,[],38,1,9163000,9187000,"['24', '13', '12', '14', '34', '23']","[0, 10, 2, 0]","[0, 0, 9, 3]","[1, 0, 0, 0, 2, 9]","[5.368989117742409, 1.3312868795428638, -1.0573608570681998, -5.642915140217074]"
1,21,21,[],38,7,9192000,9192000,"['24', '13', '21', '14', '34', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.354797215840818, 1.345478781444454, -1.0573608570681998, -5.642915140217074]"
158,12,12,[],38,1,9194000,10099000,"['24', '13', '12', '14', '34', '23']","[131, 2, 25, 0]","[0, 17, 26, 115]","[1, 25, 17, 89, 25, 1]","[5.400445039237089, 1.3230839374838541, -1.0471371204324795, -5.676391856288463]"
16,32,32,[],38,3,10102000,10194000,"['24', '13', '12', '14', '34', '32']","[5, 0, 11, 0]","[0, 7, 0, 9]","[0, 0, 4, 1, 8, 3]","[5.406096543670995, 1.2929973427171286, -1.0162192053756394, -5.682874681012484]"
7,23,23,[],38,1,10195000,10204000,"['24', '13', '12', '14', '34', '23']","[4, 2, 1, 0]","[0, 1, 5, 1]","[0, 3, 1, 0, 1, 2]","[5.408861124605295, 1.296502498761617, -1.0217315387340384, -5.6836320846328725]"
99,32,32,[],38,3,10206000,10845000,"['24', '13', '12', '14', '34', '32']","[67, 1, 31, 0]","[0, 6, 22, 71]","[1, 22, 3, 42, 28, 3]","[5.425210144305051, 1.269287634408602, -0.9893076904890865, -5.705190088224568]"
6,23,23,[],38,1,10867000,10878000,"['24', '13', '12', '14', '34', '23']","[4, 2, 0, 0]","[0, 2, 3, 1]","[0, 1, 2, 1, 0, 2]","[5.428334312737307, 1.2715460246631305, -0.9946306934614997, -5.705249643938938]"
114,32,32,[],38,3,10880000,11613000,"['24', '13', '12', '14', '34', '32']","[80, 1, 33, 0]","[0, 23, 13, 78]","[1, 13, 18, 49, 28, 5]","[5.458472648753979, 1.2110327676590693, -0.9473222523077129, -5.722183164105335]"
60,23,23,[],38,1,11614000,11793000,"['24', '13', '12', '14', '34', '23']","[55, 1, 4, 0]","[0, 22, 23, 15]","[0, 22, 22, 11, 4, 1]","[5.490916307213037, 1.1896995696094312, -0.9562481080738607, -5.724367768748606]"
8,32,32,[],38,3,11793000,11869000,"['24', '13', '12', '14', '34', '32']","[0, 0, 8, 0]","[0, 3, 0, 5]","[0, 0, 0, 0, 5, 3]","[5.490916307213037, 1.166759760774505, -0.9313414988298399, -5.726334569157701]"
19,31,31,[],38,9,11873000,11977000,"['24', '31', '12', '14', '34', '32']","[7, 0, 12, 0]","[1, 1, 0, 17]","[0, 1, 1, 6, 11, 0]","[5.483530664514102, 1.1657535882933217, -0.9186221460942918, -5.730662106713133]"
2,13,13,[],38,3,11979000,11982000,"['24', '13', '12', '14', '34', '32']","[2, 0, 0, 0]","[0, 1, 1, 0]","[0, 1, 1, 0, 0, 0]","[5.484896661367249, 1.1647536459823018, -0.9189882006364183, -5.730662106713133]"
2,23,23,[],38,1,11982000,11984000,"['24', '13', '12', '14', '34', '23']","[1, 1, 0, 0]","[0, 0, 1, 1]","[0, 0, 0, 1, 0, 1]","[5.4849445126073135, 1.1672852915519214, -0.9215198462060386, -5.730709957953199]"
18,32,32,[],38,3,11984000,12037000,"['24', '13', '12', '14', '34', '32']","[16, 0, 2, 0]","[0, 6, 5, 7]","[0, 5, 5, 6, 1, 1]","[5.491942610466599, 1.1548203630720495, -0.9154203108316081, -5.731342662707041]"
2,21,21,"[['13', '21', '32']]",40,5,12038000,12038000,"['24', '13', '21', '14', '34', '32']","[1, 1, 0, 0]","[1, 0, 0, 1]","[0, 0, 1, 1, 0, 0]","[5.480795135602249, 1.1660146695439906, -0.9154203108316081, -5.73138949431463]"
1,23,23,[],38,7,12041000,12041000,"['24', '13', '21', '14', '34', '23']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[5.480795135602248, 1.1685462189788218, -0.91795186026644, -5.73138949431463]"
3,32,32,"[['13', '21', '32']]",40,5,12042000,12045000,"['24', '13', '21', '14', '34', '32']","[0, 0, 3, 0]","[0, 3, 0, 0]","[0, 0, 0, 0, 0, 3]","[5.480795135602248, 1.1461399231605784, -0.895545564448196, -5.73138949431463]"
10,12,12,[],38,3,12047000,12069000,"['24', '13', '12', '14', '34', '32']","[5, 0, 5, 0]","[0, 6, 0, 4]","[0, 0, 1, 4, 0, 5]","[5.481975788510404, 1.1085371858090465, -0.8589375770275853, -5.731575397291866]"
2,23,23,[],38,1,12074000,12077000,"['24', '13', '12', '14', '34', '23']","[0, 2, 0, 0]","[0, 0, 2, 0]","[0, 0, 0, 0, 0, 2]","[5.481975788510404, 1.1137530652642775, -0.8641534564828159, -5.731575397291866]"
6,32,32,[],38,3,12083000,12094000,"['24', '13', '12', '14', '34', '32']","[2, 0, 4, 0]","[0, 6, 0, 0]","[0, 0, 2, 0, 0, 4]","[5.483947310963855, 1.083226431445893, -0.8355983451178812, -5.731575397291866]"
