count,intransitive,stateMatch,start,end,states,idxs
5,[],1,35603400,35606500,['12'],[1]
1,[],3,35613500,35613500,"['12', '31']",[2]
1,[],14,35647200,35647200,"['12', '13', '24']",[3]
15,[],16,35875700,37691400,"['12', '13', '14', '43']",[4]
28,[],29,37697400,40911200,"['12', '13', '14', '24', '43']",[5]
407,[],28,41002100,130062000,"['12', '13', '14', '42', '43']","[6, 7, 8]"
654,[],38,130069800,139580500,"['12', '13', '14', '23', '24', '43']","[9, 10, 11, 12, 13]"
