start,end,count,Attacker,Victim,1,2,3,4
126000,126000,1,2,3,0.0,1.0,-1.0,0.0
134000,134000,1,3,4,0.0,2.0,0.0,-2.0
142000,142000,1,3,2,0.0,0.5,1.0,-1.5
147000,147000,1,4,2,0.0,-1.5,1.5,0.0
148000,159000,2,1,4,2.0,-2.5,1.5,-1.0
165000,165000,1,1,2,3.5,-3.5,1.0,-1.0
174000,174000,1,3,2,3.333333333333333,-4.0,1.6666666666666665,-1.0
192000,192000,1,3,4,3.333333333333333,-4.0,1.6666666666666665,-1.0
198000,227000,2,3,2,3.2,-4.4,2.1999999999999997,-1.0
249000,249000,1,1,4,3.2,-4.4,2.1999999999999997,-1.0
310000,310000,1,3,4,3.2,-4.4,2.1999999999999997,-1.0
319000,319000,1,1,3,6.0,-5.199999999999999,1.2000000000000002,-2.0
327000,327000,1,4,2,6.0,-5.199999999999999,1.2000000000000002,-2.0
341000,352000,2,1,3,6.0,-5.199999999999999,1.2000000000000002,-2.0
364000,364000,1,3,2,6.0,-5.333333333333334,1.3333333333333335,-2.0
367000,419000,2,3,4,6.0,-5.333333333333334,1.3333333333333335,-2.0
450000,450000,1,3,2,6.0,-5.428571428571429,1.4285714285714288,-2.0
453000,453000,1,4,2,6.0,-5.428571428571429,1.4285714285714288,-2.0
468000,468000,1,1,2,6.0,-5.428571428571429,1.4285714285714288,-2.0
522000,522000,1,1,3,6.0,-5.428571428571429,1.4285714285714288,-2.0
567000,567000,1,3,2,6.0,-5.5,1.5,-2.0
575000,575000,1,1,3,6.0,-5.5,1.5,-2.0
591000,591000,1,3,4,6.0,-5.5,1.5,-2.0
629000,629000,1,2,4,6.0,-4.5,1.5,-3.0
634000,634000,1,3,4,6.0,-4.5,1.5,-3.0
641000,665000,2,1,3,6.0,-4.5,1.5,-3.0
697000,704000,2,3,4,6.0,-4.5,1.5,-3.0
781000,781000,1,3,2,6.0,-4.555555555555555,1.5555555555555556,-3.0
862000,862000,1,3,4,6.0,-4.555555555555555,1.5555555555555556,-3.0
870000,870000,1,3,2,6.0,-4.6,1.5999999999999996,-3.0
884000,884000,1,2,4,6.0,-4.0,1.6,-3.6
912000,913000,2,2,3,6.0,-3.4,0.9999999999999999,-3.5999999999999996
919000,919000,1,2,1,4.666666666666667,-2.066666666666667,1.0,-3.5999999999999996
920000,920000,1,2,4,4.666666666666668,-1.6666666666666665,1.0,-4.0
921000,921000,1,2,1,4.0,-1.0,1.0,-4.0
925000,925000,1,2,4,3.999999999999999,-0.7142857142857142,1.0,-4.285714285714286
939000,939000,1,3,2,3.9999999999999996,-0.7912087912087908,1.0769230769230766,-4.285714285714286
952000,952000,2,2,4,4.0,-0.4102564102564099,1.0769230769230764,-4.666666666666666
979000,986000,2,2,3,4.0,0.0,0.6666666666666669,-4.666666666666666
993000,993000,1,1,3,4.0,0.0,0.6666666666666669,-4.666666666666666
1011000,1011000,1,1,2,4.3999999999999995,-0.40000000000000013,0.6666666666666666,-4.666666666666666
1014000,1085000,6,1,3,4.3999999999999995,-0.40000000000000013,0.6666666666666666,-4.666666666666666
1094000,1094000,1,3,4,4.3999999999999995,-0.40000000000000013,0.6666666666666666,-4.666666666666666
1099000,1099000,1,1,3,4.3999999999999995,-0.40000000000000013,0.6666666666666666,-4.666666666666666
1103000,1103000,1,1,4,4.3999999999999995,-0.40000000000000013,0.6666666666666666,-4.666666666666666
1115000,1120000,4,3,2,4.4,-0.6807017543859644,0.9473684210526321,-4.666666666666666
1122000,1129000,2,3,4,4.4,-0.6807017543859644,0.9473684210526321,-4.666666666666666
1132000,1132000,1,3,1,4.1499999999999995,-0.6807017543859644,1.1973684210526316,-4.666666666666666
1169000,1169000,1,3,4,4.1499999999999995,-0.6807017543859644,1.1973684210526316,-4.666666666666666
1171000,1171000,1,3,2,4.15,-0.7333333333333332,1.25,-4.666666666666666
1175000,1175000,1,3,1,3.9294117647058826,-0.7333333333333332,1.4705882352941178,-4.666666666666666
1178000,1178000,1,1,2,4.196078431372549,-0.9999999999999993,1.4705882352941175,-4.666666666666666
1197000,1197000,1,3,1,4.0,-0.9999999999999998,1.666666666666666,-4.666666666666666
1198000,1198000,1,1,2,4.19047619047619,-1.19047619047619,1.666666666666666,-4.666666666666666
1200000,1203000,2,3,2,4.190476190476191,-1.2813852813852813,1.7575757575757578,-4.666666666666666
1204000,1204000,1,3,1,4.015037593984962,-1.2813852813852813,1.9330143540669853,-4.666666666666666
1214000,1214000,1,3,4,4.015037593984962,-1.2813852813852813,1.9330143540669853,-4.666666666666666
1218000,1218000,1,1,4,4.015037593984962,-1.2813852813852813,1.9330143540669853,-4.666666666666666
1220000,1220000,1,3,1,3.857142857142858,-1.2813852813852808,2.090909090909091,-4.666666666666666
1259000,1265000,2,3,4,3.857142857142858,-1.2813852813852808,2.090909090909091,-4.666666666666666
1281000,1281000,1,3,1,3.7142857142857153,-1.2813852813852813,2.2337662337662336,-4.666666666666666
