start,end,count,Attacker,Victim,1,2,3,4
35603400,35606500,5,1,3,1.0,0.0,-1.0,0.0
35613500,35613500,1,3,2,2.0,-2.0,0.0,0.0
35647200,35647200,1,1,4,3.0,-2.0,0.0,-1.0
35875700,36588400,7,1,2,4.0,-3.0,0.0,-1.0
36995300,36995300,1,1,3,4.0,-3.0,0.0,-1.0
37545600,37691400,7,1,2,4.0,-3.0,0.0,-1.0
37697400,37697400,1,2,4,5.0,-2.0,1.0,-4.0
37728400,38184600,2,1,2,5.0,-2.0,1.0,-4.0
38417900,38453800,3,1,3,5.0,-2.0,1.0,-4.0
39257600,39257600,1,3,2,5.0,-2.0,1.0,-4.0
39477800,39756200,3,1,2,5.0,-2.0,1.0,-4.0
39817600,39830600,2,1,3,5.0,-2.0,1.0,-4.0
40001900,40005100,3,1,4,5.0,-2.0,1.0,-4.0
40041100,40041100,1,3,2,5.0,-2.0,1.0,-4.0
40118000,40118000,1,1,2,5.0,-2.0,1.0,-4.0
40772700,40787100,2,1,3,5.0,-2.0,1.0,-4.0
40821100,40843200,4,1,2,5.0,-2.0,1.0,-4.0
40896300,40911200,5,1,3,5.0,-2.0,1.0,-4.0
41002100,41014000,2,2,3,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
41126900,41126900,1,1,2,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
41172500,41507600,9,1,3,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
41724000,41724000,1,1,4,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
44582000,44601200,2,1,3,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
44733100,45266300,4,1,2,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
45397100,45401800,2,1,3,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
45774800,45891000,2,1,4,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
46946900,46967400,6,1,3,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
47194600,47194600,1,1,4,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
47242700,47242700,1,1,2,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
47248600,47251200,2,1,3,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
47283800,47283800,1,1,2,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
47323700,47323700,1,1,4,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
47411400,47415700,2,1,2,5.0,-0.8000000000000002,-0.6000000000000001,-3.6
49684100,49684100,1,2,3,5.0,-0.5,-1.0,-3.5
50073300,50086200,3,1,4,5.0,-0.5,-1.0,-3.5
50320700,50386200,2,1,3,5.0,-0.5,-1.0,-3.5
50548500,50548500,1,1,2,5.0,-0.5,-1.0,-3.5
50669600,50673600,2,1,4,5.0,-0.5,-1.0,-3.5
50959600,51176700,4,1,2,5.0,-0.5,-1.0,-3.5
51229900,51400500,5,1,3,5.0,-0.5,-1.0,-3.5
51437500,51437500,1,1,2,5.0,-0.5,-1.0,-3.5
51497500,51499900,2,1,3,5.0,-0.5,-1.0,-3.5
51726000,51734300,3,1,2,5.0,-0.5,-1.0,-3.5
51736600,51736600,1,1,4,5.0,-0.5,-1.0,-3.5
51774300,51774300,1,1,3,5.0,-0.5,-1.0,-3.5
51811700,51816000,3,1,2,5.0,-0.5,-1.0,-3.5
51899800,51899800,1,2,3,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
52838100,52838100,1,1,2,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
52848200,52848200,1,1,4,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
53110600,53114100,2,1,3,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
53326500,53326500,1,2,4,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
53613800,53875300,3,1,3,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
53892000,53347800,2,2,4,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
54013000,54255200,3,1,3,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
54669200,54811900,3,1,2,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
54817300,56010900,8,1,3,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
56067800,56067800,1,1,2,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
56158000,56166800,3,1,4,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
56175700,56175700,1,1,3,5.0,-0.2857142857142857,-1.2857142857142858,-3.428571428571429
56195400,56229600,2,2,3,5.0,1.1102230246251565e-16,-1.6666666666666665,-3.333333333333333
56430700,56432200,2,1,3,5.0,1.1102230246251565e-16,-1.6666666666666665,-3.333333333333333
56558400,56568000,5,1,2,5.0,1.1102230246251565e-16,-1.6666666666666665,-3.333333333333333
