start,end,count,Attacker,Victim,1,2,3,4
1576000,1932000,3,1,2,1.0,-1.0,0.0,0.0
2814000,2843000,7,1,4,2.0,-1.0,0.0,-1.0
2854000,2854000,1,1,3,3.0,-1.0,-1.0,-1.0
2860000,2860000,1,1,2,3.0,-1.0,-1.0,-1.0
2864000,2866000,2,1,3,3.0,-1.0,-1.0,-1.0
2877000,2965000,6,1,4,3.0,-1.0,-1.0,-1.0
2966000,2971000,3,1,3,3.0,-1.0,-1.0,-1.0
2974000,2974000,1,1,4,3.0,-1.0,-1.0,-1.0
2978000,2978000,1,4,3,4.0,-1.0,-3.0,0.0
2979000,2979000,1,1,3,4.0,-1.0,-3.0,0.0
2981000,2981000,1,1,4,4.0,-1.0,-3.0,0.0
2983000,2983000,1,1,3,4.0,-1.0,-3.0,0.0
2984000,2984000,1,1,2,4.0,-1.0,-3.0,0.0
3007000,3007000,1,4,2,5.0,-3.0,-3.0,1.0
3013000,3013000,1,4,3,5.0,-3.0,-3.0,1.0
3016000,3016000,1,1,2,5.0,-3.0,-3.0,1.0
3026000,3026000,1,4,2,5.0,-3.0,-3.0,1.0
3068000,3068000,1,2,4,5.0,-1.6666666666666665,-3.333333333333333,1.1102230246251565e-16
3070000,3070000,1,4,2,5.0,-2.0,-3.25,0.25
3120000,3120000,1,1,2,5.0,-2.0,-3.25,0.25
3122000,3122000,1,4,2,5.0,-2.2,-3.2,0.39999999999999997
3166000,3167000,2,1,2,5.0,-2.2,-3.2,0.39999999999999997
3169000,3169000,1,1,4,5.0,-2.2,-3.2,0.39999999999999997
3176000,3177000,2,1,2,5.0,-2.2,-3.2,0.39999999999999997
3178000,3178000,1,1,4,5.0,-2.2,-3.2,0.39999999999999997
3181000,3181000,2,1,3,5.0,-2.2,-3.2,0.39999999999999997
3184000,3184000,1,1,4,5.0,-2.2,-3.2,0.39999999999999997
3185000,3185000,1,1,3,5.0,-2.2,-3.2,0.39999999999999997
3186000,3186000,1,1,4,5.0,-2.2,-3.2,0.39999999999999997
3187000,3187000,1,1,2,5.0,-2.2,-3.2,0.39999999999999997
3190000,3190000,1,2,1,4.769230769230769,-1.8923076923076922,-3.276923076923077,0.4000000000000002
3193000,3196000,2,1,4,4.769230769230769,-1.8923076923076922,-3.276923076923077,0.4000000000000002
3199000,3199000,1,1,2,4.7857142857142865,-1.9142857142857141,-3.2714285714285714,0.40000000000000024
3200000,3200000,1,1,4,4.7857142857142865,-1.9142857142857141,-3.2714285714285714,0.40000000000000024
3325000,3325000,1,1,3,4.7857142857142865,-1.9142857142857141,-3.2714285714285714,0.40000000000000024
3421000,3423000,2,2,3,5.714285714285715,-0.9142857142857144,-6.0,1.2000000000000002
3425000,3426000,2,2,1,5.25,-0.44999999999999996,-6.0,1.2000000000000002
3428000,3428000,1,2,3,5.25,-0.44999999999999996,-6.0,1.2000000000000002
3431000,3589000,7,2,4,5.25,1.416666666666667,-6.0,-0.6666666666666665
3594000,3594000,1,1,4,5.25,1.416666666666667,-6.0,-0.6666666666666665
3609000,3609000,1,4,3,5.25,1.416666666666667,-6.0,-0.6666666666666665
3625000,3625000,1,1,3,5.25,1.416666666666667,-6.0,-0.6666666666666665
3697000,3697000,1,4,1,5.083333333333334,1.4166666666666667,-6.0,-0.4999999999999998
3699000,3699000,1,4,2,5.083333333333333,1.2115384615384617,-6.0,-0.29487179487179505
3933000,3936000,2,1,4,5.096153846153846,1.2115384615384617,-6.0,-0.3076923076923077
3942000,3942000,1,2,4,5.096153846153847,1.3214285714285714,-6.0,-0.4175824175824181
4063000,4063000,1,2,3,5.096153846153847,1.3214285714285714,-6.0,-0.4175824175824181
4065000,4065000,1,2,4,5.096153846153847,1.416666666666667,-6.0,-0.5128205128205129
4074000,4074000,1,1,4,5.101851851851851,1.4166666666666667,-6.0,-0.5185185185185188
4076000,4076000,1,2,4,5.101851851851852,1.5000000000000002,-6.0,-0.6018518518518516
4108000,4108000,1,1,3,5.101851851851852,1.5000000000000002,-6.0,-0.6018518518518516
4112000,4112000,1,2,3,5.101851851851852,1.5000000000000002,-6.0,-0.6018518518518516
4113000,4113000,1,2,4,5.101851851851851,1.5735294117647056,-6.0,-0.6753812636165578
4120000,4120000,1,2,3,5.101851851851851,1.5735294117647056,-6.0,-0.6753812636165578
4132000,4133000,2,1,4,5.112068965517242,1.573529411764706,-6.0,-0.6855983772819472
4168000,4168000,1,2,4,5.112068965517241,1.6388888888888893,-6.0,-0.7509578544061302
4170000,4170000,1,1,4,5.116666666666667,1.6388888888888888,-6.0,-0.7555555555555553
4175000,4179000,2,2,4,5.116666666666667,1.7499999999999998,-6.0,-0.8666666666666669
4187000,4192000,2,1,4,5.125,1.75,-6.0,-0.875
4219000,4219000,1,2,4,5.125,1.7976190476190474,-6.0,-0.9226190476190477
4236000,4236000,1,1,4,5.128787878787879,1.7976190476190474,-6.0,-0.9264069264069263
4237000,4237000,1,2,4,5.128787878787879,1.8409090909090908,-6.0,-0.96969696969697
4238000,4238000,1,1,4,5.13235294117647,1.840909090909091,-6.0,-0.9732620320855614
4242000,4246000,2,1,3,5.13235294117647,1.840909090909091,-6.0,-0.9732620320855614
4262000,4264000,2,2,4,5.13235294117647,1.9166666666666663,-6.0,-1.049019607843137
4265000,4265000,1,1,4,5.135714285714286,1.9166666666666665,-6.0,-1.0523809523809522
4266000,4266000,1,2,4,5.135714285714286,1.9499999999999997,-6.0,-1.0857142857142859
4268000,4268000,1,1,4,5.138888888888889,1.9499999999999997,-6.0,-1.0888888888888888
4270000,4270000,1,2,4,5.138888888888889,1.9807692307692313,-6.0,-1.1196581196581195
4272000,4272000,1,1,4,5.141891891891892,1.9807692307692308,-6.0,-1.1226611226611227
4274000,4316000,8,2,4,5.141891891891891,2.1617647058823533,-6.0,-1.3036565977742447
4318000,4318000,1,1,4,5.144736842105264,2.1617647058823533,-6.0,-1.306501547987616
4319000,4319000,1,2,4,5.144736842105264,2.178571428571429,-6.0,-1.3233082706766917
4320000,4320000,1,1,4,5.147435897435898,2.178571428571429,-6.0,-1.3260073260073257
4322000,4326000,2,2,4,5.147435897435898,2.2094594594594597,-6.0,-1.356895356895357
4326000,4326000,1,1,4,5.15,2.2094594594594597,-6.0,-1.3594594594594593
4328000,4389000,7,2,4,5.1499999999999995,2.295454545454545,-6.0,-1.4454545454545455
4391000,4391000,1,1,4,5.152439024390243,2.295454545454545,-6.0,-1.4478935698447892
4412000,4412000,1,2,1,4.961262553802008,2.4866310160427805,-6.0,-1.4478935698447892
4415000,4415000,1,1,4,4.96358543417367,2.4866310160427805,-6.0,-1.45021645021645
4416000,4416000,1,2,4,4.96358543417367,2.496732026143791,-6.0,-1.4603174603174605
4417000,4417000,1,1,4,4.965800273597811,2.496732026143791,-6.0,-1.462532299741602
4418000,4418000,1,2,4,4.965800273597811,2.506393861892583,-6.0,-1.4721941354903942
4420000,4420000,1,1,4,4.967914438502674,2.506393861892583,-6.0,-1.4743083003952568
4421000,4488000,6,2,4,4.967914438502675,2.5565610859728505,-6.0,-1.5244755244755244
4528000,4528000,1,1,3,4.967914438502675,2.5565610859728505,-6.0,-1.5244755244755244
4536000,4537000,2,2,4,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4538000,4538000,1,2,3,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4540000,4541000,2,1,3,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4541000,4542000,2,2,3,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4545000,4547000,2,1,3,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4549000,4551000,2,2,3,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4557000,4560000,2,1,3,4.967914438502674,2.5708061002178653,-6.0,-1.5387205387205387
4577000,4577000,1,2,4,4.967914438502675,2.577540106951872,-6.0,-1.5454545454545452
4609000,4610000,2,1,4,4.971867007672635,2.577540106951872,-6.0,-1.5494071146245059
4617000,4617000,1,2,4,4.971867007672635,2.584033613445378,-6.0,-1.5559006211180124
4618000,4618000,1,1,4,4.973717146433041,2.584033613445378,-6.0,-1.5577507598784193
4619000,4619000,1,2,4,4.973717146433041,2.590299277605779,-6.0,-1.5640164240388204
4625000,4645000,5,1,4,4.981900452488688,2.5902992776057796,-6.0,-1.5721997300944666
4650000,4650000,1,2,4,4.981900452488688,2.5963488843813387,-6.0,-1.5782493368700266
4666000,4666000,1,1,3,4.981900452488688,2.5963488843813387,-6.0,-1.5782493368700266
4667000,4667000,1,2,3,4.981900452488688,2.5963488843813387,-6.0,-1.5782493368700266
4727000,4727000,1,2,4,4.981900452488688,2.6021934197407783,-6.0,-1.5840938722294653
4728000,4731000,3,1,4,4.986096256684491,2.6021934197407783,-6.0,-1.5882896764252692
4795000,4795000,1,2,4,4.986096256684492,2.6078431372549016,-6.0,-1.5939393939393938
4818000,4819000,2,1,4,4.988648090815273,2.607843137254902,-6.0,-1.596491228070175
4852000,4852000,1,2,4,4.988648090815273,2.613307618129219,-6.0,-1.6019557089444922
4856000,4856000,1,1,4,4.989858012170386,2.613307618129219,-6.0,-1.603165630299604
4859000,4859000,1,2,4,4.9898580121703855,2.6185958254269455,-6.0,-1.60845383759733
4874000,4878000,2,1,4,4.992156862745098,2.6185958254269455,-6.0,-1.6107526881720429
4905000,4905000,1,2,4,4.992156862745098,2.6237161531279183,-6.0,-1.6158730158730155
4922000,4924000,2,1,4,4.994307400379507,2.6237161531279183,-6.0,-1.6180235535074243
4933000,4933000,1,1,3,4.994307400379507,2.6237161531279183,-6.0,-1.6180235535074243
4948000,4950000,2,2,4,4.994307400379507,2.633484162895928,-6.0,-1.6277915632754343
4951000,4951000,1,1,4,4.995331465919701,2.633484162895928,-6.0,-1.6288156288156284
4953000,4953000,1,2,4,4.9953314659197,2.6381461675579327,-6.0,-1.633477633477633
4954000,4954000,1,1,4,4.9963235294117645,2.6381461675579327,-6.0,-1.634469696969697
4957000,4957000,1,2,4,4.9963235294117645,2.6426690079016684,-6.0,-1.6389925373134329
4957000,4957000,1,1,4,4.997285067873303,2.6426690079016684,-6.0,-1.6399540757749715
4960000,5002000,7,2,4,4.997285067873303,2.670906200317965,-6.0,-1.6681912681912685
5013000,5013000,1,1,4,4.998217468805704,2.6709062003179653,-6.0,-1.6691236691236693
5015000,5077000,5,2,4,4.998217468805704,2.68801191362621,-6.0,-1.686229382431914
5101000,5101000,1,1,4,4.999122036874451,2.68801191362621,-6.0,-1.687133950500661
5102000,5102000,1,2,4,4.999122036874451,2.6911764705882355,-6.0,-1.6902985074626864
5103000,5103000,1,1,4,5.0,2.691176470588235,-6.0,-1.6911764705882353
5106000,5106000,1,2,4,5.0,2.6942628903413213,-6.0,-1.6942628903413217
5106000,5106000,1,1,4,5.000852514919011,2.6942628903413213,-6.0,-1.695115405260333
5109000,5152000,2,2,4,5.000852514919011,2.700212615166549,-6.0,-1.7010651300855597
5214000,5214000,1,1,3,5.000852514919011,2.700212615166549,-6.0,-1.7010651300855597
5224000,5224000,1,2,4,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
5224000,5224000,1,2,3,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
5226000,5227000,2,1,3,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
5228000,5228000,1,2,3,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
5231000,5233000,2,1,3,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
5235000,5237000,2,2,3,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
5244000,5248000,2,1,3,5.000852514919011,2.703081232492998,-6.0,-1.7039337474120082
