count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
7,42,42,[],38,4,7100000,7119000,"['12', '14', '13', '42', '43', '23']","[5, 1, 0, 1]","[0, 3, 4, 0]","[2, 0, 3, 1, 0, 1]","[5.981566820276498, 0.8505133802247553, -3.628571428571429, -3.2035087719298243]"
9,24,24,[],38,2,7127000,7174000,"['12', '14', '13', '24', '43', '23']","[6, 3, 0, 0]","[0, 1, 2, 6]","[1, 5, 0, 1, 0, 2]","[5.9816513761467895, 0.8815897305725784, -3.654545454545455, -3.208695652173913]"
1,21,21,[],38,8,7174000,7174000,"['21', '14', '13', '24', '43', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.963470319634703, 0.8997707870846643, -3.654545454545455, -3.208695652173913]"
109,12,12,[],38,2,7180000,7579000,"['12', '14', '13', '24', '43', '23']","[81, 28, 0, 0]","[0, 24, 19, 66]","[24, 41, 16, 25, 0, 3]","[5.967078189300413, 1.0365692271129627, -3.68936170212766, -3.3142857142857145]"
1,42,42,[],38,4,7587000,7587000,"['12', '14', '13', '42', '43', '23']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.967078189300413, 1.011645214954908, -3.6893617021276595, -3.2893617021276595]"
49,24,24,[],38,2,7595000,8008000,"['12', '14', '13', '24', '43', '23']","[33, 16, 0, 0]","[0, 7, 12, 30]","[7, 23, 3, 7, 0, 9]","[5.968, 1.1169420849420848, -3.7714285714285722, -3.3135135135135143]"
1,34,34,[],38,1,8010000,8010000,"['12', '14', '13', '24', '34', '23']","[0, 0, 1, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 1, 0]","[5.968, 1.1169420849420848, -3.666666666666667, -3.4182754182754187]"
1,21,21,[],38,7,8015000,8015000,"['21', '14', '13', '24', '34', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.952191235059761, 1.132750849882324, -3.666666666666667, -3.4182754182754187]"
26,12,12,[],38,1,8016000,8132000,"['12', '14', '13', '24', '34', '23']","[24, 2, 0, 0]","[0, 6, 2, 18]","[6, 17, 1, 1, 0, 1]","[5.953307392996108, 1.1424184989148767, -3.674185463659148, -3.421540428251838]"
1,21,21,[],38,7,8136000,8136000,"['21', '14', '13', '24', '34', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.937984496124031, 1.1577413957869547, -3.6741854636591476, -3.4215404282518374]"
36,12,12,[],38,1,8137000,8804000,"['12', '14', '13', '24', '34', '23']","[25, 10, 1, 0]","[0, 6, 13, 17]","[6, 12, 7, 4, 1, 6]","[5.9393939393939394, 1.2090654443595614, -3.619047619047619, -3.5294117647058822]"
27,32,32,[],38,3,8813000,8994000,"['12', '14', '13', '24', '34', '32']","[23, 2, 2, 0]","[0, 10, 9, 8]","[8, 6, 9, 2, 0, 2]","[5.9411764705882355, 1.1019997080718142, -3.5076923076923077, -3.535483870967742]"
1,23,23,[],38,1,8996000,8996000,"['12', '14', '13', '24', '34', '23']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[5.9411764705882355, 1.1094589155310217, -3.515151515151515, -3.5354838709677416]"
3,32,32,[],38,3,9001000,9007000,"['12', '14', '13', '24', '34', '32']","[2, 0, 1, 0]","[0, 2, 0, 1]","[1, 1, 0, 0, 0, 1]","[5.941391941391942, 1.0567784967399794, -3.462686567164179, -3.5354838709677416]"
8,23,23,[],38,1,9008000,9046000,"['12', '14', '13', '24', '34', '23']","[4, 3, 1, 0]","[0, 2, 3, 3]","[2, 2, 0, 0, 1, 3]","[5.941818181818181, 1.079379974863846, -3.398757763975155, -3.6224403927068725]"
4,32,32,[],38,3,9060000,9082000,"['12', '14', '13', '24', '34', '32']","[3, 0, 1, 0]","[0, 3, 0, 1]","[2, 1, 0, 0, 0, 1]","[5.942238267148014, 1.0298653221295861, -3.349663196570729, -3.6224403927068725]"
5,23,23,[],38,1,9085000,9138000,"['12', '14', '13', '24', '34', '23']","[4, 1, 0, 0]","[0, 3, 1, 1]","[3, 1, 0, 0, 0, 1]","[5.942857142857143, 1.0370711725550432, -3.357487922705314, -3.6224403927068725]"
1,21,21,[],38,7,9152000,9152000,"['21', '14', '13', '24', '34', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.928825622775801, 1.0511026926363856, -3.3574879227053143, -3.6224403927068725]"
26,12,12,[],38,1,9155000,9297000,"['12', '14', '13', '24', '34', '23']","[24, 2, 0, 0]","[0, 13, 5, 8]","[13, 7, 4, 1, 0, 1]","[5.931972789115646, 1.0585435438664401, -3.365098272781417, -3.6254180602006687]"
1,32,32,[],38,3,9317000,9317000,"['12', '14', '13', '24', '34', '32']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[5.931972789115647, 1.0118941547512978, -3.3184488836662744, -3.6254180602006683]"
35,23,23,[],38,1,9330000,9546000,"['12', '14', '13', '24', '34', '23']","[27, 8, 0, 0]","[0, 11, 13, 11]","[11, 8, 8, 3, 0, 5]","[5.934426229508197, 1.0557815564961024, -3.356081452944414, -3.634126333059885]"
7,42,42,"[['23', '34', '42']]",39,2,9551000,9576000,"['12', '14', '13', '42', '34', '23']","[5, 1, 0, 1]","[0, 2, 1, 4]","[1, 4, 0, 1, 0, 1]","[5.934640522875817, 1.0403594771241833, -3.3630434782608694, -3.6119565217391303]"
22,43,43,[],38,4,9580000,9814000,"['12', '14', '13', '42', '43', '23']","[19, 1, 0, 2]","[0, 9, 6, 7]","[8, 7, 4, 1, 1, 1]","[5.936305732484076, 1.0235899810348252, -3.4567901234567904, -3.503105590062112]"
2,32,32,[],38,6,9814000,9820000,"['12', '14', '13', '42', '43', '32']","[1, 0, 1, 0]","[0, 2, 0, 0]","[1, 0, 0, 0, 0, 1]","[5.936507936507937, 0.9812317998956388, -3.4146341463414633, -3.5031055900621118]"
10,23,23,[],38,4,9821000,9957000,"['12', '14', '13', '42', '43', '23']","[5, 5, 0, 0]","[0, 4, 6, 0]","[4, 0, 1, 0, 0, 5]","[5.93730407523511, 1.0140773768959672, -3.4482758620689653, -3.503105590062112]"
76,24,24,[],38,2,9963000,10639000,"['12', '14', '13', '24', '43', '23']","[49, 27, 0, 0]","[0, 16, 35, 25]","[16, 13, 20, 12, 0, 15]","[5.940298507462686, 1.126685511578456, -3.5294117647058822, -3.5375722543352595]"
7,42,42,[],38,4,10649000,10659000,"['12', '14', '13', '42', '43', '23']","[1, 2, 0, 4]","[0, 4, 2, 1]","[0, 1, 0, 4, 0, 2]","[5.940298507462686, 1.0557901496429196, -3.5384615384615383, -3.457627118644068]"
73,24,24,[],38,2,10665000,11147000,"['12', '14', '13', '24', '43', '23']","[55, 16, 0, 2]","[0, 10, 38, 25]","[10, 11, 34, 14, 2, 2]","[5.942028985507246, 1.102523024766388, -3.7010159651669086, -3.3435360451067258]"
16,34,34,[],38,1,11151000,11273000,"['12', '14', '13', '24', '34', '23']","[15, 0, 1, 0]","[0, 4, 9, 3]","[4, 2, 9, 0, 1, 0]","[5.94269340974212, 1.1018586005315139, -3.6212438853948283, -3.4233081248788046]"
21,43,43,[],38,2,11290000,11416000,"['12', '14', '13', '24', '43', '23']","[20, 0, 0, 1]","[0, 2, 12, 7]","[2, 7, 11, 0, 1, 0]","[5.943019943019943, 1.1015320672536912, -3.690026954177897, -3.3545250560957367]"
37,34,34,[],38,1,11428000,11708000,"['12', '14', '13', '24', '34', '23']","[30, 4, 3, 0]","[0, 9, 9, 19]","[9, 13, 8, 3, 3, 1]","[5.944444444444445, 1.1121120638896917, -3.4868857401266204, -3.5696707682075157]"
1,21,21,[],38,7,11709000,11709000,"['21', '14', '13', '24', '34', '23']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.933518005540166, 1.1230385027939698, -3.4868857401266204, -3.5696707682075157]"
4,12,12,[],38,1,11709000,11737000,"['12', '14', '13', '24', '34', '23']","[3, 0, 1, 0]","[0, 2, 1, 1]","[2, 0, 1, 0, 1, 0]","[5.933884297520661, 1.1226722108134752, -3.4264018691588785, -3.6301546391752577]"
7,32,32,[],38,3,11741000,11845000,"['12', '14', '13', '24', '34', '32']","[5, 1, 1, 0]","[0, 2, 2, 3]","[1, 2, 2, 1, 0, 1]","[5.934065934065933, 1.092144892144892, -3.3935185185185186, -3.6326923076923077]"
25,23,23,[],38,1,11845000,12165000,"['12', '14', '13', '24', '34', '23']","[24, 1, 0, 0]","[0, 8, 13, 4]","[8, 4, 12, 0, 0, 1]","[5.935483870967742, 1.0951442165410796, -3.397935779816514, -3.6326923076923077]"
37,43,43,[],38,2,12186000,12568000,"['12', '14', '13', '24', '43', '23']","[34, 1, 0, 2]","[0, 12, 18, 7]","[12, 6, 16, 1, 2, 0]","[5.9375, 1.0956398614491671, -3.522935779816514, -3.510204081632653]"
3,34,34,[],38,1,12569000,12577000,"['12', '14', '13', '24', '34', '23']","[2, 0, 1, 0]","[0, 0, 1, 2]","[0, 1, 1, 0, 1, 0]","[5.9375, 1.0956398614491667, -3.465792922673657, -3.5673469387755103]"
2,43,43,[],38,2,12599000,12601000,"['12', '14', '13', '24', '43', '23']","[1, 0, 0, 1]","[0, 0, 2, 0]","[0, 0, 1, 0, 1, 0]","[5.9375, 1.0956398614491671, -3.522935779816514, -3.510204081632653]"
14,34,34,[],38,1,12601000,12650000,"['12', '14', '13', '24', '34', '23']","[13, 0, 1, 0]","[0, 3, 4, 7]","[3, 6, 4, 0, 1, 0]","[5.937984496124031, 1.0951553653251358, -3.4688817257624596, -3.564258135686707]"
19,43,43,[],38,2,12656000,12776000,"['12', '14', '13', '24', '43', '23']","[16, 1, 0, 2]","[0, 8, 9, 2]","[8, 1, 7, 1, 2, 0]","[5.939240506329114, 1.0963856288173492, -3.574217831098565, -3.4614083040478985]"
7,32,32,"[['24', '32', '43']]",39,1,12790000,12842000,"['12', '14', '13', '24', '43', '32']","[3, 3, 1, 0]","[0, 3, 0, 4]","[2, 1, 0, 3, 0, 1]","[5.939546599496222, 1.0713624914128697, -3.542191142191142, -3.4687179487179485]"
25,23,23,[],38,2,12845000,12984000,"['12', '14', '13', '24', '43', '23']","[18, 6, 0, 1]","[0, 8, 10, 7]","[8, 3, 7, 4, 1, 2]","[5.94074074074074, 1.0886710239651416, -3.5999999999999996, -3.429411764705882]"
1,31,31,"[['12', '23', '31'], ['14', '31', '43']]",41,19,12986000,12986000,"['12', '14', '31', '24', '43', '23']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.933077905491699, 1.0886710239651416, -3.5923371647509583, -3.429411764705882]"
1,42,42,"[['12', '23', '31'], ['14', '31', '43']]",41,24,12987000,12987000,"['12', '14', '31', '42', '43', '23']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.933077905491699, 1.071454381210479, -3.5923371647509574, -3.412195121951219]"
15,13,13,[],38,4,12990000,13078000,"['12', '14', '13', '42', '43', '23']","[15, 0, 0, 0]","[0, 2, 10, 3]","[2, 3, 10, 0, 0, 0]","[5.93351314403946, 1.0711631809192785, -3.5924812030075186, -3.4121951219512194]"
9,32,32,[],38,6,13082000,13123000,"['12', '14', '13', '42', '43', '32']","[8, 0, 1, 0]","[0, 2, 5, 2]","[1, 2, 5, 0, 0, 1]","[5.933727681016541, 1.04004520003555, -3.5615777591008717, -3.4121951219512194]"
10,24,24,"[['24', '32', '43']]",39,1,13128000,13164000,"['12', '14', '13', '24', '43', '32']","[8, 2, 0, 0]","[0, 1, 4, 5]","[1, 3, 4, 2, 0, 0]","[5.933926578056574, 1.0446144678344198, -3.5616328333306075, -3.416908212560387]"
54,23,23,[],38,2,13168000,13414000,"['12', '14', '13', '24', '43', '23']","[40, 13, 0, 1]","[0, 12, 24, 18]","[12, 10, 18, 8, 1, 5]","[5.935837239046652, 1.0834162705497825, -3.630711252080836, -3.3885422575155983]"
2,34,34,[],38,1,13420000,13425000,"['12', '14', '13', '24', '34', '23']","[0, 1, 1, 0]","[0, 0, 1, 1]","[0, 0, 0, 0, 1, 1]","[5.935837239046652, 1.0876891661487005, -3.5838807795032146, -3.439645625692137]"
63,43,43,[],38,2,13429000,13750000,"['12', '14', '13', '24', '43', '23']","[46, 12, 0, 5]","[0, 22, 20, 21]","[22, 15, 9, 6, 5, 6]","[5.938781674244112, 1.1216873844519577, -3.8108300869044056, -3.2496389717916623]"
5,32,32,"[['24', '32', '43']]",39,1,13751000,13779000,"['12', '14', '13', '24', '43', '32']","[4, 0, 1, 0]","[0, 1, 1, 3]","[0, 3, 1, 0, 0, 1]","[5.9387940507880845, 1.09375087651545, -3.782905955511871, -3.2496389717916623]"
75,23,23,[],38,2,13783000,14057000,"['12', '14', '13', '24', '43', '23']","[61, 12, 0, 2]","[0, 14, 34, 27]","[14, 22, 25, 5, 2, 7]","[5.940749581887438, 1.1288355277535642, -3.8794099245227067, -3.190175185118295]"
8,32,32,"[['24', '32', '43']]",39,1,14058000,14106000,"['12', '14', '13', '24', '43', '32']","[7, 0, 1, 0]","[0, 6, 1, 1]","[5, 1, 1, 0, 0, 1]","[5.941329258976317, 1.1020074892746932, -3.8531615631327156, -3.1901751851182953]"
12,23,23,[],38,2,14113000,14205000,"['12', '14', '13', '24', '43', '23']","[8, 4, 0, 0]","[0, 4, 5, 3]","[4, 1, 3, 2, 0, 2]","[5.941808890866551, 1.112905654694677, -3.8606579755648074, -3.1940565699964196]"
15,34,34,[],38,1,14225000,14306000,"['12', '14', '13', '24', '34', '23']","[9, 5, 1, 0]","[0, 4, 4, 7]","[4, 1, 4, 5, 1, 0]","[5.942291651940341, 1.1218792804310111, -3.8133554817275748, -3.2508154506437767]"
7,42,42,"[['23', '34', '42']]",39,2,14310000,14380000,"['12', '14', '13', '42', '34', '23']","[6, 0, 0, 1]","[0, 4, 1, 2]","[3, 2, 1, 1, 0, 0]","[5.942626543112485, 1.1062955132722574, -3.8133665008291877, -3.235555555555555]"
12,24,24,[],38,1,14401000,14636000,"['12', '14', '13', '24', '34', '23']","[7, 5, 0, 0]","[0, 2, 3, 7]","[2, 4, 1, 3, 0, 2]","[5.9428511676542355, 1.118954127200224, -3.820623860255303, -3.2411814345991563]"
3,43,43,[],38,2,14645000,14667000,"['12', '14', '13', '24', '43', '23']","[1, 1, 0, 1]","[0, 0, 2, 1]","[0, 0, 1, 1, 1, 0]","[5.942862113962593, 1.1207979026851014, -3.8535759830342484, -3.2100840336134455]"
1,42,42,[],38,4,14669000,14669000,"['12', '14', '13', '42', '43', '23']","[0, 0, 0, 1]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.942862113962593, 1.1058898474127834, -3.8535759830342484, -3.195175978341127]"
5,24,24,[],38,2,14680000,14789000,"['12', '14', '13', '24', '43', '23']","[3, 2, 0, 0]","[0, 1, 2, 2]","[1, 1, 1, 1, 0, 1]","[5.942979171866766, 1.1112115349737017, -3.8571318833110566, -3.1970588235294115]"
13,32,32,"[['24', '32', '43']]",39,1,14791000,15041000,"['12', '14', '13', '24', '43', '32']","[12, 0, 1, 0]","[0, 7, 4, 2]","[6, 2, 4, 0, 0, 1]","[5.943650091830488, 1.0855068168346178, -3.832098085135694, -3.197058823529412]"
7,34,34,[],38,3,15080000,15149000,"['12', '14', '13', '24', '34', '32']","[6, 0, 1, 0]","[0, 3, 1, 3]","[3, 2, 1, 0, 1, 0]","[5.9439688190730084, 1.0851988217967596, -3.7868599485620758, -3.2423076923076923]"
8,42,42,[],38,5,15156000,15194000,"['12', '14', '13', '42', '34', '32']","[5, 0, 2, 1]","[0, 4, 3, 1]","[1, 1, 3, 1, 0, 2]","[5.94410262597016, 1.0212721439028103, -3.7377973680217105, -3.227577401851261]"
