Time,Attacker,Victim,Attack Type,4,2,3,1
1104000,2,4,M,-1.0,1.0,0.0,0.0
1114000,2,3,M,-1.0,2.0,-1.0,0.0
1116000,2,4,F,-1.0,2.0,-1.0,0.0
1125000,2,4,S,-1.0,2.0,-1.0,0.0
1127000,2,4,F,-1.0,2.0,-1.0,0.0
1129000,2,1,F,-1.0,3.0,-1.0,-1.0
1138000,2,4,S,-1.0,3.0,-1.0,-1.0
1147000,2,4,S,-1.0,3.0,-1.0,-1.0
1176000,2,3,M,-1.0,3.0,-1.0,-1.0
1179000,2,3,M,-1.0,3.0,-1.0,-1.0
1241000,2,1,F,-1.0,3.0,-1.0,-1.0
1242000,2,1,F,-1.0,3.0,-1.0,-1.0
1246000,2,1,F,-1.0,3.0,-1.0,-1.0
1251000,2,1,F,-1.0,3.0,-1.0,-1.0
1297000,4,1,F,0.0,4.0,-1.0,-3.0
1321000,1,2,F,8.326672684688674e-17,3.5,-1.1666666666666667,-2.3333333333333335
1356000,4,1,F,8.326672684688674e-17,3.5,-1.1666666666666667,-2.3333333333333335
1366000,4,1,M,8.326672684688674e-17,3.5,-1.1666666666666667,-2.3333333333333335
1398000,4,2,C,0.5714285714285714,3.0714285714285716,-1.3095238095238095,-2.3333333333333335
1399000,2,4,F,0.5000000000000002,3.125,-1.2916666666666665,-2.3333333333333335
1423000,2,3,S,0.5000000000000002,3.125,-1.2916666666666665,-2.3333333333333335
1465000,4,2,F,0.8888888888888888,2.8333333333333335,-1.3888888888888888,-2.3333333333333335
1468000,4,2,F,1.2,2.5999999999999996,-1.4666666666666668,-2.3333333333333335
1479000,4,2,C,1.454545454545455,2.409090909090909,-1.5303030303030303,-2.3333333333333335
1481000,2,3,F,1.454545454545455,2.409090909090909,-1.5303030303030303,-2.3333333333333335
1483000,2,3,F,1.454545454545455,2.409090909090909,-1.5303030303030303,-2.3333333333333335
1595000,2,4,M,1.3333333333333333,2.5,-1.5,-2.3333333333333335
1597000,4,2,M,1.5384615384615388,2.3461538461538467,-1.5512820512820513,-2.333333333333334
1604000,4,1,F,1.5384615384615388,2.3461538461538467,-1.5512820512820513,-2.333333333333334
1617000,4,1,S,1.5384615384615388,2.3461538461538467,-1.5512820512820513,-2.333333333333334
1639000,4,1,F,1.5384615384615388,2.3461538461538467,-1.5512820512820513,-2.333333333333334
1640000,2,4,F,1.428571428571429,2.428571428571429,-1.5238095238095237,-2.333333333333334
1653000,4,1,F,1.428571428571429,2.428571428571429,-1.5238095238095237,-2.333333333333334
1696000,2,1,L,1.428571428571429,2.5,-1.5,-2.428571428571429
1728000,2,1,F,1.4285714285714288,2.5535714285714284,-1.4821428571428572,-2.5
2018000,2,3,F,1.4285714285714288,2.5535714285714284,-1.4821428571428572,-2.5
2786000,1,2,S,1.4285714285714286,2.261904761904762,-1.5793650793650793,-2.1111111111111107
2850000,3,2,S,1.3035714285714284,2.011904761904762,-1.0793650793650793,-2.236111111111111
3755000,1,2,S,1.3035714285714288,1.778571428571429,-1.157142857142857,-1.925
4071000,3,2,F,1.2063492063492065,1.584126984126984,-0.7682539682539682,-2.022222222222222
4073000,3,1,F,1.2063492063492065,2.0619047619047626,0.531746031746032,-3.8000000000000003
4076000,3,1,F,1.2063492063492065,2.0619047619047626,0.531746031746032,-3.8000000000000003
4095000,1,3,F,1.53968253968254,2.0619047619047617,-0.8015873015873016,-2.8
4106000,1,3,S,1.7063492063492065,2.0619047619047617,-1.468253968253968,-2.3
4158000,1,2,S,1.7063492063492065,1.807359307359308,-1.4682539682539681,-2.045454545454545
4379000,1,2,S,1.7063492063492065,1.5952380952380951,-1.4682539682539681,-1.833333333333333
4523000,1,2,S,1.7063492063492065,1.4157509157509158,-1.4682539682539681,-1.6538461538461537
4713000,4,2,S,1.8777777777777773,1.2871794871794868,-1.511111111111111,-1.6538461538461537
4759000,1,2,S,1.8777777777777778,1.1333333333333335,-1.511111111111111,-1.5
4815000,1,4,S,1.3777777777777778,1.1333333333333333,-1.386111111111111,-1.125
5194000,1,4,F,0.9888888888888894,1.1333333333333337,-1.2888888888888888,-0.8333333333333328
5207000,1,2,F,0.9888888888888894,1.0,-1.2888888888888888,-0.7000000000000002
5571000,3,2,S,0.911111111111111,0.7666666666666662,-0.9777777777777779,-0.7000000000000002
5588000,3,4,F,-1.288888888888889,1.0666666666666664,1.1999999999999997,-0.9777777777777779
5605000,1,3,F,-1.288888888888888,1.0666666666666664,0.8000000000000005,-0.5777777777777775
5608000,1,3,F,-1.288888888888889,1.0666666666666664,0.5333333333333332,-0.31111111111111134
5610000,1,2,F,-1.288888888888889,0.9499999999999997,0.5333333333333332,-0.19444444444444464
5613000,1,2,F,-1.2888888888888885,0.8470588235294119,0.5333333333333337,-0.09150326797385544
5618000,1,3,F,-1.2888888888888885,0.8470588235294119,0.34285714285714297,0.09897292250233436
5626000,1,3,S,-1.2888888888888885,0.8470588235294123,0.2000000000000004,0.2418300653594776
