Time,Attacker,Victim,Attack Type,2,3,4,1
65000,3,2,T,-1.0,1.0,0.0,0.0
110000,3,4,C,-1.0,2.0,-1.0,0.0
114000,3,2,C,-1.0,2.0,-1.0,0.0
120000,3,2,C,-1.0,2.0,-1.0,0.0
313000,1,2,T,-2.0,2.0,-1.0,1.0
314000,3,2,C,-2.0,2.0,-1.0,1.0
323000,1,4,T,-2.0,2.0,-2.0,2.0
390000,3,2,C,-2.0,2.0,-2.0,2.0
396000,3,4,T,-2.0,2.0,-2.0,2.0
419000,3,2,T,-2.0,2.0,-2.0,2.0
421000,3,4,C,-2.0,2.0,-2.0,2.0
440000,3,2,T,-2.0,2.0,-2.0,2.0
481000,3,4,T,-2.0,2.0,-2.0,2.0
513000,3,2,C,-2.0,2.0,-2.0,2.0
644000,2,3,T,-1.6666666666666665,1.6666666666666665,-2.111111111111111,2.111111111111111
645000,1,4,C,-1.6666666666666665,1.6666666666666665,-2.111111111111111,2.111111111111111
663000,2,1,B,-0.16666666666666652,2.166666666666667,-2.611111111111111,0.6111111111111112
670000,2,3,B,0.09999999999999998,1.8999999999999997,-2.7,0.7000000000000001
723000,2,1,B,0.6000000000000003,2.0666666666666664,-2.8666666666666667,0.20000000000000007
724000,1,3,B,0.46666666666666634,0.3999999999999999,-3.8666666666666667,3.0000000000000004
731000,1,4,T,0.46666666666666634,0.3999999999999999,-3.8666666666666667,3.0000000000000004
732000,1,4,T,0.46666666666666634,0.3999999999999999,-3.8666666666666667,3.0000000000000004
791000,1,2,B,-0.19999999999999996,0.3999999999999999,-3.7,3.5000000000000004
798000,1,4,T,-0.19999999999999996,0.3999999999999999,-3.7,3.5000000000000004
799000,1,3,T,-0.19999999999999996,0.3999999999999999,-3.7,3.5000000000000004
802000,1,2,T,-0.5999999999999999,0.40000000000000036,-3.6,3.7999999999999994
804000,1,3,T,-0.5999999999999999,0.40000000000000036,-3.6,3.7999999999999994
823000,1,4,T,-0.5999999999999999,0.40000000000000036,-3.6,3.7999999999999994
884000,1,4,C,-0.5999999999999999,0.40000000000000036,-3.6,3.7999999999999994
918000,1,4,T,-0.5999999999999999,0.40000000000000036,-3.6,3.7999999999999994
919000,1,4,T,-0.5999999999999999,0.40000000000000036,-3.6,3.7999999999999994
