Time,Attacker,Victim,Attack Type,2,3,4,1
2964000.0,3,2,C,-1.0,1.0,0.0,0.0
2974000.0,3,2,C,-1.0,1.0,0.0,0.0
3115000.0,3,2,C,-1.0,1.0,0.0,0.0
3641000.0,3,2,C,-1.0,1.0,0.0,0.0
3645000.0,3,4,C,-1.0,2.0,-1.0,0.0
4184000.0,3,2,L,-1.0,2.0,-1.0,0.0
4679000.0,1,2,S,-2.0,2.0,-1.0,1.0
4686000.0,2,1,L,-1.0,2.5,-1.0,-0.5
4690000.0,2,1,C,-0.6666666666666666,2.6666666666666665,-1.0,-0.9999999999999999
5398000.0,1,3,S,-1.0000000000000002,0.9999999999999999,-2.0,2.0
5403000.0,3,1,C,-1.0,2.5,-1.5,0.0
5486000.0,1,2,C,-1.5,2.5,-1.5,0.5
5489000.0,1,2,C,-1.8,2.5,-1.5,0.7999999999999998
5493000.0,1,2,F,-1.9999999999999998,2.5,-1.5,1.0
5498000.0,2,1,F,-1.7142857142857144,2.5,-1.5,0.7142857142857143
5601000.0,1,2,C,-1.875,2.5,-1.5,0.875
8445000.0,1,4,F,-1.5,3.0,-3.375,1.875
8448000.0,1,4,F,-1.5,3.0,-3.375,1.875
8459000.0,4,1,C,-1.8333333333333333,2.9999999999999996,-2.0416666666666665,0.875
8791000.0,1,2,M,-2.0,3.0,-2.0,1.0000000000000002
8794000.0,1,2,M,-2.1333333333333333,3.0,-1.9666666666666666,1.1
8800000.0,1,2,S,-2.242424242424242,3.0,-1.9393939393939392,1.181818181818182
8807000.0,4,2,L,-4.909090909090909,4.0,-0.6666666666666667,1.5757575757575761
8909000.0,1,3,C,-4.909090909090909,3.333333333333334,-0.6666666666666665,2.242424242424242
8912000.0,1,3,S,-4.909090909090909,3.0000000000000004,-0.6666666666666665,2.5757575757575766
8917000.0,1,3,F,-4.909090909090909,2.8000000000000003,-0.6666666666666663,2.775757575757577
8921000.0,3,1,L,-4.909090909090909,3.333333333333334,-0.6666666666666665,2.242424242424242
8957000.0,1,3,C,-4.909090909090909,3.1428571428571423,-0.6666666666666665,2.4329004329004325
8967000.0,1,3,F,-4.909090909090909,3.0000000000000004,-0.6666666666666665,2.5757575757575766
9067000.0,1,2,C,-5.0,3.0,-0.6666666666666665,2.666666666666667
9073000.0,1,2,S,-5.076923076923077,3.0,-0.6666666666666665,2.743589743589743
9109000.0,1,3,M,-5.076923076923077,2.888888888888889,-0.6666666666666665,2.8547008547008557
9333000.0,1,3,F,-5.076923076923077,2.8000000000000003,-0.6666666666666667,2.9435897435897433
9335000.0,1,3,M,-5.076923076923077,2.7272727272727266,-0.666666666666667,3.0163170163170174
9411000.0,1,3,M,-5.076923076923077,2.666666666666667,-0.666666666666667,3.0769230769230766
9418000.0,1,3,S,-5.076923076923077,2.615384615384615,-0.6666666666666667,3.1282051282051277
9498000.0,1,4,F,-5.076923076923077,2.6153846153846154,-1.0,3.461538461538461
9556000.0,1,4,F,-5.076923076923077,2.6153846153846154,-1.2,3.661538461538462
9800000.0,1,3,S,-5.076923076923077,2.571428571428571,-1.2,3.705494505494505
9910000.0,1,4,S,-5.076923076923077,2.5714285714285716,-1.3333333333333335,3.8388278388278385
10021000.0,1,2,C,-5.142857142857142,2.571428571428571,-1.3333333333333333,3.9047619047619047
10023000.0,1,2,F,-5.2,2.571428571428571,-1.3333333333333333,3.961904761904762
