count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
2,12,12,[],38,1,18648000,18662000,"['13', '12', '14', '34', '24', '23']","[2, 0, 0, 0]","[0, 2, 0, 0]","[0, 2, 0, 0, 0, 0]","[5.402985074626867, 2.5970149253731343, -2.2666666666666666, -5.733333333333334]"
56,32,32,[],38,3,18968000,23322000,"['13', '12', '14', '34', '24', '32']","[53, 2, 1, 0]","[0, 17, 19, 20]","[19, 16, 18, 0, 2, 1]","[5.518072289156627, 1.4819277108433737, -1.2666666666666664, -5.7333333333333325]"
1,31,31,[],38,9,24837000,24837000,"['31', '12', '14', '34', '24', '32']","[0, 0, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.4453450164293535, 1.4819277108433735, -1.1939393939393936, -5.733333333333334]"
78,13,13,[],38,3,24839000,29801000,"['13', '12', '14', '34', '24', '32']","[61, 16, 1, 0]","[0, 15, 9, 54]","[9, 15, 37, 1, 16, 0]","[5.529336734693878, 1.4081632653061225, -1.1875000000000002, -5.75]"
1,31,31,[],38,9,29810000,29810000,"['31', '12', '14', '34', '24', '32']","[0, 0, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.4687598116169545, 1.408163265306122, -1.1269230769230774, -5.75]"
15,13,13,[],38,3,29811000,31031000,"['13', '12', '14', '34', '24', '32']","[1, 8, 6, 0]","[0, 0, 1, 14]","[1, 0, 0, 6, 8, 0]","[5.470624613481756, 1.408163265306122, -1.0606060606060606, -5.818181818181818]"
55,23,23,[],38,1,31036000,33620000,"['13', '12', '14', '34', '24', '23']","[32, 8, 15, 0]","[0, 11, 8, 36]","[7, 11, 14, 15, 7, 1]","[5.52343848183989, 1.56697247706422, -1.1985190670122177, -5.891891891891892]"
1,31,31,"[['12', '23', '31']]",40,2,33657000,33657000,"['31', '12', '14', '34', '24', '23']","[0, 0, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.470865360773619, 1.5669724770642204, -1.145945945945946, -5.891891891891891]"
8,13,13,[],38,1,33663000,33809000,"['13', '12', '14', '34', '24', '23']","[8, 0, 0, 0]","[0, 0, 4, 4]","[4, 0, 4, 0, 0, 0]","[5.479181369089627, 1.5669724770642204, -1.154261954261954, -5.891891891891891]"
1,31,31,"[['12', '23', '31']]",40,2,33962000,33962000,"['31', '12', '14', '34', '24', '23']","[0, 0, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.430495877366159, 1.56697247706422, -1.105576462538488, -5.891891891891891]"
3,13,13,[],38,1,33965000,33978000,"['13', '12', '14', '34', '24', '23']","[3, 0, 0, 0]","[0, 2, 1, 0]","[1, 2, 0, 0, 0, 0]","[5.4396396396396405, 1.5603603603603606, -1.108108108108108, -5.891891891891891]"
3,31,31,"[['12', '23', '31']]",40,2,34131000,34171000,"['31', '12', '14', '34', '24', '23']","[0, 0, 3, 0]","[3, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[5.302290242049278, 1.5603603603603606, -0.9707587105177466, -5.891891891891892]"
1,13,13,[],38,1,34172000,34172000,"['13', '12', '14', '34', '24', '23']","[1, 0, 0, 0]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[5.306306306306308, 1.5603603603603604, -0.9747747747747748, -5.891891891891891]"
2,31,31,"[['12', '23', '31']]",40,2,34181000,34509000,"['31', '12', '14', '34', '24', '23']","[0, 0, 2, 0]","[2, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[5.221034988476849, 1.56036036036036, -0.8895034569453173, -5.891891891891892]"
14,13,13,[],38,1,34513000,35728000,"['13', '12', '14', '34', '24', '23']","[1, 13, 0, 0]","[0, 0, 1, 13]","[1, 0, 0, 0, 13, 0]","[5.225846536191364, 1.5603603603603604, -0.8943150046598323, -5.891891891891892]"
18,31,31,"[['12', '23', '31']]",40,2,35768000,37142000,"['31', '12', '14', '34', '24', '23']","[5, 11, 2, 0]","[2, 3, 0, 13]","[2, 3, 2, 0, 11, 0]","[5.154740784545634, 1.5508771929824565, -0.8137260856361981, -5.891891891891892]"
2,13,13,[],38,1,37143000,37144000,"['13', '12', '14', '34', '24', '23']","[2, 0, 0, 0]","[0, 1, 1, 0]","[1, 1, 0, 0, 0, 0]","[5.16328502415459, 1.5478260869565224, -0.8192192192192194, -5.891891891891891]"
6,32,32,[],38,3,37179000,37354000,"['13', '12', '14', '34', '24', '32']","[3, 0, 3, 0]","[0, 2, 0, 4]","[0, 0, 3, 1, 0, 2]","[5.163285024154589, 0.6335403726708073, 0.09791144527986617, -5.894736842105264]"
1,31,31,[],38,9,37357000,37357000,"['31', '12', '14', '34', '24', '32']","[0, 0, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.12470138557095, 0.6335403726708072, 0.13649508386350462, -5.894736842105264]"
33,13,13,[],38,3,37358000,40593000,"['13', '12', '14', '34', '24', '32']","[16, 17, 0, 0]","[0, 11, 1, 21]","[1, 11, 4, 0, 17, 0]","[5.160800552104899, 0.6031746031746034, 0.13076168682575973, -5.894736842105264]"
1,21,21,"[['13', '21', '32']]",40,5,40598000,40598000,"['13', '21', '14', '34', '24', '32']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[5.131804176651832, 0.6321709786276717, 0.13076168682576017, -5.894736842105264]"
29,12,12,[],38,3,40600000,42850000,"['13', '12', '14', '34', '24', '32']","[19, 9, 1, 0]","[0, 15, 4, 10]","[4, 14, 1, 0, 9, 1]","[5.187943262411348, 0.3120567375886527, 0.3947368421052634, -5.894736842105264]"
1,31,31,[],38,9,42857000,42857000,"['31', '12', '14', '34', '24', '32']","[0, 0, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.1518607881845435, 0.3120567375886525, 0.43081931633206716, -5.894736842105264]"
8,13,13,[],38,3,42858000,44056000,"['13', '12', '14', '34', '24', '32']","[6, 2, 0, 0]","[0, 4, 2, 2]","[2, 4, 0, 0, 2, 0]","[5.171299198885406, 0.3034482758620688, 0.419989367357788, -5.894736842105264]"
9,23,23,[],38,1,44063000,47401000,"['13', '12', '14', '34', '24', '23']","[5, 2, 2, 0]","[0, 3, 3, 3]","[2, 3, 0, 2, 1, 1]","[5.187851217554187, 0.5195195195195197, 0.19262926292629268, -5.9]"
35,43,43,[],38,2,47416000,112154000,"['13', '12', '14', '43', '24', '23']","[28, 5, 0, 2]","[0, 8, 16, 11]","[11, 8, 9, 2, 2, 3]","[5.253663003663004, 0.9487179487179487, -0.48809523809523814, -5.714285714285715]"
16,34,34,[],38,1,113531000,120808000,"['13', '12', '14', '34', '24', '23']","[11, 2, 3, 0]","[0, 5, 4, 7]","[3, 5, 3, 3, 1, 1]","[5.274534161490683, 1.0425226946966077, -0.5837235228539575, -5.733333333333334]"
1,43,43,[],38,2,121502000,121502000,"['13', '12', '14', '43', '24', '23']","[0, 0, 0, 1]","[0, 0, 1, 0]","[0, 0, 0, 1, 0, 0]","[5.274534161490684, 1.0425226946966077, -0.6648829431438124, -5.6521739130434785]"
2,42,42,[],38,4,122062000,122767000,"['13', '12', '14', '43', '42', '23']","[1, 0, 0, 1]","[0, 1, 0, 1]","[0, 0, 1, 0, 1, 0]","[5.274534161490684, 1.005825446990186, -0.6648829431438128, -5.615476665337056]"
11,24,24,[],38,2,122805000,127414000,"['13', '12', '14', '43', '24', '23']","[9, 2, 0, 0]","[0, 5, 1, 5]","[1, 5, 3, 0, 2, 0]","[5.286663896967179, 0.9982549741585888, -0.6687809941183251, -5.616137877007441]"
17,34,34,[],38,1,127554000,135759000,"['13', '12', '14', '34', '24', '23']","[12, 2, 3, 0]","[0, 7, 3, 7]","[3, 7, 2, 3, 2, 0]","[5.308689949968426, 0.9881677992578808, -0.6587865915597011, -5.638071157666607]"
