count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
1,23,23,[],28,3,6991000,6991000,"['24', '23', '14', '12', '13']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0]","[3.5000000000000004, 2.3000000000000003, -2.7333333333333334, -3.0666666666666664]"
1,32,32,[],29,5,6998000,6998000,"['24', '32', '14', '12', '13']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 1, 0, 0, 0]","[3.5, 2.125, -2.5, -3.125]"
12,23,23,[],28,3,7012000,7447000,"['24', '23', '14', '12', '13']","[5, 7, 0, 0]","[0, 4, 6, 2]","[2, 5, 0, 4, 1]","[3.8000000000000007, 1.9142857142857146, -2.6190476190476186, -3.095238095238095]"
3,34,null,[],38,1,7655000,7667000,"['24', '23', '14', '12', '13', '34']","[0, 1, 2, 0]","[0, 0, 0, 3]","[1, 0, 0, 0, 0, 2]","[4.800000000000001, 2.8190476190476192, -1.6190476190476188, -6.0]"
4,32,32,[],38,3,7668000,7691000,"['24', '32', '14', '12', '13', '34']","[0, 0, 4, 0]","[0, 3, 0, 1]","[0, 3, 0, 0, 0, 1]","[4.800000000000001, 2.3666666666666667, -1.1666666666666663, -6.0]"
3,23,23,[],38,1,7700000,7951000,"['24', '23', '14', '12', '13', '34']","[0, 1, 2, 0]","[0, 0, 1, 2]","[0, 1, 0, 0, 0, 2]","[4.800000000000001, 2.4000000000000004, -1.2, -6.0]"
2,32,32,[],38,3,7952000,7970000,"['24', '32', '14', '12', '13', '34']","[0, 1, 1, 0]","[0, 1, 0, 1]","[1, 1, 0, 0, 0, 0]","[4.800000000000001, 2.2769230769230764, -1.076923076923077, -6.0]"
2,23,23,[],38,1,7975000,7983000,"['24', '23', '14', '12', '13', '34']","[0, 2, 0, 0]","[0, 0, 1, 1]","[1, 1, 0, 0, 0, 0]","[4.800000000000001, 2.3111111111111113, -1.111111111111111, -6.0]"
5,21,21,[],38,7,8491000,8567000,"['24', '23', '14', '21', '13', '34']","[1, 4, 0, 0]","[4, 0, 0, 1]","[0, 0, 1, 4, 0, 0]","[4.333333333333334, 2.7777777777777786, -1.111111111111111, -6.0]"
6,12,12,[],38,1,8579000,8755000,"['24', '23', '14', '12', '13', '34']","[2, 4, 0, 0]","[0, 2, 0, 4]","[4, 0, 0, 2, 0, 0]","[4.461538461538461, 2.64957264957265, -1.111111111111111, -6.0]"
4,21,21,[],38,7,9007000,9565000,"['24', '23', '14', '21', '13', '34']","[1, 3, 0, 0]","[3, 0, 0, 1]","[0, 0, 1, 3, 0, 0]","[4.206896551724139, 2.9042145593869737, -1.111111111111111, -6.0]"
1,12,12,[],38,1,9574000,9574000,"['24', '23', '14', '12', '13', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[4.266666666666666, 2.844444444444445, -1.111111111111111, -6.0]"
5,21,21,[],38,7,9750000,10483000,"['24', '23', '14', '21', '13', '34']","[0, 2, 3, 0]","[2, 0, 0, 3]","[0, 0, 0, 2, 0, 3]","[4.125, 2.9861111111111116, -1.1111111111111112, -6.0]"
1,31,31,[],38,13,10487000,10487000,"['24', '23', '14', '21', '31', '34']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[2.791666666666667, 2.9861111111111107, 0.2222222222222221, -6.0]"
4,32,32,[],38,15,10492000,10504000,"['24', '32', '14', '21', '31', '34']","[0, 0, 4, 0]","[0, 4, 0, 0]","[0, 4, 0, 0, 0, 0]","[2.791666666666666, 2.5846774193548385, 0.6236559139784947, -6.0]"
5,23,23,[],38,13,10573000,10726000,"['24', '23', '14', '21', '31', '34']","[0, 1, 4, 0]","[0, 0, 1, 4]","[0, 1, 0, 0, 0, 4]","[2.7916666666666674, 2.6249999999999996, 0.5833333333333337, -6.0]"
28,12,12,"[['12', '23', '31']]",40,2,10798000,12510000,"['24', '23', '14', '12', '31', '34']","[1, 0, 27, 0]","[1, 1, 0, 26]","[0, 0, 0, 1, 1, 26]","[2.181818181818182, 2.5681818181818183, 1.2500000000000002, -6.0]"
46,32,32,[],38,9,12513000,14453000,"['24', '32', '14', '12', '31', '34']","[5, 0, 41, 0]","[2, 4, 0, 40]","[0, 4, 5, 0, 2, 35]","[1.5151515151515151, 2.2626262626262634, 2.222222222222222, -6.0]"
1,21,21,[],38,15,14559000,14559000,"['24', '32', '14', '21', '31', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1.4509803921568631, 2.3267973856209156, 2.2222222222222214, -6.0]"
7,13,13,"[['13', '21', '32']]",40,5,14709000,14833000,"['24', '32', '14', '21', '13', '34']","[3, 0, 4, 0]","[0, 0, 2, 5]","[0, 0, 1, 0, 2, 4]","[2.117647058823529, 2.3267973856209143, 1.5555555555555554, -6.0]"
1,31,31,[],38,15,14861000,14861000,"['24', '32', '14', '21', '31', '34']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[1.8954248366013076, 2.3267973856209148, 1.7777777777777777, -6.0]"
8,13,13,"[['13', '21', '32']]",40,5,14864000,17577000,"['24', '32', '14', '21', '13', '34']","[5, 3, 0, 0]","[3, 0, 1, 4]","[0, 0, 4, 3, 1, 0]","[1.9459459459459456, 2.4984984984984986, 1.5555555555555554, -6.0]"
1,12,12,[],38,3,17605000,17605000,"['24', '32', '14', '12', '13', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.0, 2.444444444444444, 1.5555555555555556, -6.0]"
7,23,23,[],38,1,17904000,19557000,"['24', '23', '14', '12', '13', '34']","[0, 1, 6, 0]","[0, 0, 1, 6]","[0, 1, 0, 0, 0, 6]","[2.0, 2.486486486486486, 1.5135135135135136, -6.0]"
59,32,32,[],38,3,19563000,22741000,"['24', '32', '14', '12', '13', '34']","[19, 6, 34, 0]","[0, 5, 3, 51]","[6, 5, 16, 0, 3, 29]","[2.4615384615384617, 2.1904761904761902, 1.347985347985348, -6.0]"
9,23,23,[],38,1,22756000,23088000,"['24', '23', '14', '12', '13', '34']","[0, 9, 0, 0]","[0, 0, 1, 8]","[8, 1, 0, 0, 0, 0]","[2.4615384615384617, 2.232558139534884, 1.3059033989266544, -6.0]"
8,21,21,[],38,7,23280000,23349000,"['24', '23', '14', '21', '13', '34']","[0, 8, 0, 0]","[8, 0, 0, 0]","[0, 0, 0, 8, 0, 0]","[2.1137123745819397, 2.5803842264914056, 1.3059033989266549, -6.0]"
9,12,12,[],38,1,23518000,25295000,"['24', '23', '14', '12', '13', '34']","[5, 0, 4, 0]","[0, 3, 1, 5]","[0, 0, 1, 3, 1, 4]","[2.367346938775511, 2.436639772187945, 1.1960132890365447, -6.0]"
31,32,32,[],38,3,25298000,28563000,"['24', '32', '14', '12', '13', '34']","[0, 1, 30, 0]","[0, 3, 0, 28]","[1, 3, 0, 0, 0, 27]","[2.36734693877551, 2.291038154392191, 1.341614906832298, -6.0]"
12,31,31,[],38,9,28564000,30667000,"['24', '32', '14', '12', '31', '34']","[3, 0, 9, 0]","[2, 1, 0, 9]","[0, 0, 2, 1, 2, 7]","[2.09, 2.2469565217391296, 1.6630434782608696, -6.0]"
7,13,13,[],38,3,30847000,31055000,"['24', '32', '14', '12', '13', '34']","[1, 0, 6, 0]","[0, 0, 1, 6]","[0, 0, 0, 0, 1, 6]","[2.192941176470589, 2.2469565217391296, 1.5601023017902815, -6.0]"
3,31,31,[],38,9,31059000,31419000,"['24', '32', '14', '12', '31', '34']","[1, 0, 2, 0]","[1, 0, 0, 2]","[0, 0, 1, 0, 1, 1]","[2.0622222222222213, 2.24695652173913, 1.6908212560386473, -6.0]"
11,13,13,[],38,3,31586000,32698000,"['24', '32', '14', '12', '13', '34']","[6, 1, 4, 0]","[0, 1, 4, 6]","[1, 0, 1, 1, 4, 4]","[2.427807486631017, 2.20460358056266, 1.3675889328063242, -6.0]"
1,21,21,"[['13', '21', '32']]",40,5,32949000,32949000,"['24', '32', '14', '21', '13', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.3916083916083912, 2.240802675585284, 1.3675889328063242, -6.0]"
1,12,12,[],38,3,32955000,32955000,"['24', '32', '14', '12', '13', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.4322469982847337, 2.2001640689089426, 1.3675889328063244, -6.0]"
1,21,21,"[['13', '21', '32']]",40,5,33095000,33095000,"['24', '32', '14', '21', '13', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.397306397306398, 2.235104669887278, 1.3675889328063242, -6.0]"
3,12,12,[],38,3,33114000,33264000,"['24', '32', '14', '12', '13', '34']","[3, 0, 0, 0]","[0, 3, 0, 0]","[0, 0, 0, 3, 0, 0]","[2.5103668261563, 2.1220442410373757, 1.3675889328063244, -6.0]"
6,21,21,"[['13', '21', '32']]",40,5,33446000,33963000,"['24', '32', '14', '21', '13', '34']","[1, 1, 4, 0]","[1, 0, 0, 5]","[0, 0, 1, 1, 0, 4]","[2.476489028213166, 2.15592203898051, 1.3675889328063242, -6.0]"
48,31,31,[],38,15,33968000,42066000,"['24', '32', '14', '21', '31', '34']","[0, 2, 46, 0]","[4, 1, 0, 43]","[0, 1, 0, 2, 2, 43]","[2.1999999999999997, 2.175886524822694, 1.6241134751773045, -6.0]"
1,43,43,"[['14', '31', '43'], ['24', '32', '43']]",41,14,45489000,45489000,"['24', '32', '14', '21', '31', '43']","[0, 0, 0, 1]","[0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[2.2, 2.175886524822694, 1.604974719196443, -5.980861244019138]"
2,34,34,[],38,15,45523000,46065000,"['24', '32', '14', '21', '31', '34']","[1, 0, 1, 0]","[0, 0, 0, 2]","[0, 0, 1, 0, 0, 1]","[2.1999999999999993, 2.175886524822695, 1.6050658561296856, -5.980952380952381]"
1,13,13,"[['13', '21', '32']]",40,5,46152000,46152000,"['24', '32', '14', '21', '13', '34']","[1, 0, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[2.2666666666666657, 2.1758865248226944, 1.5383991894630193, -5.980952380952381]"
5,31,31,[],38,15,46776000,54068000,"['24', '32', '14', '21', '31', '34']","[1, 3, 1, 0]","[4, 0, 0, 1]","[0, 0, 1, 3, 1, 0]","[2.085470085470085, 2.2647754137115843, 1.6307068817707118, -5.980952380952381]"
1,12,12,[],38,9,54329000,54329000,"['24', '32', '14', '12', '31', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.1201923076923075, 2.230053191489361, 1.630706881770711, -5.980952380952381]"
1,21,21,[],38,15,80318000,80318000,"['24', '32', '14', '21', '31', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.0923076923076924, 2.257937806873977, 1.6307068817707115, -5.980952380952381]"
6,12,12,[],38,9,82708000,83650000,"['24', '32', '14', '12', '31', '34']","[6, 0, 0, 0]","[0, 6, 0, 0]","[0, 0, 0, 6, 0, 0]","[2.2795232936078005, 2.070722205573869, 1.6307068817707118, -5.980952380952381]"
1,21,21,[],38,15,83966000,83966000,"['24', '32', '14', '21', '31', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[2.252136752136752, 2.098108747044918, 1.6307068817707118, -5.980952380952381]"
19,12,12,[],38,9,86984000,105791000,"['24', '32', '14', '12', '31', '34']","[8, 0, 11, 0]","[0, 8, 0, 11]","[0, 0, 0, 8, 0, 11]","[2.4576923076923083, 1.8925531914893619, 1.6316549533070184, -5.981900452488688]"
4,23,23,"[['12', '23', '31']]",40,2,106604000,107028000,"['24', '23', '14', '12', '31', '34']","[0, 3, 1, 0]","[0, 0, 3, 1]","[0, 3, 0, 0, 0, 1]","[2.457692307692308, 2.01, 1.514289674289674, -5.981981981981981]"
2,21,21,[],38,13,107629000,107705000,"['24', '23', '14', '21', '31', '34']","[0, 2, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 2, 0, 0]","[2.4052532833020637, 2.0624390243902444, 1.5142896742896745, -5.981981981981981]"
5,12,12,"[['12', '23', '31']]",40,2,107749000,117519000,"['24', '23', '14', '12', '31', '34']","[1, 0, 4, 0]","[0, 1, 0, 4]","[0, 0, 0, 1, 0, 4]","[2.4281742354031515, 2.0395180722891566, 1.514608577263445, -5.982300884955753]"
3,13,13,[],38,1,119577000,121127000,"['24', '23', '14', '12', '13', '34']","[1, 0, 2, 0]","[0, 0, 1, 2]","[0, 0, 0, 0, 1, 2]","[2.490852298081213, 2.0395180722891566, 1.4520857699805063, -5.982456140350877]"
