count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
7,32,32,[],38,3,20523000,20551000,"['13', '14', '12', '24', '32', '34']","[0, 3, 4, 0]","[0, 4, 0, 3]","[0, 0, 0, 3, 4, 0]","[5.076923076923077, 0.9230769230769234, 0.0, -6.0]"
2,23,23,[],38,1,20552000,20553000,"['13', '14', '12', '24', '23', '34']","[0, 2, 0, 0]","[0, 0, 2, 0]","[0, 0, 0, 0, 2, 0]","[5.076923076923077, 1.3230769230769228, -0.40000000000000036, -6.0]"
24,32,32,[],38,3,20559000,22208000,"['13', '14', '12', '24', '32', '34']","[13, 0, 11, 0]","[0, 6, 1, 17]","[1, 8, 4, 0, 2, 9]","[5.294117647058823, 0.7058823529411764, 1.1102230246251565e-16, -6.0]"
1,23,23,[],38,1,22211000,22211000,"['13', '14', '12', '24', '23', '34']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[5.294117647058823, 0.8597285067873305, -0.1538461538461533, -6.0]"
1,21,21,[],38,7,22214000,22214000,"['13', '14', '21', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.111111111111111, 1.0427350427350426, -0.1538461538461534, -6.0]"
1,12,12,[],38,1,22216000,22216000,"['13', '14', '12', '24', '23', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.157894736842106, 0.9959514170040488, -0.1538461538461534, -6.0]"
2,32,32,[],38,3,22222000,22227000,"['13', '14', '12', '24', '32', '34']","[0, 1, 1, 0]","[0, 1, 0, 1]","[0, 0, 0, 1, 1, 0]","[5.157894736842106, 0.8421052631578951, -1.1102230246251565e-16, -6.0]"
14,23,23,[],38,1,22229000,22797000,"['13', '14', '12', '24', '23', '34']","[3, 11, 0, 0]","[0, 1, 8, 5]","[0, 2, 1, 3, 8, 0]","[5.199999999999999, 1.527272727272727, -0.7272727272727273, -6.0]"
1,21,21,[],38,7,22799000,22799000,"['13', '14', '21', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.0476190476190474, 1.6796536796536792, -0.7272727272727271, -6.0]"
1,12,12,[],38,1,22800000,22800000,"['13', '14', '12', '24', '23', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.090909090909091, 1.6363636363636367, -0.727272727272727, -6.0]"
17,21,21,[],38,7,22801000,25811000,"['13', '14', '21', '24', '23', '34']","[4, 12, 1, 0]","[4, 0, 5, 8]","[2, 2, 4, 5, 3, 1]","[4.615384615384616, 2.264615384615384, -0.8799999999999999, -6.0]"
2,32,32,"[['13', '21', '32']]",40,5,25814000,25818000,"['13', '14', '21', '24', '32', '34']","[0, 0, 2, 0]","[0, 2, 0, 0]","[0, 0, 0, 0, 2, 0]","[4.615384615384616, 2.051282051282051, -0.6666666666666665, -6.0]"
4,23,23,[],38,7,25827000,25840000,"['13', '14', '21', '24', '23', '34']","[0, 4, 0, 0]","[0, 0, 3, 1]","[0, 0, 0, 1, 3, 0]","[4.615384615384615, 2.1846153846153844, -0.7999999999999996, -6.0]"
1,32,32,"[['13', '21', '32']]",40,5,25855000,25855000,"['13', '14', '21', '24', '32', '34']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 0, 0, 0, 1, 0]","[4.615384615384616, 2.094292803970223, -0.7096774193548387, -6.0]"
1,23,23,[],38,7,25860000,25860000,"['13', '14', '21', '24', '23', '34']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[4.615384615384617, 2.134615384615385, -0.7499999999999998, -6.0]"
5,32,32,"[['13', '21', '32']]",40,5,25867000,25871000,"['13', '14', '21', '24', '32', '34']","[0, 3, 2, 0]","[0, 2, 0, 3]","[0, 0, 0, 3, 2, 0]","[4.615384615384616, 1.9728506787330318, -0.5882352941176469, -6.0]"
1,23,23,[],38,7,25872000,25872000,"['13', '14', '21', '24', '23', '34']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[4.615384615384616, 2.013186813186813, -0.6285714285714286, -6.0]"
37,32,32,"[['13', '21', '32']]",40,5,25873000,26375000,"['13', '14', '21', '24', '32', '34']","[0, 2, 35, 0]","[0, 7, 0, 30]","[0, 0, 0, 2, 7, 28]","[4.615384615384615, 1.5750915750915748, -0.1904761904761908, -6.0]"
19,23,23,[],38,7,26379000,27348000,"['13', '14', '21', '24', '23', '34']","[14, 5, 0, 0]","[0, 0, 13, 6]","[8, 6, 0, 0, 5, 0]","[4.615384615384615, 1.7675941080196402, -0.3829787234042553, -6.0]"
10,12,12,[],38,1,27501000,28207000,"['13', '14', '12', '24', '23', '34']","[6, 1, 3, 0]","[0, 4, 0, 6]","[0, 2, 4, 1, 0, 3]","[4.8, 1.5829787234042554, -0.38297872340425543, -6.0]"
81,32,32,[],38,3,28215000,91321000,"['13', '14', '12', '24', '32', '34']","[69, 7, 5, 0]","[0, 19, 20, 42]","[20, 31, 18, 7, 1, 4]","[5.25, 1.0833333333333333, -0.33333333333333315, -6.0]"
1,21,21,"[['13', '21', '32']]",40,5,91341000,91341000,"['13', '14', '21', '24', '32', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[5.183673469387755, 1.149659863945578, -0.33333333333333337, -6.0]"
8,12,12,[],38,3,93768000,113096000,"['13', '14', '12', '24', '32', '34']","[3, 3, 2, 0]","[0, 2, 0, 6]","[0, 1, 2, 3, 0, 2]","[5.215686274509803, 1.117647058823529, -0.3333333333333335, -6.0]"
1,23,23,[],38,1,113104000,113104000,"['13', '14', '12', '24', '23', '34']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 0, 0, 0, 1, 0]","[5.215686274509804, 1.1516606642657061, -0.36734693877551006, -6.0]"
2,21,21,[],38,7,113113000,113146000,"['13', '14', '21', '24', '23', '34']","[1, 1, 0, 0]","[1, 0, 1, 0]","[1, 0, 1, 0, 0, 0]","[5.153846153846154, 1.2135007849293564, -0.36734693877550995, -6.0]"
10,12,12,[],38,1,113569000,120120000,"['13', '14', '12', '24', '23', '34']","[10, 0, 0, 0]","[0, 6, 2, 2]","[2, 2, 6, 0, 0, 0]","[5.241379310344828, 1.1259676284306828, -0.36734693877551017, -6.0]"
