start,end,count,Attacker,Victim,1,2,3,4
34203100,34293700,2,1,4,1.0,0.0,0.0,-1.0
34330200,34330200,1,3,4,1.0,0.0,1.0,-2.0
34424000,34489100,2,1,4,1.0,0.0,1.0,-2.0
34502100,34507100,2,3,4,1.0,0.0,1.0,-2.0
34624900,34624900,2,1,3,3.0,0.0,0.0,-3.0
35180500,35180500,1,1,2,4.0,-1.0,0.0,-3.0
35212000,35483400,3,1,4,4.0,-1.0,0.0,-3.0
35559400,35587300,2,1,3,4.0,-1.0,0.0,-3.0
35617300,35618100,2,1,4,4.0,-1.0,0.0,-3.0
35807400,35807400,1,1,3,4.0,-1.0,0.0,-3.0
35890800,36338700,8,1,4,4.0,-1.0,0.0,-3.0
36348300,36395800,2,1,2,4.0,-1.0,0.0,-3.0
36615600,36615600,1,1,3,4.0,-1.0,0.0,-3.0
37125100,37181900,2,1,4,4.0,-1.0,0.0,-3.0
37759200,37759200,1,1,2,4.0,-1.0,0.0,-3.0
38041100,38041100,1,1,4,4.0,-1.0,0.0,-3.0
38674300,39779800,7,2,4,5.0,0.0,0.0,-5.0
39878200,40262100,2,1,2,5.0,0.0,0.0,-5.0
40690300,40690300,1,2,4,5.0,0.0,0.0,-5.0
40747500,40751100,2,2,3,6.0,2.0,-2.0,-6.0
40868800,42803000,8,1,2,6.0,2.0,-2.0,-6.0
43908500,43910200,2,2,4,6.0,2.0,-2.0,-6.0
44074200,45016800,10,1,2,6.0,2.0,-2.0,-6.0
45669200,45673400,2,2,4,6.0,2.0,-2.0,-6.0
46100300,46140900,3,1,2,6.0,2.0,-2.0,-6.0
46611200,46658100,3,2,4,6.0,2.0,-2.0,-6.0
46701100,46701100,1,3,4,6.0,2.0,-2.0,-6.0
46707600,46711400,2,1,2,6.0,2.0,-2.0,-6.0
46827500,46827500,1,2,3,6.0,2.0,-2.0,-6.0
47244200,47244200,1,2,4,6.0,2.0,-2.0,-6.0
47315500,48448000,4,3,4,6.0,2.0,-2.0,-6.0
50511000,50511000,1,1,4,6.0,2.0,-2.0,-6.0
51907600,51907600,1,1,2,6.0,2.0,-2.0,-6.0
51973700,51973700,1,1,4,6.0,2.0,-2.0,-6.0
52283400,52283400,1,2,4,6.0,2.0,-2.0,-6.0
53285200,53292500,2,2,3,6.0,2.0,-2.0,-6.0
54026900,54026900,1,2,4,6.0,2.0,-2.0,-6.0
54156000,54160000,2,2,3,6.0,2.0,-2.0,-6.0
54776700,54776700,1,3,4,6.0,2.0,-2.0,-6.0
54841400,54841400,1,1,4,6.0,2.0,-2.0,-6.0
54848800,54848800,1,3,4,6.0,2.0,-2.0,-6.0
54955200,54955200,1,2,4,6.0,2.0,-2.0,-6.0
55006200,55377000,2,1,2,6.0,2.0,-2.0,-6.0
55689100,55691500,3,3,4,6.0,2.0,-2.0,-6.0
121333100,121391200,3,1,2,6.0,2.0,-2.0,-6.0
121466200,121469300,3,3,4,6.0,2.0,-2.0,-6.0
121471900,121474300,2,1,4,6.0,2.0,-2.0,-6.0
121525200,121525200,1,1,2,6.0,2.0,-2.0,-6.0
121546600,121546600,1,3,4,6.0,2.0,-2.0,-6.0
121550800,121550800,1,2,4,6.0,2.0,-2.0,-6.0
121562400,121564000,2,3,4,6.0,2.0,-2.0,-6.0
121565900,121565900,1,1,4,6.0,2.0,-2.0,-6.0
121572100,121574700,3,3,4,6.0,2.0,-2.0,-6.0
121724400,121776700,3,2,4,6.0,2.0,-2.0,-6.0
121909900,121918100,4,1,4,6.0,2.0,-2.0,-6.0
121935000,121967200,4,2,4,6.0,2.0,-2.0,-6.0
121974400,121975500,2,1,4,6.0,2.0,-2.0,-6.0
122007600,122009100,2,2,4,6.0,2.0,-2.0,-6.0
122011200,122161800,12,1,4,6.0,2.0,-2.0,-6.0
122232200,122232200,1,1,2,6.0,2.0,-2.0,-6.0
122294400,122294400,1,1,4,6.0,2.0,-2.0,-6.0
122298400,122298400,1,1,2,6.0,2.0,-2.0,-6.0
122466500,122476200,5,1,4,6.0,2.0,-2.0,-6.0
122591200,122591200,1,1,2,6.0,2.0,-2.0,-6.0
122626600,122680500,3,1,4,6.0,2.0,-2.0,-6.0
122992400,123288000,7,1,2,6.0,2.0,-2.0,-6.0
123756700,123760900,4,2,4,6.0,2.0,-2.0,-6.0
123812600,123823700,5,1,4,6.0,2.0,-2.0,-6.0
123840300,123841400,2,2,4,6.0,2.0,-2.0,-6.0
124332600,124332600,1,3,4,6.0,2.0,-2.0,-6.0
124335600,124335600,1,2,4,6.0,2.0,-2.0,-6.0
124339300,124339300,1,1,4,6.0,2.0,-2.0,-6.0
124453800,124499800,9,3,4,6.0,2.0,-2.0,-6.0
124501500,124501500,1,1,4,6.0,2.0,-2.0,-6.0
124504800,124914900,3,3,4,6.0,2.0,-2.0,-6.0
124917400,124917400,1,1,4,6.0,2.0,-2.0,-6.0
125007000,125007000,1,1,2,6.0,2.0,-2.0,-6.0
125835400,125840000,2,2,3,6.0,2.0,-2.0,-6.0
125887400,125902900,2,3,4,6.0,2.0,-2.0,-6.0
125904400,125905900,2,1,4,6.0,2.0,-2.0,-6.0
125910000,125922700,4,3,4,6.0,2.0,-2.0,-6.0
126506800,126506800,1,2,4,6.0,2.0,-2.0,-6.0
126509200,126509200,1,3,4,6.0,2.0,-2.0,-6.0
126518600,126922300,7,2,4,6.0,2.0,-2.0,-6.0
126924100,126936500,3,1,4,6.0,2.0,-2.0,-6.0
126993000,126993000,1,1,2,6.0,2.0,-2.0,-6.0
127255300,127255300,1,2,4,6.0,2.0,-2.0,-6.0
