start,end,count,Attacker,Victim,1,2,3,4
1020000,1139000,3,1,4,1.0,0.0,0.0,-1.0
1367000,2039000,8,1,3,2.0,0.0,-1.0,-1.0
2054000,3808000,2,1,4,2.0,0.0,-1.0,-1.0
3816000,3822000,3,1,3,2.0,0.0,-1.0,-1.0
13836000,13836000,1,1,2,3.0,-1.0,-1.0,-1.0
14205000,14223000,6,1,3,3.0,-1.0,-1.0,-1.0
15412000,15412000,1,1,2,3.0,-1.0,-1.0,-1.0
18408000,18408000,1,4,2,4.0,-3.0,-1.0,0.0
18534000,18534000,1,1,2,4.0,-3.0,-1.0,0.0
18567000,18567000,1,4,3,5.0,-3.0,-3.0,1.0
18730000,18730000,1,1,4,5.0,-3.0,-3.0,1.0
19019000,19047000,9,1,3,5.0,-3.0,-3.0,1.0
19049000,19049000,1,1,2,5.0,-3.0,-3.0,1.0
19050000,19050000,1,1,3,5.0,-3.0,-3.0,1.0
19054000,19058000,2,2,1,4.000000000000001,-1.6666666666666667,-3.333333333333333,1.0000000000000002
19061000,19067000,2,1,2,4.25,-2.0,-3.25,1.0
19068000,19068000,1,2,1,4.000000000000001,-1.6666666666666667,-3.333333333333333,1.0000000000000002
19072000,19075000,2,1,2,4.1818181818181825,-1.9090909090909092,-3.2727272727272725,0.9999999999999998
19078000,19078000,1,2,4,4.1818181818181825,0.09090909090909083,-3.7727272727272725,-0.5000000000000001
19083000,19083000,1,1,2,4.25,0.0,-3.75,-0.5
19123000,19325000,3,2,4,4.25,1.1999999999999997,-4.05,-1.4000000000000001
19560000,19560000,1,2,3,5.0,2.1999999999999993,-6.0,-1.2000000000000002
20968000,20992000,6,1,2,5.333333333333333,1.866666666666667,-6.0,-1.2000000000000002
22242000,22244000,2,3,4,5.333333333333333,1.8666666666666665,-3.3333333333333335,-3.8666666666666667
22247000,22247000,1,3,1,5.19047619047619,1.8666666666666667,-3.1904761904761907,-3.866666666666667
22277000,22289000,2,1,3,5.2,1.8666666666666663,-3.2,-3.866666666666667
22291000,22298000,3,1,2,5.295238095238095,1.7714285714285716,-3.2,-3.866666666666667
22835000,22850000,4,1,3,5.310924369747899,1.7714285714285716,-3.2156862745098045,-3.866666666666667
23319000,23885000,26,3,4,5.310924369747898,1.7714285714285716,-2.020283975659229,-5.062068965517241
25221000,25221000,1,1,4,5.310924369747898,1.7714285714285716,-2.020283975659229,-5.062068965517241
43437000,43483000,6,1,2,5.4379084967320255,1.6444444444444448,-2.020283975659229,-5.062068965517241
44136000,44141000,3,2,3,5.4379084967320255,1.6444444444444448,-2.020283975659229,-5.062068965517241
44142000,44142000,1,2,4,5.437908496732026,1.7777777777777781,-2.020283975659229,-5.195402298850575
44144000,44145000,2,2,3,5.437908496732026,1.7777777777777781,-2.020283975659229,-5.195402298850575
44147000,44147000,1,1,3,5.4412698412698415,1.7777777777777781,-2.023645320197044,-5.195402298850575
44148000,44148000,1,2,3,5.4412698412698415,1.7777777777777781,-2.023645320197044,-5.195402298850575
44149000,44149000,1,1,2,5.457142857142856,1.761904761904762,-2.023645320197044,-5.195402298850575
44160000,44176000,3,2,1,5.111520737327189,2.10752688172043,-2.023645320197044,-5.195402298850575
44177000,44177000,1,1,2,5.135714285714286,2.0833333333333335,-2.023645320197044,-5.195402298850575
44448000,44448000,1,1,4,5.135714285714286,2.0833333333333335,-2.023645320197044,-5.195402298850575
46511000,46674000,11,3,4,5.135714285714286,2.0833333333333335,-1.9857142857142858,-5.233333333333333
46973000,46973000,1,1,4,5.135714285714286,2.0833333333333335,-1.9857142857142858,-5.233333333333333
49757000,49784000,2,1,2,5.179831932773109,2.0392156862745097,-1.9857142857142858,-5.233333333333333
52685000,52685000,1,3,4,5.179831932773109,2.0392156862745097,-1.983275261324042,-5.235772357723578
53089000,53089000,1,1,3,5.183006535947712,2.0392156862745097,-1.986449864498645,-5.235772357723578
98309000,98309000,1,1,2,5.2031746031746025,2.019047619047619,-1.9864498644986452,-5.235772357723578
100516000,100516000,1,3,4,5.2031746031746025,2.019047619047619,-1.9841269841269842,-5.238095238095239
100567000,100567000,1,3,1,5.098069498069499,2.019047619047619,-1.8790218790218791,-5.238095238095239
101072000,101072000,1,1,2,5.117117117117117,2.0,-1.879021879021879,-5.238095238095239
115251000,115251000,1,3,4,5.117117117117118,1.9999999999999996,-1.8768070395977376,-5.24031007751938
116289000,116289000,1,3,2,5.117117117117117,1.4999999999999996,-1.3768070395977376,-5.24031007751938
118265000,118265000,1,3,4,5.117117117117118,1.5000000000000002,-1.3746928746928746,-5.242424242424242
132949000,132956000,2,1,4,5.117117117117118,1.5000000000000002,-1.3746928746928746,-5.242424242424242
133964000,133964000,1,1,3,5.12280701754386,1.4999999999999998,-1.3803827751196172,-5.242424242424242
135823000,135823000,1,3,4,5.12280701754386,1.5,-1.378362573099415,-5.2444444444444445
137045000,137045000,1,1,2,5.140825035561878,1.481981981981982,-1.378362573099415,-5.244444444444444
