count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
5,12,12,[],38,1,27957000,28302000,"['12', '13', '14', '24', '23', '34']","[4, 1, 0, 0]","[0, 2, 3, 0]","[2, 2, 0, 0, 1, 0]","[4.112333965844403, 2.8191176470588237, -0.931451612903226, -6.0]"
2,21,21,[],38,7,28304000,28311000,"['21', '13', '14', '24', '23', '34']","[0, 2, 0, 0]","[1, 0, 0, 1]","[1, 0, 0, 1, 0, 0]","[4.085521380345086, 2.84593023255814, -0.931451612903226, -6.0]"
11,12,12,[],38,1,28370000,30034000,"['12', '13', '14', '24', '23', '34']","[6, 5, 0, 0]","[0, 6, 0, 5]","[6, 0, 0, 5, 0, 0]","[4.197755960729314, 2.7336956521739135, -0.9314516129032258, -6.0]"
1,21,21,[],38,7,30106000,30106000,"['21', '13', '14', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.172043010752688, 2.7594086021505375, -0.931451612903226, -6.0]"
5,12,12,[],38,1,30111000,30141000,"['12', '13', '14', '24', '23', '34']","[5, 0, 0, 0]","[0, 4, 0, 1]","[4, 0, 1, 0, 0, 0]","[4.239441303624876, 2.6920103092783503, -0.931451612903226, -6.0]"
1,21,21,[],38,7,30144000,30144000,"['21', '13', '14', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.214614878209349, 2.716836734693878, -0.931451612903226, -6.0]"
1,12,12,[],38,1,30146000,30146000,"['12', '13', '14', '24', '23', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.23069403714565, 2.700757575757576, -0.9314516129032258, -6.0]"
1,21,21,[],38,7,30149000,30149000,"['21', '13', '14', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.2064516129032254, 2.7250000000000005, -0.931451612903226, -6.0]"
1,12,12,[],38,1,30151000,30151000,"['12', '13', '14', '24', '23', '34']","[1, 0, 0, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.222293197061642, 2.709158415841584, -0.9314516129032258, -6.0]"
2,21,21,[],38,7,30154000,30163000,"['21', '13', '14', '24', '23', '34']","[0, 2, 0, 0]","[2, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[4.175383651738176, 2.756067961165048, -0.931451612903226, -6.0]"
35,12,12,[],38,1,30167000,37721000,"['12', '13', '14', '24', '23', '34']","[28, 7, 0, 0]","[0, 27, 0, 8]","[27, 0, 1, 7, 0, 0]","[4.514143920595533, 2.417307692307692, -0.931451612903226, -6.0]"
3,21,21,[],38,7,37840000,37851000,"['21', '13', '14', '24', '23', '34']","[0, 3, 0, 0]","[1, 0, 2, 0]","[1, 0, 0, 0, 2, 0]","[4.493474513666584, 2.4894476874719356, -0.9829222011385197, -6.0]"
6,12,12,[],38,1,38299000,85177000,"['12', '13', '14', '24', '23', '34']","[6, 0, 0, 0]","[0, 4, 1, 1]","[4, 1, 1, 0, 0, 0]","[4.535449735449735, 2.4505446623093685, -0.9859943977591037, -6.0]"
1,21,21,[],38,7,85194000,85194000,"['21', '13', '14', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.515406162464986, 2.4705882352941178, -0.9859943977591035, -6.0]"
7,12,12,[],38,1,85901000,89363000,"['12', '13', '14', '24', '23', '34']","[5, 2, 0, 0]","[0, 5, 0, 2]","[5, 0, 0, 2, 0, 0]","[4.561296859169199, 2.4246975385899043, -0.9859943977591035, -6.0]"
1,21,21,[],38,7,89374000,89374000,"['21', '13', '14', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.541918175720992, 2.444076222038111, -0.9859943977591035, -6.0]"
7,12,12,[],38,1,89731000,99852000,"['12', '13', '14', '24', '23', '34']","[3, 4, 0, 0]","[0, 3, 1, 3]","[3, 0, 0, 3, 1, 0]","[4.568144499178981, 2.4413793103448276, -1.0095238095238095, -6.0]"
1,21,21,[],38,7,100316000,100316000,"['21', '13', '14', '24', '23', '34']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.54924983692107, 2.4602739726027387, -1.0095238095238097, -6.0]"
2,12,12,[],38,1,100351000,101342000,"['12', '13', '14', '24', '23', '34']","[1, 1, 0, 0]","[0, 1, 0, 1]","[1, 0, 0, 1, 0, 0]","[4.5578231292517, 2.4517006802721086, -1.0095238095238095, -6.0]"
7,43,43,[],38,2,103545000,108724000,"['12', '13', '14', '24', '23', '43']","[2, 0, 0, 5]","[0, 1, 5, 1]","[1, 0, 1, 0, 0, 5]","[4.566280566280566, 2.443243243243243, -3.231746031746032, -3.7777777777777777]"
5,21,21,[],38,8,108796000,112500000,"['21', '13', '14', '24', '23', '43']","[0, 5, 0, 0]","[1, 0, 2, 2]","[1, 0, 0, 2, 2, 0]","[4.547778843080857, 2.5049882096861964, -3.2749892749892746, -3.7777777777777777]"
7,12,12,[],38,2,113608000,114585000,"['12', '13', '14', '24', '23', '43']","[3, 4, 0, 0]","[0, 3, 0, 4]","[3, 0, 0, 4, 0, 0]","[4.572681704260651, 2.480085348506401, -3.2749892749892746, -3.7777777777777777]"
3,21,21,[],38,8,115358000,115387000,"['21', '13', '14', '24', '23', '43']","[0, 3, 0, 0]","[2, 0, 1, 0]","[2, 0, 0, 0, 1, 0]","[4.536796536796537, 2.5358851674641154, -3.294903926482874, -3.7777777777777777]"
1,12,12,[],38,2,115401000,115401000,"['12', '13', '14', '24', '23', '43']","[1, 0, 0, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.545007680491551, 2.5276740237691, -3.294903926482874, -3.7777777777777777]"
1,21,21,[],38,8,115410000,115410000,"['21', '13', '14', '24', '23', '43']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.527472527472527, 2.5452091767881244, -3.294903926482874, -3.7777777777777786]"
1,12,12,[],38,2,115421000,115421000,"['12', '13', '14', '24', '23', '43']","[1, 0, 0, 0]","[0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.535638459205337, 2.5370432450553135, -3.294903926482874, -3.7777777777777777]"
1,21,21,[],38,8,115425000,115425000,"['21', '13', '14', '24', '23', '43']","[0, 1, 0, 0]","[1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[4.518384569017481, 2.5542971352431714, -3.294903926482874, -3.7777777777777777]"
16,12,12,[],38,2,115430000,122304000,"['12', '13', '14', '24', '23', '43']","[9, 7, 0, 0]","[0, 7, 4, 5]","[7, 2, 0, 5, 2, 0]","[4.579020979020979, 2.5363636363636357, -3.3376068376068377, -3.777777777777778]"
