count,new,rev,intransitive,stateMatch,stateVariant,start,end,states,committed,recieved,weights,ranks
23,34,34,"[['12', '23', '31'], ['23', '34', '42']]",41,16,1624000,1886000,"['34', '23', '31', '12', '41', '42']","[10, 0, 13, 0]","[7, 10, 0, 6]","[6, 0, 7, 10, 0, 0]","[-1.1925465838509313, -3.1884057971014492, 3.0476190476190474, 1.333333333333333]"
4,14,14,"[['12', '23', '31'], ['23', '34', '42']]",41,2,1888000,1899000,"['34', '23', '31', '12', '14', '42']","[3, 0, 0, 1]","[0, 3, 0, 1]","[0, 0, 0, 2, 1, 1]","[-0.75, -3.25, 3.0476190476190474, 0.9523809523809526]"
6,41,41,"[['12', '23', '31'], ['23', '34', '42']]",41,16,1902000,1924000,"['34', '23', '31', '12', '41', '42']","[2, 0, 2, 2]","[3, 3, 0, 0]","[0, 0, 2, 2, 1, 1]","[-0.9904347826086963, -3.3066666666666666, 3.1304347826086953, 1.1666666666666665]"
19,32,32,[],38,17,1925000,2076000,"['34', '32', '31', '12', '41', '42']","[2, 0, 16, 1]","[13, 6, 0, 0]","[0, 3, 13, 2, 0, 1]","[-1.2521367521367524, -3.6256410256410256, 3.7111111111111112, 1.1666666666666665]"
11,14,14,[],38,11,2079000,2124000,"['34', '32', '31', '12', '14', '42']","[2, 0, 8, 1]","[3, 7, 0, 1]","[0, 5, 3, 1, 1, 1]","[-0.9924205773262376, -3.9169811320754713, 4.02051282051282, 0.8888888888888891]"
13,41,41,[],38,17,2128000,2227000,"['34', '32', '31', '12', '41', '42']","[4, 0, 6, 3]","[9, 4, 0, 0]","[0, 0, 6, 4, 3, 0]","[-1.4152046783625734, -4.007017543859649, 4.088888888888889, 1.3333333333333326]"
13,13,13,"[['13', '34', '41']]",40,3,2229000,2277000,"['34', '32', '13', '12', '41', '42']","[12, 0, 1, 0]","[0, 5, 8, 0]","[0, 1, 8, 4, 0, 0]","[-0.8002886895556243, -4.123341139734583, 3.5902964959568733, 1.333333333333333]"
19,14,14,[],38,5,2280000,2388000,"['34', '32', '13', '12', '14', '42']","[18, 0, 0, 1]","[0, 2, 12, 5]","[0, 0, 12, 1, 5, 1]","[0.5593344037366812, -4.141321044546851, 3.032967032967033, 0.5490196078431375]"
16,41,41,"[['13', '34', '41']]",40,3,2392000,2477000,"['34', '32', '13', '12', '41', '42']","[10, 0, 0, 6]","[2, 7, 7, 0]","[0, 0, 7, 3, 2, 4]","[0.626360773729195, -4.191941391941392, 2.793650793650794, 0.7719298245614035]"
23,43,43,[],38,12,2479000,2780000,"['43', '32', '13', '12', '41', '42']","[18, 0, 0, 5]","[0, 12, 11, 0]","[1, 0, 10, 8, 0, 4]","[1.0120104805950723, -4.3065883887801695, 2.2662378272134376, 1.0283400809716596]"
12,14,14,[],38,6,2780000,2836000,"['43', '32', '13', '12', '14', '42']","[11, 0, 0, 1]","[0, 5, 5, 2]","[1, 0, 4, 5, 2, 0]","[1.3629781071641536, -4.366300366300367, 1.9557032115171644, 1.0476190476190474]"
1,21,21,"[['14', '21', '42'], ['13', '21', '32']]",41,22,2842000,2842000,"['43', '32', '13', '21', '14', '42']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[1.3233805738957347, -4.326702833031947, 1.9557032115171646, 1.0476190476190474]"
57,12,12,[],38,6,2972000,3366000,"['43', '32', '13', '12', '14', '42']","[37, 0, 0, 20]","[0, 18, 38, 1]","[15, 0, 23, 13, 1, 5]","[1.9313195779091272, -4.455486542443064, 0.08529549117970525, 2.438871473354232]"
1,41,41,[],38,12,3367000,3367000,"['43', '32', '13', '12', '41', '42']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[1.8364579178300753, -4.455486542443064, 0.08529549117970525, 2.533733133433284]"
1,14,14,[],38,6,3371000,3371000,"['43', '32', '13', '12', '14', '42']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 1, 0]","[1.9161680627576114, -4.455486542443064, 0.08529549117970525, 2.4540229885057463]"
1,41,41,[],38,12,3371000,3371000,"['43', '32', '13', '12', '41', '42']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[1.829501396090945, -4.455486542443064, 0.08529549117970525, 2.540689655172414]"
19,14,14,[],38,6,3371000,3589000,"['43', '32', '13', '12', '14', '42']","[12, 0, 0, 7]","[0, 6, 11, 2]","[5, 0, 6, 4, 2, 2]","[2.080917874396136, -4.488095238095238, -0.19412982584338057, 2.6013071895424833]"
84,23,23,[],38,4,3592000,4056000,"['43', '23', '13', '12', '14', '42']","[41, 2, 0, 41]","[0, 38, 46, 0]","[21, 2, 23, 18, 0, 20]","[2.4312229849987292, -4.324942791762013, -1.1567852437417656, 3.05050505050505]"
5,32,32,[],38,6,4062000,4172000,"['43', '32', '13', '12', '14', '42']","[2, 0, 1, 2]","[0, 1, 4, 0]","[2, 1, 2, 0, 0, 0]","[2.4477861319966587, -4.368421052631579, -1.155388471177945, 3.076023391812866]"
1,23,23,[],38,4,4218000,4218000,"['43', '23', '13', '12', '14', '42']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[2.4477861319966587, -4.248421052631578, -1.2753884711779448, 3.076023391812866]"
78,32,32,[],38,6,4220000,4908000,"['43', '32', '13', '12', '14', '42']","[42, 0, 2, 34]","[0, 25, 50, 3]","[26, 2, 24, 15, 3, 8]","[2.866250709018718, -4.404823428079242, -1.5794995700961025, 3.118072289156626]"
29,41,41,[],38,12,4952000,5352000,"['43', '32', '13', '12', '41', '42']","[8, 0, 0, 21]","[2, 17, 10, 0]","[7, 0, 3, 5, 2, 12]","[2.7546027348288504, -4.425649530127142, -1.6345087602572634, 3.305555555555555]"
112,14,14,[],38,6,5354000,6426000,"['43', '32', '13', '12', '14', '42']","[49, 0, 1, 62]","[0, 40, 70, 2]","[41, 1, 29, 18, 2, 21]","[3.062930435332028, -4.526315789473684, -1.8783299579373733, 3.34171531207903]"
2,41,41,[],38,12,6430000,6433000,"['43', '32', '13', '12', '41', '42']","[0, 0, 0, 2]","[1, 1, 0, 0]","[0, 0, 0, 0, 1, 1]","[2.995703544575725, -4.526315789473684, -1.8783299579373733, 3.408942202835333]"
38,14,14,[],38,6,6434000,7389000,"['43', '32', '13', '12', '14', '42']","[12, 0, 1, 25]","[0, 19, 18, 1]","[17, 1, 1, 10, 1, 8]","[3.076706147772137, -4.590038314176245, -1.8830642299922888, 3.396396396396397]"
3,23,23,[],38,4,7449000,7698000,"['43', '23', '13', '12', '14', '42']","[0, 1, 0, 2]","[0, 1, 2, 0]","[1, 1, 0, 0, 0, 1]","[3.0767061477721374, -4.488888888888889, -1.9860275497109896, 3.398210290827741]"
18,32,32,[],38,6,7700000,7839000,"['43', '32', '13', '12', '14', '42']","[4, 0, 2, 12]","[0, 9, 9, 0]","[7, 2, 2, 2, 0, 5]","[3.090288842586919, -4.560975609756097, -1.9395696430872311, 3.4102564102564106]"
1,31,31,"[['14', '31', '43']]",40,4,7870000,7870000,"['43', '32', '31', '12', '14', '42']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[3.074308943089431, -4.560975609756097, -1.9235897435897438, 3.4102564102564097]"
4,13,13,[],38,6,7872000,8038000,"['43', '32', '13', '12', '14', '42']","[3, 0, 0, 1]","[0, 2, 2, 0]","[1, 0, 1, 2, 0, 0]","[3.083677995564347, -4.566265060240964, -1.9293025319263553, 3.4118895966029723]"
2,31,31,"[['14', '31', '43']]",40,4,8040000,8041000,"['43', '32', '31', '12', '14', '42']","[0, 0, 1, 1]","[1, 1, 0, 0]","[0, 0, 1, 0, 0, 1]","[3.0679152252574653, -4.566265060240964, -1.9135397616194743, 3.4118895966029723]"
7,13,13,[],38,6,8044000,8060000,"['43', '32', '13', '12', '14', '42']","[3, 0, 1, 3]","[0, 2, 5, 0]","[2, 1, 3, 0, 0, 1]","[3.0800861984523467, -4.596568090543994, -1.8986124475309936, 3.415094339622641]"
1,34,34,[],38,5,8060000,8060000,"['34', '32', '13', '12', '14', '42']","[0, 0, 1, 0]","[0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[3.0800861984523458, -4.596568090543994, -1.8751847745750185, 3.3916666666666666]"
16,43,43,[],38,6,8088000,8162000,"['43', '32', '13', '12', '14', '42']","[7, 0, 2, 7]","[0, 9, 7, 0]","[5, 2, 2, 5, 0, 2]","[3.1006864988558362, -4.6646616541353385, -1.8360248447204968, 3.4000000000000004]"
2,23,23,[],38,4,8167000,8168000,"['43', '23', '13', '12', '14', '42']","[0, 2, 0, 0]","[0, 0, 2, 0]","[0, 2, 0, 0, 0, 0]","[3.100686498855836, -4.497866287339971, -2.0028202115158633, 3.4000000000000004]"
34,32,32,[],38,6,8172000,8613000,"['43', '32', '13', '12', '14', '42']","[11, 0, 2, 21]","[0, 12, 22, 0]","[14, 2, 8, 3, 0, 7]","[3.1381448810478476, -4.560565870910699, -1.9984356209378946, 3.4208566108007448]"
18,41,41,[],38,12,8617000,8978000,"['43', '32', '13', '12', '41', '42']","[6, 0, 2, 10]","[8, 3, 7, 0]","[1, 2, 6, 0, 8, 1]","[2.7351168101675194, -4.610597140454163, -1.9709843161780036, 3.846464646464646]"
1,14,14,[],38,6,8979000,8979000,"['43', '32', '13', '12', '14', '42']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 1, 0]","[2.781581456632167, -4.610597140454163, -1.9709843161780032, 3.8000000000000003]"
2,41,41,[],38,12,8980000,8982000,"['43', '32', '13', '12', '41', '42']","[0, 0, 0, 2]","[2, 0, 0, 0]","[0, 0, 0, 0, 2, 0]","[2.698366326608525, -4.610597140454164, -1.9709843161780034, 3.88321513002364]"
1,14,14,[],38,6,8986000,8986000,"['43', '32', '13', '12', '14', '42']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 1, 0]","[2.7426925677432776, -4.610597140454163, -1.9709843161780034, 3.838888888888889]"
1,41,41,[],38,12,8988000,8988000,"['43', '32', '13', '12', '41', '42']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[2.7035769214847747, -4.610597140454163, -1.9709843161780036, 3.8780045351473933]"
1,14,14,[],38,6,8989000,8989000,"['43', '32', '13', '12', '14', '42']","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 1, 0]","[2.746025901076611, -4.610597140454163, -1.9709843161780036, 3.8355555555555556]"
1,41,41,[],38,12,8994000,8994000,"['43', '32', '13', '12', '41', '42']","[0, 0, 0, 1]","[1, 0, 0, 0]","[0, 0, 0, 0, 1, 0]","[2.7083788422530812, -4.610597140454163, -1.9709843161780036, 3.8732026143790854]"
6,14,14,[],38,6,9084000,9107000,"['43', '32', '13', '12', '14', '42']","[4, 0, 0, 2]","[0, 2, 1, 3]","[0, 0, 1, 0, 3, 2]","[2.8294501397949676, -4.610597140454163, -1.9744085548963597, 3.7555555555555564]"
1,23,23,[],38,4,9125000,9125000,"['43', '23', '13', '12', '14', '42']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[2.8294501397949676, -4.538587848932677, -2.046417846417846, 3.755555555555556]"
7,32,32,[],38,6,9130000,9192000,"['43', '32', '13', '12', '14', '42']","[2, 0, 4, 1]","[0, 7, 0, 0]","[0, 4, 0, 2, 0, 1]","[2.8341523341523343, -4.634387351778656, -1.9553205379292335, 3.755555555555556]"
11,34,34,[],38,5,9194000,9208000,"['34', '32', '13', '12', '14', '42']","[0, 0, 11, 0]","[0, 10, 0, 1]","[1, 10, 0, 0, 0, 0]","[2.834152334152334, -4.805194805194805, -1.763764158791783, 3.7348066298342535]"
1,31,31,[],38,11,9210000,9210000,"['34', '32', '31', '12', '14', '42']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[2.819608642478598, -4.805194805194805, -1.7492204671180465, 3.734806629834253]"
1,13,13,[],38,5,9212000,9212000,"['34', '32', '13', '12', '14', '42']","[1, 0, 0, 0]","[0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[2.823051948051948, -4.805194805194805, -1.752663772691397, 3.7348066298342535]"
1,31,31,[],38,11,9213000,9213000,"['34', '32', '31', '12', '14', '42']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[2.808686868686869, -4.805194805194805, -1.7382986933263176, 3.734806629834253]"
11,13,13,[],38,5,9214000,9269000,"['34', '32', '13', '12', '14', '42']","[11, 0, 0, 0]","[0, 0, 9, 2]","[0, 0, 9, 0, 2, 0]","[2.91020091020091, -4.805194805194805, -1.7683841634117878, 3.6633780584056828]"
16,43,43,[],38,6,9271000,9415000,"['43', '32', '13', '12', '14', '42']","[15, 0, 0, 1]","[0, 6, 7, 3]","[1, 0, 6, 6, 3, 0]","[3.040553796486, -4.818681318681319, -1.7886446886446887, 3.566772210840007]"
372,34,34,[],38,5,9512000,13102000,"['34', '32', '13', '12', '14', '42']","[346, 0, 26, 0]","[0, 107, 90, 175]","[13, 13, 90, 94, 162, 0]","[4.717109318643846, -5.101449275362318, -1.5915273132664438, 1.9758672699849171]"
5,43,43,[],38,6,13104000,13120000,"['43', '32', '13', '12', '14', '42']","[4, 0, 0, 1]","[0, 3, 2, 0]","[1, 0, 1, 3, 0, 0]","[4.7215256466848725, -5.104254324450678, -1.5957550234069724, 1.978483701172777]"
39,34,34,[],38,5,13122000,13472000,"['34', '32', '13', '12', '14', '42']","[24, 0, 15, 0]","[0, 17, 3, 19]","[9, 6, 3, 11, 10, 0]","[4.757245562614136, -5.165057471264368, -1.3963059247358935, 1.804117833386126]"
37,24,24,[],38,3,13473000,13935000,"['34', '32', '13', '12', '14', '24']","[16, 2, 19, 0]","[0, 11, 1, 25]","[11, 8, 1, 3, 12, 2]","[4.7844486328312925, -5.155180212435005, -1.1714140142660194, 1.5421455938697317]"
1,31,31,[],38,9,13945000,13945000,"['34', '32', '31', '12', '14', '24']","[0, 0, 1, 0]","[1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[4.774107481445365, -5.155180212435006, -1.1610728628800921, 1.5421455938697317]"
78,13,13,[],38,3,13948000,14503000,"['34', '32', '13', '12', '14', '24']","[58, 0, 20, 0]","[0, 17, 15, 46]","[14, 6, 15, 11, 32, 0]","[4.857610109189057, -5.199810355023553, -0.9554745531296582, 1.2976747989641544]"
7,42,42,[],38,5,14519000,14567000,"['34', '32', '13', '12', '14', '42']","[6, 0, 0, 1]","[0, 6, 0, 1]","[0, 0, 0, 5, 1, 1]","[4.8628654306155354, -5.2042322004141575, -0.9554745531296585, 1.2968413229282798]"
1,24,24,[],38,3,14567000,14567000,"['34', '32', '13', '12', '14', '24']","[0, 1, 0, 0]","[0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[4.8628654306155354, -5.170913353535989, -0.955474553129658, 1.2635224760501103]"
1,23,23,[],38,1,14567000,14567000,"['34', '23', '13', '12', '14', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[4.862865430615536, -5.131962042674566, -0.9944258639910812, 1.2635224760501105]"
28,32,32,[],38,3,14569000,14845000,"['34', '32', '13', '12', '14', '24']","[23, 1, 4, 0]","[0, 14, 6, 8]","[0, 4, 6, 10, 7, 1]","[4.888467548478013, -5.12920259146145, -0.9803496606783322, 1.2210847036617691]"
3,23,23,[],38,1,14845000,14889000,"['34', '23', '13', '12', '14', '24']","[0, 1, 2, 0]","[0, 0, 1, 2]","[2, 1, 0, 0, 0, 0]","[4.888467548478012, -5.092472468281159, -0.9914426024493279, 1.1954475222524732]"
7,32,32,[],38,3,14890000,14909000,"['34', '32', '13', '12', '14', '24']","[5, 0, 2, 0]","[0, 2, 2, 3]","[1, 1, 2, 1, 2, 0]","[4.894659873918781, -5.098879551820728, -0.9758962266030657, 1.1801159045050138]"
11,23,23,[],38,1,14909000,14955000,"['34', '23', '13', '12', '14', '24']","[6, 3, 2, 0]","[0, 3, 3, 5]","[2, 1, 2, 3, 1, 2]","[4.900852447210603, -5.001423088214851, -0.9893429270524527, 1.0899135680567016]"
21,32,32,[],38,3,14956000,15148000,"['34', '32', '13', '12', '14', '24']","[19, 0, 2, 0]","[0, 9, 7, 5]","[0, 2, 7, 7, 5, 0]","[4.921553726417017, -5.0178145087236, -0.9871644287462973, 1.083425211052881]"
16,23,23,[],38,1,15149000,15214000,"['34', '23', '13', '12', '14', '24']","[13, 2, 1, 0]","[0, 7, 8, 1]","[1, 2, 6, 7, 0, 0]","[4.933932705289503, -4.954339674593302, -1.0506850286225036, 1.0710919979263027]"
1,32,32,[],38,3,15215000,15215000,"['34', '32', '13', '12', '14', '24']","[0, 0, 1, 0]","[0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[4.933932705289503, -4.960552060537779, -1.0444726426780264, 1.0710919979263027]"
8,23,23,[],38,1,15218000,15249000,"['34', '23', '13', '12', '14', '24']","[6, 2, 0, 0]","[0, 2, 3, 3]","[0, 1, 2, 2, 2, 1]","[4.940286532619851, -4.897908247990433, -1.079775855247725, 1.0373975706183083]"
12,43,43,[],38,2,15249000,15440000,"['43', '23', '13', '12', '14', '24']","[10, 1, 0, 1]","[0, 1, 8, 3]","[1, 1, 6, 1, 3, 0]","[4.952166240771107, -4.866419405088643, -1.124057090323907, 1.038310254641444]"
3,34,34,[],38,1,15442000,15453000,"['34', '23', '13', '12', '14', '24']","[2, 0, 1, 0]","[0, 0, 2, 1]","[1, 0, 2, 0, 0, 0]","[4.954620429252781, -4.866419405088643, -1.1143139948287004, 1.0261129706645618]"
26,32,32,[],38,3,15505000,16003000,"['34', '32', '13', '12', '14', '24']","[21, 1, 4, 0]","[0, 10, 12, 4]","[1, 3, 12, 7, 2, 1]","[4.975545642682946, -4.859447406723252, -1.097012829582336, 0.9809145936226429]"
6,23,23,[],38,1,16003000,16009000,"['34', '23', '13', '12', '14', '24']","[4, 2, 0, 0]","[0, 0, 5, 1]","[0, 2, 3, 0, 1, 0]","[4.980175371684152, -4.798399648856494, -1.1614782224456763, 0.9797024996180193]"
6,32,32,[],38,3,16011000,16217000,"['34', '32', '13', '12', '14', '24']","[4, 1, 1, 0]","[0, 4, 1, 1]","[0, 1, 1, 3, 0, 1]","[4.983081700907788, -4.776690406367826, -1.155933815138836, 0.9495425205988736]"
1,23,23,[],38,1,16217000,16217000,"['34', '23', '13', '12', '14', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[4.983081700907789, -4.7472063768837955, -1.1854178446228656, 0.949542520598874]"
36,32,32,[],38,3,16219000,16617000,"['34', '32', '13', '12', '14', '24']","[29, 0, 7, 0]","[0, 20, 11, 5]","[1, 6, 11, 14, 4, 0]","[5.007805954253883, -4.793926503603922, -1.1466591802358226, 0.9327797295858622]"
2,43,43,"[['24', '32', '43']]",39,1,16618000,16630000,"['43', '32', '13', '12', '14', '24']","[1, 0, 0, 1]","[0, 1, 1, 0]","[1, 0, 0, 1, 0, 0]","[5.00834787808348, -4.794468427433518, -1.1513618081749648, 0.9374823575250043]"
4,23,23,[],38,2,16630000,16636000,"['43', '23', '13', '12', '14', '24']","[3, 1, 0, 0]","[0, 2, 2, 0]","[0, 1, 1, 2, 0, 0]","[5.010485866448606, -4.767729421386889, -1.180238802586721, 0.9374823575250044]"
2,32,32,"[['24', '32', '43']]",39,1,16640000,16642000,"['43', '32', '13', '12', '14', '24']","[1, 0, 1, 0]","[0, 2, 0, 0]","[0, 1, 0, 1, 0, 0]","[5.011018978639104, -4.774529447122467, -1.173971889041642, 0.9374823575250042]"
1,23,23,[],38,2,16642000,16642000,"['43', '23', '13', '12', '14', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[5.011018978639105, -4.7473585787751285, -1.2011427573889804, 0.9374823575250045]"
4,32,32,"[['24', '32', '43']]",39,1,16645000,16911000,"['43', '32', '13', '12', '14', '24']","[3, 0, 1, 0]","[0, 2, 2, 0]","[0, 1, 2, 1, 0, 0]","[5.013659796520479, -4.75422488962293, -1.1969172644225539, 0.9374823575250042]"
1,23,23,[],38,2,16912000,16912000,"['43', '23', '13', '12', '14', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[5.0136597965204786, -4.727670222233687, -1.2234719318117957, 0.9374823575250045]"
4,32,32,"[['24', '32', '43']]",39,1,16913000,17025000,"['43', '32', '13', '12', '14', '24']","[2, 0, 2, 0]","[0, 3, 1, 0]","[0, 2, 1, 1, 0, 0]","[5.0152348220820135, -4.740889276373148, -1.2118279032338697, 0.9374823575250044]"
2,34,34,[],38,3,17028000,17031000,"['34', '32', '13', '12', '14', '24']","[1, 0, 1, 0]","[0, 1, 0, 1]","[1, 0, 0, 1, 0, 0]","[5.015759335814074, -4.741413790105208, -1.1999627408594655, 0.9256171951505998]"
1,23,23,[],38,1,17031000,17031000,"['34', '23', '13', '12', '14', '24']","[0, 1, 0, 0]","[0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[5.015759335814074, -4.715607338492305, -1.2257691924723686, 0.9256171951505997]"
24,32,32,[],38,3,17032000,17172000,"['34', '32', '13', '12', '14', '24']","[20, 1, 3, 0]","[0, 8, 8, 8]","[2, 1, 8, 7, 5, 1]","[5.033342543980843, -4.6958730158730155, -1.2041844525276681, 0.8667149244198427]"
1,21,21,"[['13', '21', '32']]",40,5,17173000,17173000,"['34', '32', '13', '21', '14', '24']","[0, 1, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 1, 0, 0]","[5.023291029971544, -4.685821501863718, -1.2041844525276686, 0.8667149244198425]"
48,12,12,[],38,3,17174000,17498000,"['34', '32', '13', '12', '14', '24']","[36, 0, 12, 0]","[0, 37, 4, 7]","[7, 5, 4, 32, 0, 0]","[5.042890140054194, -4.731726379524898, -1.098785222732432, 0.7876214622031357]"
1,43,43,"[['24', '32', '43']]",39,1,17499000,17499000,"['43', '32', '13', '12', '14', '24']","[0, 0, 0, 1]","[0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[5.042890140054194, -4.731726379524897, -1.1037178730834096, 0.7925541125541122]"
7,34,34,[],38,3,17501000,17549000,"['34', '32', '13', '12', '14', '24']","[5, 0, 2, 0]","[0, 6, 0, 1]","[1, 1, 0, 5, 0, 0]","[5.045112674211035, -4.739731934731935, -1.0870182324209412, 0.7816374929418413]"
7,43,43,"[['24', '32', '43']]",39,1,17554000,17617000,"['43', '32', '13', '12', '14', '24']","[5, 0, 1, 1]","[0, 6, 1, 0]","[1, 1, 0, 5, 0, 0]","[5.047282416582677, -4.747597735431215, -1.0862395436118373, 0.7865548624603742]"
7,34,34,[],38,3,17768000,17913000,"['34', '32', '13', '12', '14', '24']","[1, 0, 6, 0]","[0, 0, 0, 7]","[6, 0, 0, 0, 1, 0]","[5.048417204125233, -4.747597735431214, -1.022641724108506, 0.7218222554144886]"
