count,intransitive,stateMatch,start,end,states,idxs
3,[],1,34902200,34912200,['12'],"[1, 2]"
2,[],2,34978300,35243400,"['12', '13']",[3]
6,[],12,35676800,35988700,"['12', '13', '42']",[4]
14,[],16,36060900,38193900,"['12', '13', '14', '43']",[5]
8,[],29,38362000,39461900,"['12', '13', '14', '24', '43']",[6]
5,"[['23', '34', '42']]",39,39768600,40484000,"['12', '13', '14', '24', '32', '43']",[7]
456,[],38,40485200,143400200,"['12', '13', '14', '23', '24', '43']","[8, 9, 10, 11, 12]"
