start,end,count,Attacker,Victim,1,2,3,4
13000,13000,1,1,2,1.0,-1.0,0.0,0.0
14000,14000,1,2,1,0.0,0.0,0.0,0.0
17000,17000,1,1,2,0.33333333333333337,-0.33333333333333326,0.0,0.0
19000,19000,1,2,3,0.9999999999999999,0.6666666666666665,-1.6666666666666665,0.0
20000,20000,1,1,2,1.25,0.5,-1.75,0.0
21000,21000,1,2,1,0.8,0.8,-1.6,0.0
23000,23000,1,2,3,0.8,0.8,-1.6,0.0
24000,24000,1,1,2,0.9999999999999999,0.6666666666666665,-1.6666666666666665,0.0
30000,43000,4,2,1,0.20000000000000007,1.2,-1.4,0.0
44000,44000,1,1,2,0.36363636363636365,1.0909090909090908,-1.4545454545454546,0.0
45000,45000,1,2,1,0.2500000000000001,1.1666666666666667,-1.4166666666666667,0.0
46000,61000,4,1,2,0.6875,0.875,-1.5625,0.0
63000,63000,1,3,2,0.3541666666666667,0.20833333333333337,-0.5624999999999999,0.0
64000,64000,1,1,3,1.6874999999999998,0.3125000000000001,-1.9999999999999998,0.0
67000,67000,1,2,1,1.5882352941176467,0.41176470588235303,-1.9999999999999998,0.0
70000,70000,1,3,2,1.5882352941176472,-0.08823529411764697,-1.5,0.0
72000,72000,1,3,1,0.08823529411764719,-0.08823529411764697,0.0,0.0
82000,82000,1,1,2,0.16666666666666663,-0.16666666666666674,0.0,0.0
86000,86000,1,1,3,0.6666666666666669,-0.16666666666666674,-0.5,0.0
88000,88000,1,1,2,0.7368421052631579,-0.23684210526315796,-0.5,0.0
89000,89000,1,2,1,0.65,-0.15000000000000013,-0.4999999999999998,0.0
94000,101000,2,1,2,0.7727272727272725,-0.2727272727272727,-0.4999999999999998,0.0
102000,102000,1,2,1,0.6956521739130437,-0.19565217391304324,-0.5,0.0
107000,107000,1,1,2,0.7499999999999999,-0.25,-0.5,0.0
112000,114000,2,2,1,0.6153846153846152,-0.1153846153846152,-0.4999999999999998,0.0
115000,115000,1,1,2,0.6666666666666669,-0.16666666666666674,-0.5,0.0
116000,118000,2,2,1,0.5517241379310349,-0.05172413793103425,-0.4999999999999998,0.0
127000,127000,1,2,3,0.5517241379310344,0.24827586206896557,-0.7999999999999998,0.0
128000,128000,1,3,2,0.5517241379310349,-0.05172413793103425,-0.4999999999999998,0.0
129000,132000,2,1,3,0.9517241379310346,-0.05172413793103425,-0.8999999999999999,0.0
133000,133000,1,3,1,0.5517241379310349,-0.05172413793103425,-0.4999999999999998,0.0
139000,145000,3,1,2,0.6874999999999998,-0.1875,-0.5,0.0
146000,146000,1,2,1,0.6363636363636364,-0.13636363636363624,-0.5,0.0
150000,150000,1,2,3,0.636363636363636,0.07792207792207795,-0.7142857142857142,0.0
151000,155000,2,1,2,0.7142857142857142,0.0,-0.7142857142857144,0.0
159000,159000,1,2,3,0.7142857142857144,0.16071428571428603,-0.875,0.0
164000,164000,1,1,2,0.7500000000000001,0.125,-0.875,0.0
165000,173000,3,2,1,0.6153846153846153,0.2596153846153848,-0.875,0.0
175000,175000,1,3,1,0.32967032967032983,0.25961538461538525,-0.5892857142857142,0.0
176000,176000,1,1,3,0.4903846153846152,0.2596153846153847,-0.75,0.0
178000,178000,1,2,3,0.4903846153846153,0.3846153846153846,-0.875,0.0
180000,180000,1,2,1,0.44999999999999973,0.4249999999999998,-0.875,0.0
183000,183000,1,3,2,0.44999999999999984,0.22499999999999964,-0.6750000000000003,0.0
187000,187000,1,1,2,0.4847560975609757,0.19024390243902456,-0.6749999999999998,0.0
188000,188000,1,3,1,0.2764227642276422,0.19024390243902434,-0.46666666666666634,0.0
190000,190000,1,1,2,0.30952380952380976,0.1571428571428568,-0.46666666666666634,0.0
191000,191000,1,3,1,0.14285714285714302,0.15714285714285736,-0.30000000000000004,0.0
197000,197000,1,2,1,0.10465116279069764,0.19534883720930263,-0.2999999999999998,0.0
201000,201000,1,3,2,0.10465116279069764,0.031712473572938826,-0.13636363636363602,0.0
202000,202000,1,2,3,0.10465116279069775,0.1453488372093028,-0.25,0.0
203000,203000,1,3,2,0.10465116279069764,0.010733452593918225,-0.11538461538461497,0.0
212000,212000,1,2,1,0.06818181818181812,0.0472027972027973,-0.11538461538461497,0.0
213000,213000,1,1,2,0.09999999999999964,0.015384615384615108,-0.1153846153846152,0.0
217000,217000,1,2,1,0.06521739130434812,0.050167224080267525,-0.11538461538461497,0.0
222000,222000,1,1,2,0.0957446808510638,0.019639934533551617,-0.1153846153846152,0.0
227000,227000,1,2,1,0.0625,0.0528846153846152,-0.11538461538461542,0.0
229000,229000,1,1,2,0.09183673469387754,0.023547880690737655,-0.11538461538461542,0.0
231000,231000,1,2,3,0.09183673469387776,0.12244897959183687,-0.2142857142857142,0.0
234000,234000,1,1,2,0.1200000000000001,0.0942857142857143,-0.2142857142857142,0.0
235000,250000,5,2,1,-0.027272727272727115,0.2415584415584413,-0.21428571428571397,0.0
256000,261000,2,1,2,0.026315789473684736,0.1879699248120299,-0.2142857142857142,0.0
262000,262000,1,2,1,0.0,0.2142857142857142,-0.2142857142857144,0.0
265000,269000,2,1,2,0.04999999999999982,0.1642857142857147,-0.2142857142857144,0.0
272000,272000,1,2,1,0.024590163934426146,0.18969555035128827,-0.2142857142857144,0.0
273000,273000,1,1,2,0.048387096774193505,0.1658986175115208,-0.2142857142857144,0.0
274000,276000,2,2,1,0.0,0.2142857142857142,-0.2142857142857144,0.0
277000,281000,2,1,2,0.045454545454545525,0.1688311688311691,-0.2142857142857142,0.0
284000,286000,2,2,1,0.0,0.2142857142857142,-0.2142857142857144,0.0
289000,289000,1,1,2,0.021739130434782705,0.19254658385093137,-0.2142857142857142,0.0
290000,290000,1,2,1,0.0,0.2142857142857142,-0.2142857142857144,0.0
294000,296000,2,1,2,0.04166666666666641,0.17261904761904778,-0.2142857142857142,0.0
298000,298000,1,3,2,0.04166666666666663,0.058333333333333126,-0.10000000000000009,0.0
299000,307000,2,2,3,0.0416666666666663,0.22303921568627505,-0.26470588235294135,0.0
312000,312000,1,3,2,0.04166666666666674,0.12500000000000022,-0.16666666666666674,0.0
316000,320000,2,1,2,0.08108108108108103,0.0855855855855856,-0.16666666666666674,0.0
322000,322000,1,2,1,0.06000000000000005,0.10666666666666635,-0.16666666666666674,0.0
323000,323000,1,2,3,0.060000000000000164,0.1768421052631578,-0.23684210526315796,0.0
324000,324000,1,3,2,0.060000000000000275,0.08999999999999997,-0.1499999999999999,0.0
325000,330000,2,2,3,0.06000000000000005,0.21272727272727243,-0.2727272727272727,0.0
343000,343000,1,2,1,0.039473684210526105,0.2332535885167466,-0.2727272727272727,0.0
354000,354000,1,1,3,0.17583732057416235,0.23325358851674616,-0.40909090909090917,0.0
360000,360000,1,1,2,0.19480519480519498,0.2142857142857142,-0.40909090909090895,0.0
364000,364000,1,1,4,1.1948051948051945,0.694805194805195,0.04545454545454519,-1.935064935064935
